Time,Channel A,Channel B
(s),(mV),(mV)

0.00000000,148.74720000,-97.07938000
0.00016384,148.74720000,-101.45880000
0.00032768,152.22630000,-97.07938000
0.00049152,152.22630000,-110.20230000
0.00065536,150.48680000,-110.20230000
0.00081920,152.22630000,-105.83820000
0.00098304,148.74720000,-110.20230000
0.00114688,150.48680000,-105.83820000
0.00131072,150.48680000,-114.58170000
0.00147456,150.48680000,-118.96110000
0.00163840,155.71150000,-114.58170000
0.00180224,157.45110000,-118.96110000
0.00196608,153.96590000,-123.34050000
0.00212992,150.48680000,-118.96110000
0.00229376,150.48680000,-118.96110000
0.00245760,148.74720000,-127.72000000
0.00262144,150.48680000,-132.09940000
0.00278528,150.48680000,-132.09940000
0.00294912,152.22630000,-127.72000000
0.00311296,152.22630000,-127.72000000
0.00327680,152.22630000,-140.85820000
0.00344064,152.22630000,-136.47880000
0.00360448,152.22630000,-140.85820000
0.00376832,150.48680000,-145.23760000
0.00393216,150.48680000,-145.23760000
0.00409600,148.74720000,-140.85820000
0.00425984,147.00160000,-149.61700000
0.00442368,152.22630000,-149.61700000
0.00458752,150.48680000,-153.99640000
0.00475136,150.48680000,-149.61700000
0.00491520,155.71150000,-153.99640000
0.00507904,152.22630000,-153.99640000
0.00524288,152.22630000,-158.37580000
0.00540672,152.22630000,-167.11930000
0.00557056,152.22630000,-158.37580000
0.00573440,150.48680000,-162.75520000
0.00589824,152.22630000,-158.37580000
0.00606208,152.22630000,-167.11930000
0.00622592,150.48680000,-171.49870000
0.00638976,152.22630000,-167.11930000
0.00655360,150.48680000,-175.87820000
0.00671744,148.74720000,-171.49870000
0.00688128,148.74720000,-180.25760000
0.00704512,150.48680000,-180.25760000
0.00720896,150.48680000,-180.25760000
0.00737280,152.22630000,-180.25760000
0.00753664,152.22630000,-175.87820000
0.00770048,152.22630000,-184.63700000
0.00786432,152.22630000,-180.25760000
0.00802816,150.48680000,-184.63700000
0.00819200,150.48680000,-189.01640000
0.00835584,150.48680000,-189.01640000
0.00851968,150.48680000,-189.01640000
0.00868352,150.48680000,-193.39580000
0.00884736,148.74720000,-193.39580000
0.00901120,150.48680000,-193.39580000
0.00917504,150.48680000,-193.39580000
0.00933888,150.48680000,-202.15460000
0.00950272,150.48680000,-197.77520000
0.00966656,147.00160000,-197.77520000
0.00983040,148.74720000,-202.15460000
0.00999424,150.48680000,-206.53400000
0.01015808,150.48680000,-206.53400000
0.01032192,148.74720000,-202.15460000
0.01048576,150.48680000,-215.29280000
0.01064960,150.48680000,-215.29280000
0.01081344,150.48680000,-215.29280000
0.01097728,150.48680000,-215.29280000
0.01114112,150.48680000,-219.67220000
0.01130496,150.48680000,-219.67220000
0.01146880,150.48680000,-224.03640000
0.01163264,152.22630000,-224.03640000
0.01179648,152.22630000,-219.67220000
0.01196032,150.48680000,-224.03640000
0.01212416,147.00160000,-219.67220000
0.01228800,150.48680000,-228.41580000
0.01245184,150.48680000,-228.41580000
0.01261568,152.22630000,-228.41580000
0.01277952,153.96590000,-237.17460000
0.01294336,152.22630000,-232.79520000
0.01310720,152.22630000,-237.17460000
0.01327104,150.48680000,-237.17460000
0.01343488,150.48680000,-237.17460000
0.01359872,150.48680000,-232.79520000
0.01376256,150.48680000,-241.55400000
0.01392640,150.48680000,-245.93340000
0.01409024,150.48680000,-241.55400000
0.01425408,152.22630000,-241.55400000
0.01441792,150.48680000,-250.31280000
0.01458176,148.74720000,-250.31280000
0.01474560,150.48680000,-250.31280000
0.01490944,152.22630000,-250.31280000
0.01507328,152.22630000,-254.69220000
0.01523712,153.96590000,-259.07160000
0.01540096,152.22630000,-245.93340000
0.01556480,153.96590000,-259.07160000
0.01572864,152.22630000,-259.07160000
