Time,Channel A,Channel B
(s),(mV),(mV)

0.00000000,155.00350000,310.08330000
0.00016384,155.00350000,314.46270000
0.00032768,137.62320000,323.22150000
0.00049152,146.30570000,327.60090000
0.00065536,155.00350000,314.46270000
0.00081920,137.62320000,318.84210000
0.00098304,150.65460000,314.46270000
0.00114688,155.00350000,327.60090000
0.00131072,150.65460000,327.60090000
0.00147456,141.95680000,323.22150000
0.00163840,159.35240000,327.60090000
0.00180224,137.62320000,323.22150000
0.00196608,141.95680000,331.98030000
0.00212992,155.00350000,331.98030000
0.00229376,137.62320000,331.98030000
0.00245760,155.00350000,336.35970000
0.00262144,155.00350000,331.98030000
0.00278528,141.95680000,331.98030000
0.00294912,163.70130000,331.98030000
0.00311296,146.30570000,340.72390000
0.00327680,146.30570000,331.98030000
0.00344064,155.00350000,336.35970000
0.00360448,137.62320000,331.98030000
0.00376832,155.00350000,340.72390000
0.00393216,146.30570000,345.10330000
0.00409600,146.30570000,340.72390000
0.00425984,155.00350000,331.98030000
0.00442368,133.27430000,340.72390000
0.00458752,163.70130000,331.98030000
0.00475136,150.65460000,345.10330000
0.00491520,155.00350000,345.10330000
0.00507904,137.62320000,340.72390000
0.00524288,155.00350000,345.10330000
0.00540672,155.00350000,340.72390000
0.00557056,150.65460000,340.72390000
0.00573440,155.00350000,358.24150000
0.00589824,146.30570000,349.48270000
0.00606208,163.70130000,345.10330000
0.00622592,141.95680000,353.86210000
0.00638976,155.00350000,353.86210000
0.00655360,141.95680000,353.86210000
0.00671744,155.00350000,353.86210000
0.00688128,150.65460000,358.24150000
0.00704512,150.65460000,353.86210000
0.00720896,150.65460000,349.48270000
0.00737280,150.65460000,340.72390000
0.00753664,159.35240000,349.48270000
0.00770048,137.62320000,353.86210000
0.00786432,159.35240000,353.86210000
0.00802816,137.62320000,358.24150000
0.00819200,163.70130000,353.86210000
0.00835584,137.62320000,362.62090000
0.00851968,163.70130000,358.24150000
0.00868352,146.30570000,358.24150000
0.00884736,150.65460000,358.24150000
0.00901120,150.65460000,358.24150000
0.00917504,141.95680000,358.24150000
0.00933888,163.70130000,358.24150000
0.00950272,137.62320000,362.62090000
0.00966656,155.00350000,358.24150000
0.00983040,155.00350000,367.00030000
0.00999424,137.62320000,353.86210000
0.01015808,168.05020000,367.00030000
0.01032192,137.62320000,362.62090000
0.01048576,155.00350000,362.62090000
0.01064960,146.30570000,362.62090000
0.01081344,137.62320000,367.00030000
0.01097728,168.05020000,371.37970000
0.01114112,146.30570000,371.37970000
0.01130496,137.62320000,367.00030000
0.01146880,159.35240000,375.75910000
0.01163264,133.27430000,375.75910000
0.01179648,150.65460000,367.00030000
0.01196032,172.39900000,371.37970000
0.01212416,137.62320000,371.37970000
0.01228800,155.00350000,371.37970000
0.01245184,163.70130000,375.75910000
0.01261568,133.27430000,362.62090000
0.01277952,141.95680000,375.75910000
0.01294336,155.00350000,375.75910000
0.01310720,137.62320000,371.37970000
0.01327104,137.62320000,375.75910000
0.01343488,163.70130000,371.37970000
0.01359872,155.00350000,375.75910000
0.01376256,137.62320000,380.13850000
0.01392640,155.00350000,371.37970000
0.01409024,172.39900000,375.75910000
0.01425408,141.95680000,375.75910000
0.01441792,133.27430000,375.75910000
0.01458176,163.70130000,375.75910000
0.01474560,172.39900000,384.51790000
0.01490944,137.62320000,371.37970000
0.01507328,137.62320000,371.37970000
0.01523712,155.00350000,371.37970000
0.01540096,172.39900000,380.13850000
0.01556480,159.35240000,380.13850000
0.01572864,133.27430000,371.37970000
0.01589248,137.62320000,375.75910000
0.01605632,155.00350000,380.13850000
0.01622016,176.74790000,375.75910000
0.01638400,155.00350000,380.13850000
0.01654784,137.62320000,371.37970000
0.01671168,137.62320000,380.13850000
