Time,Channel A,Channel B
(s),(mV),(mV)

0.00000000,152.22630000,191.86990000
0.00016384,153.96590000,191.86990000
0.00032768,148.74720000,191.86990000
0.00049152,148.74720000,200.62870000
0.00065536,150.48680000,196.24930000
0.00081920,148.74720000,196.24930000
0.00098304,148.74720000,196.24930000
0.00114688,148.74720000,205.00810000
0.00131072,147.00160000,205.00810000
0.00147456,152.22630000,200.62870000
0.00163840,145.26200000,209.38750000
0.00180224,145.26200000,209.38750000
0.00196608,143.52240000,205.00810000
0.00212992,145.26200000,213.76690000
0.00229376,147.00160000,209.38750000
0.00245760,145.26200000,213.76690000
0.00262144,147.00160000,218.14630000
0.00278528,150.48680000,218.14630000
0.00294912,152.22630000,222.52570000
0.00311296,147.00160000,222.52570000
0.00327680,152.22630000,231.26930000
0.00344064,152.22630000,231.26930000
0.00360448,153.96590000,222.52570000
0.00376832,157.45110000,218.14630000
0.00393216,153.96590000,231.26930000
0.00409600,157.45110000,231.26930000
0.00425984,153.96590000,222.52570000
0.00442368,152.22630000,235.64870000
0.00458752,150.48680000,244.40750000
0.00475136,152.22630000,235.64870000
0.00491520,148.74720000,235.64870000
0.00507904,148.74720000,235.64870000
0.00524288,150.48680000,240.02810000
0.00540672,148.74720000,244.40750000
0.00557056,152.22630000,248.78690000
0.00573440,157.45110000,248.78690000
0.00589824,159.19060000,253.16630000
0.00606208,155.71150000,253.16630000
0.00622592,155.71150000,257.54570000
0.00638976,153.96590000,253.16630000
0.00655360,150.48680000,257.54570000
0.00671744,145.26200000,253.16630000
0.00688128,145.26200000,257.54570000
0.00704512,147.00160000,266.30450000
0.00720896,148.74720000,253.16630000
0.00737280,157.45110000,266.30450000
0.00753664,155.71150000,275.06330000
0.00770048,157.45110000,270.68390000
0.00786432,148.74720000,261.92510000
0.00802816,148.74720000,261.92510000
0.00819200,147.00160000,270.68390000
0.00835584,147.00160000,266.30450000
0.00851968,147.00160000,270.68390000
0.00868352,153.96590000,270.68390000
0.00884736,153.96590000,266.30450000
0.00901120,153.96590000,270.68390000
0.00917504,150.48680000,275.06330000
0.00933888,145.26200000,266.30450000
0.00950272,148.74720000,275.06330000
0.00966656,150.48680000,270.68390000
0.00983040,160.93020000,283.82210000
0.00999424,150.48680000,288.18630000
0.01015808,150.48680000,283.82210000
0.01032192,148.74720000,288.18630000
0.01048576,152.22630000,292.56570000
0.01064960,155.71150000,283.82210000
0.01081344,152.22630000,283.82210000
0.01097728,141.78290000,288.18630000
0.01114112,147.00160000,288.18630000
0.01130496,155.71150000,292.56570000
0.01146880,155.71150000,296.94510000
0.01163264,147.00160000,296.94510000
0.01179648,152.22630000,292.56570000
0.01196032,157.45110000,301.32450000
0.01212416,152.22630000,296.94510000
0.01228800,143.52240000,305.70390000
0.01245184,143.52240000,296.94510000
0.01261568,159.19060000,292.56570000
0.01277952,155.71150000,301.32450000
0.01294336,145.26200000,305.70390000
0.01310720,152.22630000,301.32450000
0.01327104,159.19060000,301.32450000
0.01343488,150.48680000,305.70390000
0.01359872,147.00160000,310.08330000
0.01376256,157.45110000,310.08330000
0.01392640,155.71150000,310.08330000
0.01409024,145.26200000,318.84210000
0.01425408,153.96590000,318.84210000
0.01441792,153.96590000,310.08330000
0.01458176,143.52240000,318.84210000
0.01474560,150.48680000,323.22150000
0.01490944,155.71150000,323.22150000
0.01507328,145.26200000,318.84210000
0.01523712,150.48680000,323.22150000
0.01540096,159.19060000,318.84210000
0.01556480,145.26200000,318.84210000
0.01572864,155.71150000,314.46270000
0.01589248,162.67590000,323.22150000
0.01605632,148.74720000,310.08330000
0.01622016,152.22630000,323.22150000
0.01638400,162.67590000,327.60090000
0.01654784,147.00160000,327.60090000
0.01671168,157.45110000,327.60090000
