Time,Channel A,Channel B
(s),(mV),(mV)

0.00000000,155.00350000,-136.47880000
0.00016384,146.30570000,-136.47880000
0.00032768,155.00350000,-145.23760000
0.00049152,141.95680000,-145.23760000
0.00065536,155.00350000,-149.61700000
0.00081920,150.65460000,-149.61700000
0.00098304,159.35240000,-149.61700000
0.00114688,155.00350000,-149.61700000
0.00131072,155.00350000,-149.61700000
0.00147456,159.35240000,-158.37580000
0.00163840,155.00350000,-158.37580000
0.00180224,159.35240000,-158.37580000
0.00196608,155.00350000,-158.37580000
0.00212992,150.65460000,-162.75520000
0.00229376,159.35240000,-171.49870000
0.00245760,155.00350000,-167.11930000
0.00262144,155.00350000,-171.49870000
0.00278528,155.00350000,-171.49870000
0.00294912,155.00350000,-175.87820000
0.00311296,155.00350000,-175.87820000
0.00327680,150.65460000,-180.25760000
0.00344064,150.65460000,-180.25760000
0.00360448,155.00350000,-180.25760000
0.00376832,159.35240000,-184.63700000
0.00393216,163.70130000,-184.63700000
0.00409600,159.35240000,-184.63700000
0.00425984,155.00350000,-189.01640000
0.00442368,155.00350000,-189.01640000
0.00458752,163.70130000,-189.01640000
0.00475136,155.00350000,-189.01640000
0.00491520,155.00350000,-193.39580000
0.00507904,141.95680000,-197.77520000
0.00524288,141.95680000,-197.77520000
0.00540672,137.62320000,-193.39580000
0.00557056,150.65460000,-197.77520000
0.00573440,150.65460000,-202.15460000
0.00589824,150.65460000,-206.53400000
0.00606208,146.30570000,-202.15460000
0.00622592,146.30570000,-206.53400000
0.00638976,150.65460000,-206.53400000
0.00655360,150.65460000,-215.29280000
0.00671744,155.00350000,-215.29280000
0.00688128,155.00350000,-215.29280000
0.00704512,150.65460000,-219.67220000
0.00720896,155.00350000,-215.29280000
0.00737280,159.35240000,-215.29280000
0.00753664,155.00350000,-219.67220000
0.00770048,150.65460000,-215.29280000
0.00786432,150.65460000,-224.03640000
0.00802816,150.65460000,-228.41580000
0.00819200,155.00350000,-228.41580000
0.00835584,155.00350000,-224.03640000
0.00851968,155.00350000,-228.41580000
0.00868352,155.00350000,-237.17460000
0.00884736,150.65460000,-228.41580000
0.00901120,155.00350000,-228.41580000
0.00917504,155.00350000,-228.41580000
0.00933888,155.00350000,-232.79520000
0.00950272,155.00350000,-237.17460000
0.00966656,146.30570000,-237.17460000
0.00983040,150.65460000,-241.55400000
0.00999424,150.65460000,-241.55400000
0.01015808,150.65460000,-245.93340000
0.01032192,150.65460000,-254.69220000
0.01048576,155.00350000,-237.17460000
0.01064960,141.95680000,-250.31280000
0.01081344,150.65460000,-254.69220000
0.01097728,155.00350000,-245.93340000
0.01114112,146.30570000,-237.17460000
0.01130496,159.35240000,-254.69220000
0.01146880,155.00350000,-254.69220000
0.01163264,155.00350000,-259.07160000
0.01179648,155.00350000,-259.07160000
0.01196032,155.00350000,-259.07160000
0.01212416,159.35240000,-263.45100000
0.01228800,155.00350000,-259.07160000
0.01245184,150.65460000,-263.45100000
0.01261568,146.30570000,-263.45100000
0.01277952,155.00350000,-263.45100000
0.01294336,159.35240000,-267.83040000
0.01310720,159.35240000,-263.45100000
0.01327104,155.00350000,-267.83040000
0.01343488,155.00350000,-272.20980000
0.01359872,155.00350000,-267.83040000
0.01376256,155.00350000,-280.95340000
0.01392640,150.65460000,-272.20980000
0.01409024,146.30570000,-272.20980000
0.01425408,159.35240000,-276.58920000
0.01441792,159.35240000,-285.33280000
0.01458176,150.65460000,-276.58920000
0.01474560,155.00350000,-289.71220000
0.01490944,150.65460000,-280.95340000
0.01507328,155.00350000,-289.71220000
0.01523712,159.35240000,-289.71220000
0.01540096,155.00350000,-289.71220000
0.01556480,155.00350000,-294.09160000
0.01572864,150.65460000,-294.09160000
