Time,Channel A,Channel B
(s),(mV),(mV)

0.00000000,141.95680000,-355.38800000
0.00016384,159.35240000,-355.38800000
0.00032768,150.65460000,-355.38800000
0.00049152,159.35240000,-346.62920000
0.00065536,150.65460000,-359.76740000
0.00081920,159.35240000,-359.76740000
0.00098304,146.30570000,-355.38800000
0.00114688,163.70130000,-355.38800000
0.00131072,146.30570000,-355.38800000
0.00147456,159.35240000,-359.76740000
0.00163840,146.30570000,-364.14690000
0.00180224,168.05020000,-355.38800000
0.00196608,146.30570000,-359.76740000
0.00212992,163.70130000,-355.38800000
0.00229376,146.30570000,-359.76740000
0.00245760,150.65460000,-364.14690000
0.00262144,155.00350000,-359.76740000
0.00278528,150.65460000,-359.76740000
0.00294912,163.70130000,-355.38800000
0.00311296,141.95680000,-359.76740000
0.00327680,155.00350000,-364.14690000
0.00344064,141.95680000,-359.76740000
0.00360448,155.00350000,-368.52620000
0.00376832,163.70130000,-368.52620000
0.00393216,150.65460000,-359.76740000
0.00409600,155.00350000,-372.90560000
0.00425984,146.30570000,-364.14690000
0.00442368,146.30570000,-368.52620000
0.00458752,159.35240000,-372.90560000
0.00475136,128.92540000,-368.52620000
0.00491520,155.00350000,-368.52620000
0.00507904,163.70130000,-368.52620000
0.00524288,146.30570000,-364.14690000
0.00540672,141.95680000,-372.90560000
0.00557056,159.35240000,-377.28500000
0.00573440,137.62320000,-364.14690000
0.00589824,155.00350000,-364.14690000
0.00606208,163.70130000,-377.28500000
0.00622592,141.95680000,-368.52620000
0.00638976,155.00350000,-372.90560000
0.00655360,163.70130000,-372.90560000
0.00671744,141.95680000,-377.28500000
0.00688128,141.95680000,-368.52620000
0.00704512,163.70130000,-372.90560000
0.00720896,155.00350000,-377.28500000
0.00737280,141.95680000,-372.90560000
0.00753664,150.65460000,-368.52620000
0.00770048,163.70130000,-368.52620000
0.00786432,155.00350000,-372.90560000
0.00802816,137.62320000,-372.90560000
0.00819200,155.00350000,-368.52620000
0.00835584,168.05020000,-377.28500000
0.00851968,155.00350000,-368.52620000
0.00868352,141.95680000,-372.90560000
0.00884736,146.30570000,-372.90560000
0.00901120,159.35240000,-372.90560000
0.00917504,163.70130000,-377.28500000
0.00933888,146.30570000,-368.52620000
0.00950272,141.95680000,-372.90560000
0.00966656,155.00350000,-372.90560000
0.00983040,172.39900000,-372.90560000
0.00999424,163.70130000,-377.28500000
0.01015808,146.30570000,-372.90560000
0.01032192,137.62320000,-377.28500000
0.01048576,146.30570000,-372.90560000
0.01064960,155.00350000,-381.66450000
0.01081344,172.39900000,-377.28500000
0.01097728,163.70130000,-368.52620000
0.01114112,155.00350000,-372.90560000
0.01130496,137.62320000,-377.28500000
0.01146880,124.57650000,-368.52620000
0.01163264,137.62320000,-372.90560000
0.01179648,155.00350000,-377.28500000
0.01196032,168.05020000,-377.28500000
0.01212416,168.05020000,-377.28500000
0.01228800,163.70130000,-372.90560000
0.01245184,155.00350000,-377.28500000
0.01261568,141.95680000,-377.28500000
0.01277952,137.62320000,-377.28500000
0.01294336,133.27430000,-377.28500000
0.01310720,137.62320000,-372.90560000
0.01327104,141.95680000,-377.28500000
0.01343488,150.65460000,-377.28500000
0.01359872,155.00350000,-377.28500000
0.01376256,155.00350000,-377.28500000
0.01392640,159.35240000,-377.28500000
0.01409024,163.70130000,-372.90560000
0.01425408,172.39900000,-372.90560000
0.01441792,163.70130000,-381.66450000
0.01458176,172.39900000,-372.90560000
0.01474560,168.05020000,-372.90560000
0.01490944,168.05020000,-372.90560000
0.01507328,163.70130000,-377.28500000
0.01523712,168.05020000,-372.90560000
0.01540096,172.39900000,-368.52620000
0.01556480,163.70130000,-372.90560000
0.01572864,163.70130000,-377.28500000
