Time,Channel A,Channel B
(s),(mV),(mV)

0.00000000,155.00350000,-267.83040000
0.00016384,163.70130000,-267.83040000
0.00032768,168.05020000,-267.83040000
0.00049152,159.35240000,-272.20980000
0.00065536,146.30570000,-272.20980000
0.00081920,128.92540000,-272.20980000
0.00098304,124.57650000,-272.20980000
0.00114688,133.27430000,-267.83040000
0.00131072,150.65460000,-263.45100000
0.00147456,168.05020000,-272.20980000
0.00163840,163.70130000,-276.58920000
0.00180224,155.00350000,-276.58920000
0.00196608,137.62320000,-285.33280000
0.00212992,124.57650000,-276.58920000
0.00229376,133.27430000,-280.95340000
0.00245760,150.65460000,-280.95340000
0.00262144,168.05020000,-285.33280000
0.00278528,159.35240000,-289.71220000
0.00294912,137.62320000,-280.95340000
0.00311296,124.57650000,-289.71220000
0.00327680,137.62320000,-285.33280000
0.00344064,159.35240000,-298.47100000
0.00360448,163.70130000,-298.47100000
0.00376832,150.65460000,-294.09160000
0.00393216,128.92540000,-302.85040000
0.00409600,133.27430000,-298.47100000
0.00425984,159.35240000,-294.09160000
0.00442368,168.05020000,-294.09160000
0.00458752,141.95680000,-298.47100000
0.00475136,124.57650000,-302.85040000
0.00491520,146.30570000,-298.47100000
0.00507904,168.05020000,-307.22980000
0.00524288,150.65460000,-307.22980000
0.00540672,124.57650000,-302.85040000
0.00557056,141.95680000,-307.22980000
0.00573440,168.05020000,-298.47100000
0.00589824,146.30570000,-307.22980000
0.00606208,124.57650000,-307.22980000
0.00622592,150.65460000,-320.36800000
0.00638976,168.05020000,-320.36800000
0.00655360,137.62320000,-311.60920000
0.00671744,128.92540000,-320.36800000
0.00688128,159.35240000,-311.60920000
0.00704512,159.35240000,-324.74750000
0.00720896,124.57650000,-324.74750000
0.00737280,141.95680000,-315.98860000
0.00753664,168.05020000,-324.74750000
0.00770048,137.62320000,-324.74750000
0.00786432,128.92540000,-324.74750000
0.00802816,163.70130000,-324.74750000
0.00819200,150.65460000,-311.60920000
0.00835584,124.57650000,-324.74750000
0.00851968,159.35240000,-329.12680000
0.00868352,155.00350000,-329.12680000
0.00884736,120.22770000,-333.49100000
0.00901120,159.35240000,-329.12680000
0.00917504,159.35240000,-333.49100000
0.00933888,124.57650000,-333.49100000
0.00950272,159.35240000,-333.49100000
0.00966656,155.00350000,-333.49100000
0.00983040,128.92540000,-333.49100000
0.00999424,163.70130000,-333.49100000
0.01015808,141.95680000,-333.49100000
0.01032192,137.62320000,-337.87040000
0.01048576,168.05020000,-337.87040000
0.01064960,124.57650000,-342.24980000
0.01081344,155.00350000,-337.87040000
0.01097728,155.00350000,-337.87040000
0.01114112,128.92540000,-342.24980000
0.01130496,168.05020000,-355.38800000
0.01146880,124.57650000,-342.24980000
0.01163264,155.00350000,-346.62920000
0.01179648,141.95680000,-351.00860000
0.01196032,141.95680000,-346.62920000
0.01212416,163.70130000,-351.00860000
0.01228800,128.92540000,-342.24980000
0.01245184,172.39900000,-351.00860000
0.01261568,124.57650000,-337.87040000
0.01277952,168.05020000,-346.62920000
0.01294336,128.92540000,-355.38800000
0.01310720,163.70130000,-355.38800000
0.01327104,133.27430000,-355.38800000
0.01343488,159.35240000,-355.38800000
0.01359872,137.62320000,-355.38800000
0.01376256,155.00350000,-355.38800000
0.01392640,137.62320000,-355.38800000
0.01409024,155.00350000,-355.38800000
0.01425408,137.62320000,-355.38800000
0.01441792,163.70130000,-346.62920000
0.01458176,128.92540000,-355.38800000
0.01474560,168.05020000,-355.38800000
0.01490944,120.22770000,-355.38800000
0.01507328,172.39900000,-346.62920000
0.01523712,120.22770000,-359.76740000
0.01540096,172.39900000,-355.38800000
0.01556480,128.92540000,-359.76740000
0.01572864,159.35240000,-364.14690000
