Time,Channel A,Channel B
(ms),(mV),(mV)

-500.36734343,138.29770000,-315.98860000
-500.20350343,145.26200000,-311.60920000
-500.03966343,131.33340000,-324.74750000
-499.87582343,133.07900000,-311.60920000
-499.71198343,147.00160000,-315.98860000
-499.54814343,143.52240000,-320.36800000
-499.38430343,140.03720000,-320.36800000
-499.22046343,140.03720000,-320.36800000
-499.05662343,143.52240000,-307.22980000
-498.89278343,136.55810000,-320.36800000
-498.72894344,134.81860000,-320.36800000
-498.56510344,138.29770000,-324.74750000
-498.40126344,140.03720000,-324.74750000
-498.23742344,124.36900000,-311.60920000
-498.07358344,147.00160000,-320.36800000
-497.90974344,153.96590000,-320.36800000
-497.74590344,127.85420000,-329.12680000
-497.58206344,126.11470000,-324.74750000
-497.41822344,134.81860000,-324.74750000
-497.25438344,138.29770000,-320.36800000
-497.09054345,140.03720000,-320.36800000
-496.92670345,127.85420000,-324.74750000
-496.76286345,138.29770000,-320.36800000
-496.59902345,141.78290000,-333.49100000
-496.43518345,140.03720000,-329.12680000
-496.27134345,140.03720000,-320.36800000
-496.10750345,141.78290000,-329.12680000
-495.94366345,141.78290000,-329.12680000
-495.77982345,134.81860000,-324.74750000
-495.61598345,129.59380000,-329.12680000
-495.45214346,138.29770000,-320.36800000
-495.28830346,143.52240000,-333.49100000
-495.12446346,124.36900000,-324.74750000
-494.96062346,138.29770000,-329.12680000
-494.79678346,153.96590000,-329.12680000
-494.63294346,143.52240000,-324.74750000
-494.46910346,131.33340000,-333.49100000
-494.30526346,140.03720000,-320.36800000
-494.14142346,155.71150000,-320.36800000
-493.97758346,143.52240000,-333.49100000
-493.81374347,140.03720000,-333.49100000
-493.64990347,141.78290000,-337.87040000
-493.48606347,145.26200000,-324.74750000
-493.32222347,141.78290000,-333.49100000
-493.15838347,138.29770000,-324.74750000
-492.99454347,138.29770000,-342.24980000
-492.83070347,141.78290000,-342.24980000
-492.66686347,138.29770000,-333.49100000
-492.50302347,140.03720000,-337.87040000
-492.33918347,133.07900000,-342.24980000
-492.17534348,150.48680000,-337.87040000
-492.01150348,140.03720000,-329.12680000
-491.84766348,134.81860000,-342.24980000
-491.68382348,131.33340000,-329.12680000
-491.51998348,140.03720000,-329.12680000
-491.35614348,140.03720000,-337.87040000
-491.19230348,129.59380000,-329.12680000
-491.02846348,140.03720000,-333.49100000
-490.86462348,131.33340000,-342.24980000
-490.70078348,140.03720000,-337.87040000
-490.53694349,129.59380000,-337.87040000
-490.37310349,136.55810000,-342.24980000
-490.20926349,152.22630000,-337.87040000
-490.04542349,141.78290000,-333.49100000
-489.88158349,143.52240000,-337.87040000
-489.71774349,141.78290000,-337.87040000
-489.55390349,140.03720000,-342.24980000
-489.39006349,141.78290000,-342.24980000
-489.22622349,140.03720000,-337.87040000
-489.06238349,138.29770000,-337.87040000
-488.89854350,140.03720000,-337.87040000
-488.73470350,145.26200000,-342.24980000
-488.57086350,140.03720000,-337.87040000
-488.40702350,134.81860000,-337.87040000
-488.24318350,138.29770000,-337.87040000
-488.07934350,140.03720000,-337.87040000
-487.91550350,148.74720000,-337.87040000
-487.75166350,136.55810000,-346.62920000
-487.58782350,138.29770000,-337.87040000
-487.42398350,138.29770000,-337.87040000
-487.26014351,140.03720000,-346.62920000
-487.09630351,145.26200000,-342.24980000
-486.93246351,136.55810000,-342.24980000
-486.76862351,138.29770000,-337.87040000
-486.60478351,138.29770000,-342.24980000
-486.44094351,143.52240000,-342.24980000
-486.27710351,138.29770000,-342.24980000
-486.11326351,140.03720000,-351.00860000
-485.94942351,138.29770000,-342.24980000
-485.78558351,138.29770000,-346.62920000
-485.62174352,140.03720000,-355.38800000
-485.45790352,140.03720000,-346.62920000
-485.29406352,140.03720000,-355.38800000
-485.13022352,138.29770000,-359.76740000
-484.96638352,148.74720000,-355.38800000
-484.80254352,145.26200000,-342.24980000
-484.63870352,140.03720000,-342.24980000
-484.47486352,138.29770000,-351.00860000
-484.31102352,143.52240000,-346.62920000
-484.14718352,147.00160000,-351.00860000
-483.98334353,148.74720000,-351.00860000
-483.81950353,138.29770000,-342.24980000
-483.65566353,131.33340000,-346.62920000
-483.49182353,138.29770000,-355.38800000
-483.32798353,150.48680000,-355.38800000
-483.16414353,152.22630000,-342.24980000
-483.00030353,141.78290000,-342.24980000
-482.83646353,129.59380000,-355.38800000
-482.67262353,138.29770000,-351.00860000
-482.50878353,138.29770000,-351.00860000
-482.34494354,140.03720000,-359.76740000
-482.18110354,127.85420000,-355.38800000
-482.01726354,134.81860000,-359.76740000
-481.85342354,131.33340000,-359.76740000
-481.68958354,145.26200000,-359.76740000
-481.52574354,143.52240000,-355.38800000
-481.36190354,140.03720000,-346.62920000
-481.19806354,138.29770000,-355.38800000
-481.03422354,140.03720000,-359.76740000
-480.87038354,138.29770000,-351.00860000
-480.70654355,141.78290000,-359.76740000
-480.54270355,136.55810000,-351.00860000
-480.37886355,136.55810000,-351.00860000
-480.21502355,131.33340000,-359.76740000
-480.05118355,148.74720000,-359.76740000
-479.88734355,133.07900000,-355.38800000
-479.72350355,138.29770000,-359.76740000
-479.55966355,141.78290000,-355.38800000
-479.39582355,140.03720000,-364.14690000
-479.23198355,141.78290000,-364.14690000
-479.06814356,153.96590000,-359.76740000
-478.90430356,150.48680000,-368.52620000
-478.74046356,131.33340000,-359.76740000
-478.57662356,136.55810000,-355.38800000
-478.41278356,126.11470000,-368.52620000
-478.24894356,138.29770000,-364.14690000
-478.08510356,150.48680000,-355.38800000
-477.92126356,143.52240000,-355.38800000
-477.75742356,141.78290000,-355.38800000
-477.59358356,134.81860000,-359.76740000
-477.42974357,138.29770000,-359.76740000
-477.26590357,140.03720000,-364.14690000
-477.10206357,145.26200000,-359.76740000
-476.93822357,145.26200000,-359.76740000
-476.77438357,140.03720000,-355.38800000
-476.61054357,126.11470000,-355.38800000
-476.44670357,138.29770000,-359.76740000
-476.28286357,136.55810000,-368.52620000
-476.11902357,141.78290000,-355.38800000
-475.95518357,140.03720000,-364.14690000
-475.79134358,140.03720000,-359.76740000
-475.62750358,140.03720000,-359.76740000
-475.46366358,127.85420000,-364.14690000
