Time,Channel A,Channel B
(ms),(mV),(mV)

-500.36734343,198.49240000,-158.37580000
-500.20350343,85.43656000,-162.75520000
-500.03966343,189.79460000,-162.75520000
-499.87582343,102.83210000,-153.99640000
-499.71198343,159.35240000,-158.37580000
-499.54814343,137.62320000,-158.37580000
-499.38430343,120.22770000,-162.75520000
-499.22046343,176.74790000,-171.49870000
-499.05662343,89.78545000,-162.75520000
-498.89278343,198.49240000,-158.37580000
-498.72894344,85.43656000,-158.37580000
-498.56510344,189.79460000,-158.37580000
-498.40126344,107.18100000,-162.75520000
-498.23742344,155.00350000,-162.75520000
-498.07358344,141.95680000,-162.75520000
-497.90974344,120.22770000,-162.75520000
-497.74590344,181.09680000,-162.75520000
-497.58206344,85.43656000,-162.75520000
-497.41822344,198.49240000,-162.75520000
-497.25438344,85.43656000,-167.11930000
-497.09054345,181.09680000,-167.11930000
-496.92670345,120.22770000,-167.11930000
-496.76286345,137.62320000,-162.75520000
-496.59902345,163.70130000,-167.11930000
-496.43518345,98.48322000,-167.11930000
-496.27134345,194.14350000,-158.37580000
-496.10750345,85.43656000,-171.49870000
-495.94366345,189.79460000,-167.11930000
-495.77982345,107.18100000,-184.63700000
-495.61598345,150.65460000,-175.87820000
-495.45214346,155.00350000,-171.49870000
-495.28830346,102.83210000,-171.49870000
-495.12446346,189.79460000,-175.87820000
-494.96062346,85.43656000,-171.49870000
-494.79678346,189.79460000,-171.49870000
-494.63294346,107.18100000,-175.87820000
-494.46910346,155.00350000,-184.63700000
-494.30526346,155.00350000,-175.87820000
-494.14142346,107.18100000,-184.63700000
-493.97758346,189.79460000,-180.25760000
-493.81374347,85.43656000,-184.63700000
-493.64990347,189.79460000,-189.01640000
-493.48606347,111.52990000,-180.25760000
-493.32222347,146.30570000,-180.25760000
-493.15838347,159.35240000,-189.01640000
-492.99454347,98.48322000,-175.87820000
-492.83070347,194.14350000,-180.25760000
-492.66686347,85.43656000,-184.63700000
-492.50302347,185.44570000,-184.63700000
-492.33918347,120.22770000,-184.63700000
-492.17534348,133.27430000,-189.01640000
-492.01150348,176.74790000,-189.01640000
-491.84766348,85.43656000,-180.25760000
-491.68382348,194.14350000,-189.01640000
-491.51998348,94.13434000,-189.01640000
-491.35614348,172.39900000,-189.01640000
-491.19230348,133.27430000,-184.63700000
-491.02846348,120.22770000,-193.39580000
-490.86462348,181.09680000,-184.63700000
-490.70078348,85.43656000,-193.39580000
-490.53694349,194.14350000,-197.77520000
-490.37310349,98.48322000,-202.15460000
-490.20926349,159.35240000,-193.39580000
-490.04542349,150.65460000,-193.39580000
-489.88158349,107.18100000,-197.77520000
-489.71774349,189.79460000,-197.77520000
-489.55390349,85.43656000,-193.39580000
-489.39006349,189.79460000,-202.15460000
-489.22622349,115.87880000,-206.53400000
-489.06238349,141.95680000,-202.15460000
-488.89854350,168.05020000,-202.15460000
-488.73470350,94.13434000,-202.15460000
-488.57086350,198.49240000,-206.53400000
-488.40702350,89.78545000,-202.15460000
-488.24318350,172.39900000,-206.53400000
-488.07934350,137.62320000,-202.15460000
-487.91550350,120.22770000,-202.15460000
-487.75166350,185.44570000,-202.15460000
-487.58782350,85.43656000,-202.15460000
-487.42398350,189.79460000,-206.53400000
-487.26014351,111.52990000,-215.29280000
-487.09630351,141.95680000,-206.53400000
-486.93246351,168.05020000,-219.67220000
-486.76862351,89.78545000,-215.29280000
-486.60478351,194.14350000,-206.53400000
-486.44094351,98.48322000,-206.53400000
-486.27710351,159.35240000,-219.67220000
-486.11326351,155.00350000,-202.15460000
-485.94942351,102.83210000,-210.91340000
-485.78558351,194.14350000,-215.29280000
-485.62174352,89.78545000,-210.91340000
-485.45790352,172.39900000,-215.29280000
-485.29406352,141.95680000,-215.29280000
-485.13022352,107.18100000,-215.29280000
-484.96638352,194.14350000,-219.67220000
-484.80254352,85.43656000,-215.29280000
-484.63870352,172.39900000,-219.67220000
-484.47486352,141.95680000,-219.67220000
-484.31102352,107.18100000,-210.91340000
-484.14718352,189.79460000,-215.29280000
-483.98334353,85.43656000,-219.67220000
-483.81950353,172.39900000,-219.67220000
-483.65566353,146.30570000,-219.67220000
-483.49182353,102.83210000,-219.67220000
-483.32798353,194.14350000,-224.03640000
-483.16414353,89.78545000,-224.03640000
-483.00030353,168.05020000,-219.67220000
-482.83646353,150.65460000,-219.67220000
-482.67262353,102.83210000,-228.41580000
-482.50878353,194.14350000,-224.03640000
-482.34494354,94.13434000,-232.79520000
-482.18110354,159.35240000,-228.41580000
-482.01726354,159.35240000,-228.41580000
-481.85342354,89.78545000,-237.17460000
-481.68958354,194.14350000,-237.17460000
-481.52574354,102.83210000,-228.41580000
-481.36190354,146.30570000,-228.41580000
-481.19806354,168.05020000,-232.79520000
-481.03422354,89.78545000,-228.41580000
-480.87038354,194.14350000,-237.17460000
-480.70654355,111.52990000,-228.41580000
-480.54270355,137.62320000,-232.79520000
-480.37886355,172.39900000,-232.79520000
-480.21502355,85.43656000,-232.79520000
-480.05118355,185.44570000,-228.41580000
-479.88734355,124.57650000,-232.79520000
-479.72350355,120.22770000,-237.17460000
-479.55966355,185.44570000,-232.79520000
-479.39582355,85.43656000,-245.93340000
-479.23198355,176.74790000,-237.17460000
-479.06814356,137.62320000,-237.17460000
-478.90430356,111.52990000,-241.55400000
-478.74046356,189.79460000,-241.55400000
-478.57662356,89.78545000,-241.55400000
-478.41278356,163.70130000,-237.17460000
-478.24894356,150.65460000,-241.55400000
-478.08510356,98.48322000,-241.55400000
-477.92126356,189.79460000,-250.31280000
-477.75742356,102.83210000,-250.31280000
-477.59358356,150.65460000,-241.55400000
-477.42974357,172.39900000,-245.93340000
-477.26590357,89.78545000,-237.17460000
-477.10206357,189.79460000,-241.55400000
-476.93822357,120.22770000,-250.31280000
-476.77438357,124.57650000,-250.31280000
-476.61054357,189.79460000,-241.55400000
-476.44670357,85.43656000,-254.69220000
-476.28286357,172.39900000,-250.31280000
-476.11902357,150.65460000,-254.69220000
-475.95518357,98.48322000,-250.31280000
-475.79134358,189.79460000,-250.31280000
-475.62750358,107.18100000,-250.31280000
-475.46366358,137.62320000,-254.69220000
