Time,Channel A,Channel B
(ms),(mV),(mV)

-500.36734343,136.55810000,-263.45100000
-500.20350343,136.55810000,-254.69220000
-500.03966343,136.55810000,-259.07160000
-499.87582343,138.29770000,-259.07160000
-499.71198343,138.29770000,-263.45100000
-499.54814343,138.29770000,-254.69220000
-499.38430343,138.29770000,-259.07160000
-499.22046343,136.55810000,-259.07160000
-499.05662343,138.29770000,-250.31280000
-498.89278343,138.29770000,-254.69220000
-498.72894344,138.29770000,-241.55400000
-498.56510344,136.55810000,-254.69220000
-498.40126344,138.29770000,-254.69220000
-498.23742344,138.29770000,-259.07160000
-498.07358344,138.29770000,-250.31280000
-497.90974344,136.55810000,-254.69220000
-497.74590344,138.29770000,-250.31280000
-497.58206344,138.29770000,-254.69220000
-497.41822344,138.29770000,-250.31280000
-497.25438344,138.29770000,-250.31280000
-497.09054345,138.29770000,-250.31280000
-496.92670345,136.55810000,-254.69220000
-496.76286345,136.55810000,-245.93340000
-496.59902345,136.55810000,-250.31280000
-496.43518345,136.55810000,-241.55400000
-496.27134345,136.55810000,-241.55400000
-496.10750345,136.55810000,-241.55400000
-495.94366345,138.29770000,-232.79520000
-495.77982345,138.29770000,-241.55400000
-495.61598345,138.29770000,-241.55400000
-495.45214346,138.29770000,-237.17460000
-495.28830346,136.55810000,-232.79520000
-495.12446346,138.29770000,-232.79520000
-494.96062346,138.29770000,-237.17460000
-494.79678346,136.55810000,-237.17460000
-494.63294346,136.55810000,-241.55400000
-494.46910346,138.29770000,-237.17460000
-494.30526346,136.55810000,-232.79520000
-494.14142346,136.55810000,-237.17460000
-493.97758346,136.55810000,-237.17460000
-493.81374347,138.29770000,-237.17460000
-493.64990347,136.55810000,-232.79520000
-493.48606347,136.55810000,-228.41580000
-493.32222347,136.55810000,-237.17460000
-493.15838347,138.29770000,-245.93340000
-492.99454347,138.29770000,-228.41580000
-492.83070347,136.55810000,-232.79520000
-492.66686347,136.55810000,-232.79520000
-492.50302347,136.55810000,-228.41580000
-492.33918347,136.55810000,-228.41580000
-492.17534348,136.55810000,-232.79520000
-492.01150348,136.55810000,-232.79520000
-491.84766348,138.29770000,-228.41580000
-491.68382348,138.29770000,-232.79520000
-491.51998348,136.55810000,-232.79520000
-491.35614348,136.55810000,-224.03640000
-491.19230348,138.29770000,-224.03640000
-491.02846348,136.55810000,-228.41580000
-490.86462348,136.55810000,-228.41580000
-490.70078348,138.29770000,-219.67220000
-490.53694349,138.29770000,-224.03640000
-490.37310349,138.29770000,-219.67220000
-490.20926349,138.29770000,-224.03640000
-490.04542349,138.29770000,-228.41580000
-489.88158349,138.29770000,-224.03640000
-489.71774349,136.55810000,-219.67220000
-489.55390349,138.29770000,-219.67220000
-489.39006349,138.29770000,-210.91340000
-489.22622349,136.55810000,-219.67220000
-489.06238349,136.55810000,-215.29280000
-488.89854350,136.55810000,-219.67220000
-488.73470350,138.29770000,-215.29280000
-488.57086350,138.29770000,-219.67220000
-488.40702350,138.29770000,-215.29280000
-488.24318350,136.55810000,-219.67220000
-488.07934350,138.29770000,-215.29280000
-487.91550350,138.29770000,-215.29280000
-487.75166350,138.29770000,-215.29280000
-487.58782350,138.29770000,-215.29280000
-487.42398350,136.55810000,-210.91340000
-487.26014351,138.29770000,-206.53400000
-487.09630351,138.29770000,-210.91340000
-486.93246351,138.29770000,-206.53400000
-486.76862351,136.55810000,-210.91340000
-486.60478351,138.29770000,-202.15460000
-486.44094351,138.29770000,-215.29280000
-486.27710351,136.55810000,-215.29280000
-486.11326351,138.29770000,-206.53400000
-485.94942351,138.29770000,-206.53400000
-485.78558351,138.29770000,-202.15460000
-485.62174352,136.55810000,-197.77520000
-485.45790352,136.55810000,-202.15460000
-485.29406352,136.55810000,-206.53400000
-485.13022352,136.55810000,-193.39580000
-484.96638352,138.29770000,-193.39580000
-484.80254352,138.29770000,-206.53400000
-484.63870352,138.29770000,-202.15460000
-484.47486352,136.55810000,-197.77520000
-484.31102352,138.29770000,-193.39580000
-484.14718352,138.29770000,-197.77520000
-483.98334353,138.29770000,-193.39580000
-483.81950353,136.55810000,-197.77520000
-483.65566353,138.29770000,-189.01640000
-483.49182353,136.55810000,-184.63700000
-483.32798353,138.29770000,-197.77520000
-483.16414353,138.29770000,-197.77520000
-483.00030353,138.29770000,-193.39580000
-482.83646353,138.29770000,-189.01640000
-482.67262353,136.55810000,-184.63700000
-482.50878353,138.29770000,-189.01640000
-482.34494354,138.29770000,-202.15460000
-482.18110354,138.29770000,-184.63700000
-482.01726354,138.29770000,-193.39580000
-481.85342354,138.29770000,-193.39580000
-481.68958354,136.55810000,-184.63700000
-481.52574354,138.29770000,-189.01640000
-481.36190354,138.29770000,-184.63700000
-481.19806354,138.29770000,-189.01640000
-481.03422354,138.29770000,-189.01640000
-480.87038354,136.55810000,-184.63700000
-480.70654355,136.55810000,-184.63700000
-480.54270355,138.29770000,-189.01640000
-480.37886355,136.55810000,-184.63700000
-480.21502355,138.29770000,-184.63700000
-480.05118355,138.29770000,-184.63700000
-479.88734355,136.55810000,-184.63700000
-479.72350355,138.29770000,-184.63700000
-479.55966355,136.55810000,-184.63700000
-479.39582355,136.55810000,-180.25760000
-479.23198355,138.29770000,-180.25760000
-479.06814356,136.55810000,-180.25760000
-478.90430356,138.29770000,-180.25760000
-478.74046356,138.29770000,-171.49870000
-478.57662356,138.29770000,-180.25760000
-478.41278356,138.29770000,-171.49870000
-478.24894356,138.29770000,-171.49870000
-478.08510356,138.29770000,-167.11930000
-477.92126356,138.29770000,-180.25760000
-477.75742356,138.29770000,-171.49870000
-477.59358356,138.29770000,-167.11930000
-477.42974357,138.29770000,-167.11930000
-477.26590357,138.29770000,-171.49870000
-477.10206357,136.55810000,-171.49870000
-476.93822357,136.55810000,-162.75520000
-476.77438357,136.55810000,-162.75520000
-476.61054357,138.29770000,-171.49870000
-476.44670357,136.55810000,-167.11930000
-476.28286357,138.29770000,-162.75520000
-476.11902357,136.55810000,-167.11930000
-475.95518357,136.55810000,-167.11930000
-475.79134358,138.29770000,-162.75520000
-475.62750358,138.29770000,-162.75520000
-475.46366358,138.29770000,-153.99640000
