Time,Channel A,Channel B
(ms),(mV),(mV)

-500.36734343,185.44570000,104.31230000
-500.20350343,111.52990000,95.55344000
-500.03966343,155.00350000,86.79464000
-499.87582343,155.00350000,95.55344000
-499.71198343,115.87880000,95.55344000
-499.54814343,185.44570000,95.55344000
-499.38430343,102.83210000,95.55344000
-499.22046343,172.39900000,99.93285000
-499.05662343,128.92540000,99.93285000
-498.89278343,133.27430000,95.55344000
-498.72894344,172.39900000,86.79464000
-498.56510344,102.83210000,86.79464000
-498.40126344,185.44570000,95.55344000
-498.23742344,111.52990000,86.79464000
-498.07358344,155.00350000,91.17404000
-497.90974344,155.00350000,91.17404000
-497.74590344,115.87880000,78.03583000
-497.58206344,185.44570000,86.79464000
-497.41822344,102.83210000,78.03583000
-497.25438344,176.74790000,86.79464000
-497.09054345,124.57650000,78.03583000
-496.92670345,141.95680000,91.17404000
-496.76286345,159.35240000,78.03583000
-496.59902345,111.52990000,82.41523000
-496.43518345,185.44570000,82.41523000
-496.27134345,102.83210000,86.79464000
-496.10750345,172.39900000,82.41523000
-495.94366345,128.92540000,78.03583000
-495.77982345,137.62320000,78.03583000
-495.61598345,168.05020000,78.03583000
-495.45214346,107.18100000,78.03583000
-495.28830346,185.44570000,78.03583000
-495.12446346,102.83210000,73.65642000
-494.96062346,172.39900000,78.03583000
-494.79678346,128.92540000,69.27702000
-494.63294346,137.62320000,64.89761000
-494.46910346,168.05020000,73.65642000
-494.30526346,111.52990000,73.65642000
-494.14142346,181.09680000,64.89761000
-493.97758346,102.83210000,64.89761000
-493.81374347,172.39900000,69.27702000
-493.64990347,120.22770000,64.89761000
-493.48606347,141.95680000,64.89761000
-493.32222347,159.35240000,64.89761000
-493.15838347,111.52990000,60.51820000
-492.99454347,185.44570000,64.89761000
-492.83070347,102.83210000,64.89761000
-492.66686347,176.74790000,60.51820000
-492.50302347,120.22770000,60.51820000
-492.33918347,146.30570000,60.51820000
-492.17534348,155.00350000,56.15405000
-492.01150348,120.22770000,60.51820000
-491.84766348,176.74790000,60.51820000
-491.68382348,102.83210000,64.89761000
-491.51998348,181.09680000,60.51820000
-491.35614348,120.22770000,60.51820000
-491.19230348,150.65460000,56.15405000
-491.02846348,155.00350000,56.15405000
-490.86462348,115.87880000,56.15405000
-490.70078348,181.09680000,47.39524000
-490.53694349,102.83210000,56.15405000
-490.37310349,172.39900000,56.15405000
-490.20926349,124.57650000,51.77465000
-490.04542349,141.95680000,51.77465000
-489.88158349,159.35240000,51.77465000
-489.71774349,111.52990000,47.39524000
-489.55390349,181.09680000,43.01583000
-489.39006349,107.18100000,38.63643000
-489.22622349,172.39900000,51.77465000
-489.06238349,128.92540000,51.77465000
-488.89854350,137.62320000,56.15405000
-488.73470350,168.05020000,47.39524000
-488.57086350,107.18100000,43.01583000
-488.40702350,185.44570000,51.77465000
-488.24318350,107.18100000,38.63643000
-488.07934350,168.05020000,43.01583000
-487.91550350,133.27430000,43.01583000
-487.75166350,133.27430000,29.87762000
-487.58782350,168.05020000,43.01583000
-487.42398350,107.18100000,43.01583000
-487.26014351,181.09680000,25.49821000
-487.09630351,107.18100000,29.87762000
-486.93246351,172.39900000,43.01583000
-486.76862351,124.57650000,38.63643000
-486.60478351,146.30570000,29.87762000
-486.44094351,155.00350000,38.63643000
-486.27710351,120.22770000,43.01583000
-486.11326351,176.74790000,34.25703000
-485.94942351,102.83210000,34.25703000
-485.78558351,181.09680000,25.49821000
-485.62174352,115.87880000,34.25703000
-485.45790352,159.35240000,29.87762000
-485.29406352,137.62320000,25.49821000
-485.13022352,137.62320000,25.49821000
-484.96638352,163.70130000,25.49821000
-484.80254352,115.87880000,38.63643000
-484.63870352,176.74790000,25.49821000
-484.47486352,107.18100000,25.49821000
-484.31102352,176.74790000,25.49821000
-484.14718352,111.52990000,16.73940000
-483.98334353,163.70130000,25.49821000
-483.81950353,133.27430000,21.11881000
-483.65566353,137.62320000,21.11881000
-483.49182353,159.35240000,16.73940000
-483.32798353,115.87880000,16.73940000
-483.16414353,172.39900000,21.11881000
-483.00030353,107.18100000,21.11881000
-482.83646353,181.09680000,16.73940000
-482.67262353,111.52990000,21.11881000
-482.50878353,172.39900000,12.36000000
-482.34494354,120.22770000,12.36000000
-482.18110354,150.65460000,16.73940000
-482.01726354,146.30570000,16.73940000
-481.85342354,128.92540000,21.11881000
-481.68958354,168.05020000,12.36000000
-481.52574354,111.52990000,7.98059000
-481.36190354,176.74790000,7.98059000
-481.19806354,107.18100000,7.98059000
-481.03422354,172.39900000,3.61644300
-480.87038354,120.22770000,7.98059000
-480.70654355,155.00350000,7.98059000
-480.54270355,141.95680000,7.98059000
-480.37886355,128.92540000,3.61644300
-480.21502355,168.05020000,12.36000000
-480.05118355,111.52990000,7.98059000
-479.88734355,176.74790000,7.98059000
-479.72350355,111.52990000,-0.74770340
-479.55966355,172.39900000,3.61644300
-479.39582355,120.22770000,-5.12710900
-479.23198355,155.00350000,3.61644300
-479.06814356,146.30570000,-5.12710900
-478.90430356,128.92540000,-5.12710900
-478.74046356,168.05020000,-0.74770340
-478.57662356,107.18100000,-0.74770340
-478.41278356,176.74790000,3.61644300
-478.24894356,111.52990000,-5.12710900
-478.08510356,168.05020000,-13.88592000
-477.92126356,128.92540000,-9.50651600
-477.75742356,141.95680000,-9.50651600
-477.59358356,155.00350000,-13.88592000
-477.42974357,120.22770000,-9.50651600
-477.26590357,172.39900000,-9.50651600
-477.10206357,111.52990000,-9.50651600
-476.93822357,176.74790000,-13.88592000
-476.77438357,111.52990000,-5.12710900
-476.61054357,163.70130000,-9.50651600
-476.44670357,128.92540000,-9.50651600
-476.28286357,146.30570000,-13.88592000
-476.11902357,155.00350000,-13.88592000
-475.95518357,124.57650000,-22.64473000
-475.79134358,172.39900000,-18.26533000
-475.62750358,107.18100000,-13.88592000
-475.46366358,176.74790000,-18.26533000
-475.29982358,111.52990000,-22.64473000
-475.13598358,172.39900000,-22.64473000
-474.97214358,124.57650000,-22.64473000
-474.80830358,150.65460000,-18.26533000
-474.64446358,141.95680000,-18.26533000
-474.48062358,128.92540000,-22.64473000
-474.31678358,163.70130000,-27.02414000
