Time,Channel A,Channel B
(ms),(mV),(mV)

-500.36734343,176.74790000,-88.32056000
-500.20350343,94.13434000,-88.32056000
-500.03966343,207.19010000,-83.94115000
-499.87582343,94.13434000,-88.32056000
-499.71198343,185.44570000,-79.56175000
-499.54814343,133.27430000,-88.32056000
-499.38430343,137.62320000,-83.94115000
-499.22046343,181.09680000,-79.56175000
-499.05662343,94.13434000,-88.32056000
-498.89278343,207.19010000,-79.56175000
-498.72894344,89.78545000,-79.56175000
-498.56510344,189.79460000,-79.56175000
-498.40126344,128.92540000,-79.56175000
-498.23742344,137.62320000,-75.18234000
-498.07358344,176.74790000,-75.18234000
-497.90974344,98.48322000,-79.56175000
-497.74590344,207.19010000,-79.56175000
-497.58206344,85.43656000,-79.56175000
-497.41822344,194.14350000,-79.56175000
-497.25438344,120.22770000,-75.18234000
-497.09054345,155.00350000,-79.56175000
-496.92670345,168.05020000,-79.56175000
-496.76286345,107.18100000,-75.18234000
-496.59902345,198.49240000,-70.80294000
-496.43518345,85.43656000,-75.18234000
-496.27134345,207.19010000,-66.42353000
-496.10750345,98.48322000,-66.42353000
-495.94366345,185.44570000,-62.04412000
-495.77982345,128.92540000,-66.42353000
-495.61598345,146.30570000,-62.04412000
-495.45214346,168.05020000,-70.80294000
-495.28830346,107.18100000,-62.04412000
-495.12446346,198.49240000,-62.04412000
-494.96062346,89.78545000,-75.18234000
-494.79678346,207.19010000,-66.42353000
-494.63294346,89.78545000,-57.66472000
-494.46910346,194.14350000,-66.42353000
-494.30526346,115.87880000,-62.04412000
-494.14142346,168.05020000,-62.04412000
-493.97758346,146.30570000,-53.28531000
-493.81374347,128.92540000,-57.66472000
-493.64990347,181.09680000,-48.92117000
-493.48606347,98.48322000,-62.04412000
-493.32222347,207.19010000,-48.92117000
-493.15838347,85.43656000,-48.92117000
-492.99454347,207.19010000,-53.28531000
-492.83070347,98.48322000,-48.92117000
-492.66686347,185.44570000,-53.28531000
-492.50302347,133.27430000,-57.66472000
-492.33918347,146.30570000,-48.92117000
-492.17534348,168.05020000,-57.66472000
-492.01150348,107.18100000,-48.92117000
-491.84766348,202.84120000,-44.54176000
-491.68382348,85.43656000,-44.54176000
-491.51998348,207.19010000,-48.92117000
-491.35614348,94.13434000,-53.28531000
-491.19230348,189.79460000,-44.54176000
-491.02846348,120.22770000,-44.54176000
-490.86462348,150.65460000,-44.54176000
-490.70078348,163.70130000,-48.92117000
-490.53694349,111.52990000,-44.54176000
-490.37310349,202.84120000,-48.92117000
-490.20926349,85.43656000,-44.54176000
-490.04542349,207.19010000,-44.54176000
-489.88158349,94.13434000,-40.16236000
-489.71774349,185.44570000,-44.54176000
-489.55390349,133.27430000,-44.54176000
-489.39006349,137.62320000,-40.16236000
-489.22622349,176.74790000,-35.78295000
-489.06238349,98.48322000,-44.54176000
-488.89854350,207.19010000,-40.16236000
-488.73470350,85.43656000,-40.16236000
-488.57086350,207.19010000,-35.78295000
-488.40702350,98.48322000,-27.02414000
-488.24318350,181.09680000,-35.78295000
-488.07934350,133.27430000,-31.40354000
-487.91550350,137.62320000,-27.02414000
-487.75166350,176.74790000,-31.40354000
-487.58782350,102.83210000,-31.40354000
-487.42398350,207.19010000,-31.40354000
-487.26014351,85.43656000,-40.16236000
-487.09630351,207.19010000,-27.02414000
-486.93246351,94.13434000,-35.78295000
-486.76862351,185.44570000,-22.64473000
-486.60478351,124.57650000,-27.02414000
-486.44094351,150.65460000,-22.64473000
-486.27710351,163.70130000,-13.88592000
-486.11326351,111.52990000,-27.02414000
-485.94942351,198.49240000,-22.64473000
-485.78558351,85.43656000,-18.26533000
-485.62174352,211.53900000,-18.26533000
-485.45790352,85.43656000,-27.02414000
-485.29406352,202.84120000,-22.64473000
-485.13022352,107.18100000,-18.26533000
-484.96638352,172.39900000,-18.26533000
-484.80254352,137.62320000,-13.88592000
-484.63870352,137.62320000,-13.88592000
-484.47486352,172.39900000,-13.88592000
-484.31102352,107.18100000,-9.50651600
-484.14718352,198.49240000,-9.50651600
-483.98334353,85.43656000,-9.50651600
-483.81950353,211.53900000,-9.50651600
-483.65566353,85.43656000,-9.50651600
-483.49182353,202.84120000,-9.50651600
-483.32798353,98.48322000,-9.50651600
-483.16414353,181.09680000,-9.50651600
-483.00030353,133.27430000,-0.74770340
-482.83646353,146.30570000,-9.50651600
-482.67262353,163.70130000,-5.12710900
-482.50878353,115.87880000,-9.50651600
-482.34494354,194.14350000,-9.50651600
-482.18110354,85.43656000,-5.12710900
-482.01726354,211.53900000,-0.74770340
-481.85342354,81.08768000,-5.12710900
-481.68958354,207.19010000,-5.12710900
-481.52574354,98.48322000,3.61644300
-481.36190354,181.09680000,3.61644300
-481.19806354,133.27430000,-5.12710900
-481.03422354,141.95680000,3.61644300
-480.87038354,172.39900000,-0.74770340
-480.70654355,107.18100000,7.98059000
-480.54270355,202.84120000,7.98059000
-480.37886355,81.08768000,7.98059000
-480.21502355,211.53900000,7.98059000
-480.05118355,85.43656000,7.98059000
-479.88734355,198.49240000,7.98059000
-479.72350355,115.87880000,7.98059000
-479.55966355,159.35240000,12.36000000
-479.39582355,155.00350000,7.98059000
-479.23198355,120.22770000,12.36000000
-479.06814356,189.79460000,12.36000000
-478.90430356,89.78545000,3.61644300
-478.74046356,211.53900000,3.61644300
-478.57662356,81.08768000,7.98059000
-478.41278356,211.53900000,12.36000000
-478.24894356,94.13434000,21.11881000
-478.08510356,185.44570000,21.11881000
-477.92126356,128.92540000,16.73940000
-477.75742356,141.95680000,16.73940000
-477.59358356,172.39900000,21.11881000
-477.42974357,98.48322000,25.49821000
-477.26590357,207.19010000,21.11881000
-477.10206357,81.08768000,16.73940000
-476.93822357,215.88790000,16.73940000
-476.77438357,85.43656000,21.11881000
-476.61054357,194.14350000,21.11881000
-476.44670357,115.87880000,25.49821000
-476.28286357,155.00350000,21.11881000
-476.11902357,155.00350000,25.49821000
-475.95518357,120.22770000,25.49821000
-475.79134358,189.79460000,25.49821000
-475.62750358,89.78545000,29.87762000
-475.46366358,211.53900000,25.49821000
-475.29982358,81.08768000,25.49821000
-475.13598358,211.53900000,29.87762000
