Time,Channel A,Channel B
(ms),(mV),(mV)

-500.36734343,127.85420000,-114.58170000
-500.20350343,148.74720000,-114.58170000
-500.03966343,120.88990000,-114.58170000
-499.87582343,136.55810000,-110.20230000
-499.71198343,124.36900000,-114.58170000
-499.54814343,133.07900000,-114.58170000
-499.38430343,133.07900000,-114.58170000
-499.22046343,143.52240000,-114.58170000
-499.05662343,143.52240000,-123.34050000
-498.89278343,129.59380000,-114.58170000
-498.72894344,150.48680000,-118.96110000
-498.56510344,131.33340000,-118.96110000
-498.40126344,153.96590000,-114.58170000
-498.23742344,133.07900000,-118.96110000
-498.07358344,136.55810000,-118.96110000
-497.90974344,138.29770000,-123.34050000
-497.74590344,133.07900000,-123.34050000
-497.58206344,140.03720000,-123.34050000
-497.41822344,131.33340000,-123.34050000
-497.25438344,138.29770000,-127.72000000
-497.09054345,138.29770000,-127.72000000
-496.92670345,143.52240000,-127.72000000
-496.76286345,134.81860000,-127.72000000
-496.59902345,134.81860000,-132.09940000
-496.43518345,141.78290000,-123.34050000
-496.27134345,138.29770000,-127.72000000
-496.10750345,133.07900000,-127.72000000
-495.94366345,136.55810000,-127.72000000
-495.77982345,138.29770000,-132.09940000
-495.61598345,117.40470000,-127.72000000
-495.45214346,145.26200000,-132.09940000
-495.28830346,141.78290000,-136.47880000
-495.12446346,143.52240000,-127.72000000
-494.96062346,133.07900000,-132.09940000
-494.79678346,136.55810000,-145.23760000
-494.63294346,143.52240000,-136.47880000
-494.46910346,129.59380000,-145.23760000
-494.30526346,138.29770000,-132.09940000
-494.14142346,138.29770000,-136.47880000
-493.97758346,148.74720000,-145.23760000
-493.81374347,136.55810000,-145.23760000
-493.64990347,147.00160000,-145.23760000
-493.48606347,138.29770000,-145.23760000
-493.32222347,138.29770000,-140.85820000
-493.15838347,140.03720000,-149.61700000
-492.99454347,143.52240000,-149.61700000
-492.83070347,136.55810000,-140.85820000
-492.66686347,138.29770000,-149.61700000
-492.50302347,143.52240000,-145.23760000
-492.33918347,140.03720000,-149.61700000
-492.17534348,147.00160000,-145.23760000
-492.01150348,141.78290000,-149.61700000
-491.84766348,138.29770000,-149.61700000
-491.68382348,129.59380000,-158.37580000
-491.51998348,138.29770000,-149.61700000
-491.35614348,143.52240000,-145.23760000
-491.19230348,134.81860000,-158.37580000
-491.02846348,143.52240000,-153.99640000
-490.86462348,131.33340000,-158.37580000
-490.70078348,152.22630000,-158.37580000
-490.53694349,134.81860000,-158.37580000
-490.37310349,140.03720000,-153.99640000
-490.20926349,140.03720000,-153.99640000
-490.04542349,136.55810000,-158.37580000
-489.88158349,122.62950000,-162.75520000
-489.71774349,131.33340000,-158.37580000
-489.55390349,136.55810000,-162.75520000
-489.39006349,126.11470000,-149.61700000
-489.22622349,136.55810000,-162.75520000
-489.06238349,138.29770000,-158.37580000
-488.89854350,141.78290000,-167.11930000
-488.73470350,117.40470000,-158.37580000
-488.57086350,136.55810000,-158.37580000
-488.40702350,138.29770000,-158.37580000
-488.24318350,131.33340000,-167.11930000
-488.07934350,138.29770000,-167.11930000
-487.91550350,138.29770000,-167.11930000
-487.75166350,138.29770000,-171.49870000
-487.58782350,131.33340000,-171.49870000
-487.42398350,133.07900000,-171.49870000
-487.26014351,140.03720000,-162.75520000
-487.09630351,138.29770000,-162.75520000
-486.93246351,140.03720000,-167.11930000
-486.76862351,134.81860000,-171.49870000
-486.60478351,148.74720000,-171.49870000
-486.44094351,133.07900000,-180.25760000
-486.27710351,138.29770000,-175.87820000
-486.11326351,133.07900000,-180.25760000
-485.94942351,131.33340000,-167.11930000
-485.78558351,136.55810000,-167.11930000
-485.62174352,140.03720000,-175.87820000
-485.45790352,150.48680000,-171.49870000
-485.29406352,129.59380000,-175.87820000
-485.13022352,145.26200000,-175.87820000
-484.96638352,133.07900000,-184.63700000
-484.80254352,131.33340000,-180.25760000
-484.63870352,138.29770000,-180.25760000
-484.47486352,141.78290000,-175.87820000
-484.31102352,141.78290000,-189.01640000
-484.14718352,136.55810000,-189.01640000
-483.98334353,143.52240000,-184.63700000
-483.81950353,140.03720000,-184.63700000
-483.65566353,145.26200000,-184.63700000
-483.49182353,140.03720000,-180.25760000
-483.32798353,131.33340000,-184.63700000
-483.16414353,152.22630000,-180.25760000
-483.00030353,124.36900000,-180.25760000
-482.83646353,152.22630000,-189.01640000
-482.67262353,140.03720000,-189.01640000
-482.50878353,138.29770000,-189.01640000
-482.34494354,138.29770000,-193.39580000
-482.18110354,145.26200000,-189.01640000
-482.01726354,147.00160000,-193.39580000
-481.85342354,131.33340000,-189.01640000
-481.68958354,134.81860000,-193.39580000
-481.52574354,127.85420000,-197.77520000
-481.36190354,136.55810000,-193.39580000
-481.19806354,138.29770000,-193.39580000
-481.03422354,145.26200000,-197.77520000
-480.87038354,148.74720000,-189.01640000
-480.70654355,127.85420000,-197.77520000
-480.54270355,141.78290000,-189.01640000
-480.37886355,131.33340000,-193.39580000
-480.21502355,129.59380000,-193.39580000
-480.05118355,136.55810000,-193.39580000
-479.88734355,126.11470000,-202.15460000
-479.72350355,140.03720000,-197.77520000
-479.55966355,140.03720000,-197.77520000
-479.39582355,140.03720000,-197.77520000
-479.23198355,145.26200000,-206.53400000
-479.06814356,131.33340000,-202.15460000
-478.90430356,138.29770000,-197.77520000
-478.74046356,138.29770000,-210.91340000
-478.57662356,140.03720000,-202.15460000
-478.41278356,133.07900000,-210.91340000
-478.24894356,136.55810000,-202.15460000
-478.08510356,145.26200000,-210.91340000
-477.92126356,136.55810000,-202.15460000
-477.75742356,138.29770000,-210.91340000
-477.59358356,136.55810000,-215.29280000
-477.42974357,138.29770000,-206.53400000
-477.26590357,140.03720000,-206.53400000
-477.10206357,131.33340000,-206.53400000
-476.93822357,140.03720000,-210.91340000
-476.77438357,140.03720000,-215.29280000
-476.61054357,138.29770000,-215.29280000
-476.44670357,140.03720000,-206.53400000
-476.28286357,134.81860000,-215.29280000
-476.11902357,148.74720000,-215.29280000
-475.95518357,141.78290000,-215.29280000
-475.79134358,145.26200000,-215.29280000
-475.62750358,140.03720000,-215.29280000
-475.46366358,140.03720000,-219.67220000
