Time,Channel A,Channel B
(ms),(mV),(mV)

-500.36734343,215.88790000,327.60090000
-500.20350343,224.58570000,331.98030000
-500.03966343,89.78545000,336.35970000
-499.87582343,41.94769000,323.22150000
-499.71198343,168.05020000,331.98030000
-499.54814343,246.33010000,331.98030000
-499.38430343,137.62320000,331.98030000
-499.22046343,33.24991000,331.98030000
-499.05662343,124.57650000,323.22150000
-498.89278343,241.98120000,331.98030000
-498.72894344,181.09680000,340.72390000
-498.56510344,50.64546000,331.98030000
-498.40126344,76.73878000,331.98030000
-498.23742344,215.88790000,327.60090000
-498.07358344,224.58570000,331.98030000
-497.90974344,89.78545000,340.72390000
-497.74590344,41.94769000,336.35970000
-497.58206344,168.05020000,327.60090000
-497.41822344,246.33010000,327.60090000
-497.25438344,137.62320000,336.35970000
-497.09054345,37.59880000,336.35970000
-496.92670345,124.57650000,336.35970000
-496.76286345,241.98120000,340.72390000
-496.59902345,181.09680000,336.35970000
-496.43518345,50.64546000,336.35970000
-496.27134345,81.08768000,331.98030000
-496.10750345,215.88790000,340.72390000
-495.94366345,228.93460000,340.72390000
-495.77982345,98.48322000,340.72390000
-495.61598345,37.59880000,336.35970000
-495.45214346,155.00350000,340.72390000
-495.28830346,246.33010000,340.72390000
-495.12446346,163.70130000,345.10330000
-494.96062346,41.94769000,345.10330000
-494.79678346,85.43656000,336.35970000
-494.63294346,220.23680000,345.10330000
-494.46910346,228.93460000,336.35970000
-494.30526346,102.83210000,345.10330000
-494.14142346,33.24991000,340.72390000
-493.97758346,141.95680000,340.72390000
-493.81374347,246.33010000,345.10330000
-493.64990347,185.44570000,345.10330000
-493.48606347,54.99435000,336.35970000
-493.32222347,54.99435000,345.10330000
-493.15838347,185.44570000,345.10330000
-492.99454347,246.33010000,336.35970000
-492.83070347,163.70130000,345.10330000
-492.66686347,46.29657000,349.48270000
-492.50302347,68.04102000,340.72390000
-492.33918347,194.14350000,345.10330000
-492.17534348,246.33010000,340.72390000
-492.01150348,155.00350000,349.48270000
-491.84766348,41.94769000,349.48270000
-491.68382348,72.38989000,345.10330000
-491.51998348,202.84120000,349.48270000
-491.35614348,246.33010000,340.72390000
-491.19230348,163.70130000,353.86210000
-491.02846348,46.29657000,345.10330000
-490.86462348,50.64546000,349.48270000
-490.70078348,172.39900000,345.10330000
-490.53694349,250.67900000,353.86210000
-490.37310349,198.49240000,353.86210000
-490.20926349,76.73878000,349.48270000
-490.04542349,33.24991000,353.86210000
-489.88158349,128.92540000,349.48270000
-489.71774349,237.63240000,345.10330000
-489.55390349,237.63240000,353.86210000
-489.39006349,128.92540000,358.24150000
-489.22622349,33.24991000,353.86210000
-489.06238349,68.04102000,345.10330000
-488.89854350,185.44570000,349.48270000
-488.73470350,255.02790000,345.10330000
-488.57086350,185.44570000,358.24150000
-488.40702350,63.69213000,345.10330000
-488.24318350,37.59880000,345.10330000
-488.07934350,137.62320000,353.86210000
-487.91550350,241.98120000,362.62090000
-487.75166350,233.28350000,358.24150000
-487.58782350,124.57650000,353.86210000
-487.42398350,33.24991000,358.24150000
-487.26014351,63.69213000,353.86210000
-487.09630351,176.74790000,358.24150000
-486.93246351,250.67900000,349.48270000
-486.76862351,207.19010000,358.24150000
-486.60478351,85.43656000,358.24150000
-486.44094351,28.90103000,358.24150000
-486.27710351,98.48322000,349.48270000
-486.11326351,211.53900000,358.24150000
-485.94942351,250.67900000,358.24150000
-485.78558351,176.74790000,353.86210000
-485.62174352,63.69213000,358.24150000
-485.45790352,28.90103000,349.48270000
-485.29406352,102.83210000,345.10330000
-485.13022352,215.88790000,358.24150000
-484.96638352,255.02790000,362.62090000
-484.80254352,181.09680000,345.10330000
-484.63870352,68.04102000,358.24150000
-484.47486352,28.90103000,353.86210000
-484.31102352,102.83210000,358.24150000
-484.14718352,211.53900000,362.62090000
-483.98334353,255.02790000,353.86210000
-483.81950353,198.49240000,358.24150000
-483.65566353,89.78545000,358.24150000
-483.49182353,24.55214000,358.24150000
-483.32798353,68.04102000,353.86210000
-483.16414353,176.74790000,362.62090000
-483.00030353,250.67900000,362.62090000
-482.83646353,228.93460000,358.24150000
-482.67262353,133.27430000,358.24150000
-482.50878353,41.94769000,367.00030000
-482.34494354,33.24991000,362.62090000
-482.18110354,120.22770000,358.24150000
-482.01726354,220.23680000,358.24150000
-481.85342354,259.37680000,362.62090000
-481.68958354,207.19010000,362.62090000
-481.52574354,107.18100000,362.62090000
-481.36190354,28.90103000,358.24150000
-481.19806354,46.29657000,362.62090000
-481.03422354,137.62320000,362.62090000
-480.87038354,228.93460000,367.00030000
-480.70654355,259.37680000,362.62090000
-480.54270355,207.19010000,362.62090000
-480.37886355,107.18100000,362.62090000
-480.21502355,33.24991000,371.37970000
-480.05118355,33.24991000,362.62090000
-479.88734355,115.87880000,367.00030000
-479.72350355,207.19010000,371.37970000
-479.55966355,259.37680000,367.00030000
-479.39582355,233.28350000,367.00030000
-479.23198355,146.30570000,367.00030000
-479.06814356,59.34324000,358.24150000
-478.90430356,20.20325000,367.00030000
-478.74046356,59.34324000,371.37970000
-478.57662356,150.65460000,358.24150000
-478.41278356,228.93460000,371.37970000
-478.24894356,259.37680000,367.00030000
-478.08510356,220.23680000,367.00030000
-477.92126356,128.92540000,367.00030000
-477.75742356,46.29657000,375.75910000
-477.59358356,24.55214000,362.62090000
-477.42974357,72.38989000,367.00030000
-477.26590357,163.70130000,371.37970000
-477.10206357,237.63240000,367.00030000
-476.93822357,259.37680000,375.75910000
-476.77438357,215.88790000,367.00030000
-476.61054357,137.62320000,367.00030000
-476.44670357,54.99435000,367.00030000
-476.28286357,20.20325000,375.75910000
-476.11902357,50.64546000,367.00030000
-475.95518357,133.27430000,371.37970000
-475.79134358,215.88790000,367.00030000
-475.62750358,259.37680000,367.00030000
-475.46366358,241.98120000,362.62090000
-475.29982358,181.09680000,371.37970000
-475.13598358,94.13434000,367.00030000
-474.97214358,33.24991000,371.37970000
-474.80830358,20.20325000,367.00030000
-474.64446358,68.04102000,375.75910000
-474.48062358,150.65460000,371.37970000
-474.31678358,224.58570000,367.00030000
-474.15294359,259.37680000,380.13850000
