Time,Channel A,Channel B
(ms),(mV),(mV)

-500.36734343,94.13434000,-368.52620000
-500.20350343,94.13434000,-368.52620000
-500.03966343,94.13434000,-368.52620000
-499.87582343,94.13434000,-377.28500000
-499.71198343,94.13434000,-377.28500000
-499.54814343,98.48322000,-364.14690000
-499.38430343,102.83210000,-368.52620000
-499.22046343,102.83210000,-372.90560000
-499.05662343,111.52990000,-377.28500000
-498.89278343,111.52990000,-377.28500000
-498.72894344,115.87880000,-372.90560000
-498.56510344,120.22770000,-377.28500000
-498.40126344,120.22770000,-377.28500000
-498.23742344,120.22770000,-372.90560000
-498.07358344,124.57650000,-381.66450000
-497.90974344,128.92540000,-372.90560000
-497.74590344,133.27430000,-372.90560000
-497.58206344,137.62320000,-377.28500000
-497.41822344,137.62320000,-372.90560000
-497.25438344,141.95680000,-372.90560000
-497.09054345,146.30570000,-368.52620000
-496.92670345,150.65460000,-372.90560000
-496.76286345,150.65460000,-368.52620000
-496.59902345,155.00350000,-377.28500000
-496.43518345,159.35240000,-377.28500000
-496.27134345,163.70130000,-372.90560000
-496.10750345,163.70130000,-372.90560000
-495.94366345,168.05020000,-368.52620000
-495.77982345,168.05020000,-377.28500000
-495.61598345,168.05020000,-372.90560000
-495.45214346,168.05020000,-381.66450000
-495.28830346,168.05020000,-377.28500000
-495.12446346,163.70130000,-368.52620000
-494.96062346,163.70130000,-368.52620000
-494.79678346,159.35240000,-372.90560000
-494.63294346,159.35240000,-368.52620000
-494.46910346,155.00350000,-368.52620000
-494.30526346,155.00350000,-377.28500000
-494.14142346,146.30570000,-368.52620000
-493.97758346,141.95680000,-372.90560000
-493.81374347,137.62320000,-372.90560000
-493.64990347,128.92540000,-372.90560000
-493.48606347,120.22770000,-372.90560000
-493.32222347,115.87880000,-368.52620000
-493.15838347,107.18100000,-368.52620000
-492.99454347,102.83210000,-364.14690000
-492.83070347,94.13434000,-381.66450000
-492.66686347,94.13434000,-368.52620000
-492.50302347,94.13434000,-377.28500000
-492.33918347,94.13434000,-368.52620000
-492.17534348,102.83210000,-364.14690000
-492.01150348,111.52990000,-372.90560000
-491.84766348,120.22770000,-372.90560000
-491.68382348,137.62320000,-368.52620000
-491.51998348,150.65460000,-381.66450000
-491.35614348,163.70130000,-377.28500000
-491.19230348,172.39900000,-372.90560000
-491.02846348,181.09680000,-364.14690000
-490.86462348,189.79460000,-368.52620000
-490.70078348,198.49240000,-368.52620000
-490.53694349,202.84120000,-364.14690000
-490.37310349,202.84120000,-359.76740000
-490.20926349,194.14350000,-359.76740000
-490.04542349,185.44570000,-372.90560000
-489.88158349,172.39900000,-364.14690000
-489.71774349,155.00350000,-364.14690000
-489.55390349,137.62320000,-364.14690000
-489.39006349,120.22770000,-364.14690000
-489.22622349,107.18100000,-368.52620000
-489.06238349,98.48322000,-372.90560000
-488.89854350,94.13434000,-372.90560000
-488.73470350,94.13434000,-368.52620000
-488.57086350,102.83210000,-368.52620000
-488.40702350,115.87880000,-368.52620000
-488.24318350,128.92540000,-372.90560000
-488.07934350,146.30570000,-368.52620000
-487.91550350,163.70130000,-372.90560000
-487.75166350,181.09680000,-364.14690000
-487.58782350,189.79460000,-377.28500000
-487.42398350,198.49240000,-368.52620000
-487.26014351,202.84120000,-359.76740000
-487.09630351,198.49240000,-364.14690000
-486.93246351,185.44570000,-364.14690000
-486.76862351,172.39900000,-368.52620000
-486.60478351,155.00350000,-368.52620000
-486.44094351,137.62320000,-368.52620000
-486.27710351,120.22770000,-364.14690000
-486.11326351,107.18100000,-368.52620000
-485.94942351,98.48322000,-364.14690000
-485.78558351,94.13434000,-359.76740000
-485.62174352,94.13434000,-368.52620000
-485.45790352,98.48322000,-368.52620000
-485.29406352,115.87880000,-359.76740000
-485.13022352,128.92540000,-364.14690000
-484.96638352,146.30570000,-368.52620000
-484.80254352,168.05020000,-372.90560000
-484.63870352,185.44570000,-364.14690000
-484.47486352,194.14350000,-368.52620000
-484.31102352,202.84120000,-364.14690000
-484.14718352,202.84120000,-368.52620000
-483.98334353,189.79460000,-359.76740000
-483.81950353,172.39900000,-364.14690000
-483.65566353,155.00350000,-372.90560000
-483.49182353,133.27430000,-359.76740000
-483.32798353,111.52990000,-364.14690000
-483.16414353,98.48322000,-359.76740000
-483.00030353,94.13434000,-368.52620000
-482.83646353,102.83210000,-368.52620000
-482.67262353,120.22770000,-364.14690000
-482.50878353,137.62320000,-355.38800000
-482.34494354,168.05020000,-359.76740000
-482.18110354,189.79460000,-355.38800000
-482.01726354,198.49240000,-359.76740000
-481.85342354,198.49240000,-355.38800000
-481.68958354,185.44570000,-359.76740000
-481.52574354,163.70130000,-355.38800000
-481.36190354,133.27430000,-368.52620000
-481.19806354,111.52990000,-359.76740000
-481.03422354,94.13434000,-359.76740000
-480.87038354,98.48322000,-359.76740000
-480.70654355,111.52990000,-364.14690000
-480.54270355,137.62320000,-368.52620000
-480.37886355,168.05020000,-355.38800000
-480.21502355,194.14350000,-359.76740000
-480.05118355,202.84120000,-359.76740000
-479.88734355,189.79460000,-355.38800000
-479.72350355,168.05020000,-359.76740000
-479.55966355,133.27430000,-355.38800000
-479.39582355,102.83210000,-359.76740000
-479.23198355,94.13434000,-355.38800000
-479.06814356,102.83210000,-359.76740000
-478.90430356,133.27430000,-359.76740000
-478.74046356,163.70130000,-359.76740000
-478.57662356,189.79460000,-355.38800000
-478.41278356,202.84120000,-355.38800000
-478.24894356,185.44570000,-359.76740000
-478.08510356,155.00350000,-359.76740000
-477.92126356,120.22770000,-359.76740000
-477.75742356,102.83210000,-355.38800000
-477.59358356,94.13434000,-359.76740000
-477.42974357,111.52990000,-359.76740000
-477.26590357,137.62320000,-355.38800000
-477.10206357,172.39900000,-355.38800000
-476.93822357,194.14350000,-346.62920000
-476.77438357,202.84120000,-355.38800000
-476.61054357,181.09680000,-364.14690000
-476.44670357,150.65460000,-351.00860000
-476.28286357,115.87880000,-342.24980000
-476.11902357,98.48322000,-351.00860000
-475.95518357,98.48322000,-351.00860000
-475.79134358,120.22770000,-351.00860000
-475.62750358,150.65460000,-355.38800000
-475.46366358,185.44570000,-355.38800000
