Time,Channel A,Channel B
(ms),(mV),(mV)

-500.36734343,128.92540000,-22.64473000
-500.20350343,176.74790000,-18.26533000
-500.03966343,85.43656000,-22.64473000
-499.87582343,202.84120000,-27.02414000
-499.71198343,81.08768000,-13.88592000
-499.54814343,189.79460000,-18.26533000
-499.38430343,107.18100000,-22.64473000
-499.22046343,155.00350000,-18.26533000
-499.05662343,150.65460000,-22.64473000
-498.89278343,115.87880000,-13.88592000
-498.72894344,185.44570000,-13.88592000
-498.56510344,85.43656000,-18.26533000
-498.40126344,198.49240000,-18.26533000
-498.23742344,81.08768000,-5.12710900
-498.07358344,194.14350000,-13.88592000
-497.90974344,94.13434000,-9.50651600
-497.74590344,176.74790000,-9.50651600
-497.58206344,111.52990000,-5.12710900
-497.41822344,159.35240000,-5.12710900
-497.25438344,137.62320000,-5.12710900
-497.09054345,137.62320000,-9.50651600
-496.92670345,159.35240000,-5.12710900
-496.76286345,115.87880000,-9.50651600
-496.59902345,176.74790000,-5.12710900
-496.43518345,94.13434000,-0.74770340
-496.27134345,189.79460000,3.61644300
-496.10750345,89.78545000,-5.12710900
-495.94366345,194.14350000,-5.12710900
-495.77982345,85.43656000,-5.12710900
-495.61598345,198.49240000,-5.12710900
-495.45214346,81.08768000,3.61644300
-495.28830346,202.84120000,3.61644300
-495.12446346,81.08768000,7.98059000
-494.96062346,198.49240000,7.98059000
-494.79678346,85.43656000,7.98059000
-494.63294346,189.79460000,-0.74770340
-494.46910346,98.48322000,12.36000000
-494.30526346,176.74790000,7.98059000
-494.14142346,111.52990000,12.36000000
-493.97758346,159.35240000,12.36000000
-493.81374347,128.92540000,12.36000000
-493.64990347,137.62320000,16.73940000
-493.48606347,155.00350000,7.98059000
-493.32222347,115.87880000,12.36000000
-493.15838347,181.09680000,7.98059000
-492.99454347,85.43656000,7.98059000
-492.83070347,202.84120000,12.36000000
-492.66686347,81.08768000,12.36000000
-492.50302347,194.14350000,7.98059000
-492.33918347,98.48322000,16.73940000
-492.17534348,163.70130000,21.11881000
-492.01150348,146.30570000,21.11881000
-491.84766348,111.52990000,25.49821000
-491.68382348,194.14350000,16.73940000
-491.51998348,76.73878000,16.73940000
-491.35614348,207.19010000,12.36000000
-491.19230348,98.48322000,25.49821000
-491.02846348,155.00350000,29.87762000
-490.86462348,168.05020000,25.49821000
-490.70078348,89.78545000,25.49821000
-490.53694349,207.19010000,29.87762000
-490.37310349,76.73878000,21.11881000
-490.20926349,181.09680000,21.11881000
-490.04542349,137.62320000,25.49821000
-489.88158349,111.52990000,29.87762000
-489.71774349,198.49240000,21.11881000
-489.55390349,72.38989000,29.87762000
-489.39006349,194.14350000,29.87762000
-489.22622349,120.22770000,25.49821000
-489.06238349,128.92540000,25.49821000
-488.89854350,181.09680000,34.25703000
-488.73470350,81.08768000,34.25703000
-488.57086350,207.19010000,25.49821000
-488.40702350,81.08768000,34.25703000
-488.24318350,181.09680000,34.25703000
-488.07934350,124.57650000,34.25703000
-487.91550350,128.92540000,34.25703000
-487.75166350,181.09680000,43.01583000
-487.58782350,85.43656000,29.87762000
-487.42398350,202.84120000,43.01583000
-487.26014351,76.73878000,38.63643000
-487.09630351,202.84120000,43.01583000
-486.93246351,85.43656000,43.01583000
-486.76862351,185.44570000,47.39524000
-486.60478351,102.83210000,51.77465000
-486.44094351,168.05020000,51.77465000
-486.27710351,120.22770000,51.77465000
-486.11326351,150.65460000,47.39524000
-485.94942351,137.62320000,47.39524000
-485.78558351,137.62320000,51.77465000
-485.62174352,150.65460000,47.39524000
-485.45790352,128.92540000,51.77465000
-485.29406352,155.00350000,47.39524000
-485.13022352,124.57650000,56.15405000
-484.96638352,155.00350000,51.77465000
-484.80254352,128.92540000,51.77465000
-484.63870352,150.65460000,56.15405000
-484.47486352,133.27430000,51.77465000
-484.31102352,150.65460000,38.63643000
-484.14718352,133.27430000,47.39524000
-483.98334353,150.65460000,56.15405000
-483.81950353,133.27430000,51.77465000
-483.65566353,150.65460000,60.51820000
-483.49182353,133.27430000,60.51820000
-483.32798353,155.00350000,56.15405000
-483.16414353,128.92540000,56.15405000
-483.00030353,155.00350000,60.51820000
-482.83646353,124.57650000,60.51820000
-482.67262353,168.05020000,60.51820000
-482.50878353,111.52990000,60.51820000
-482.34494354,181.09680000,60.51820000
-482.18110354,94.13434000,60.51820000
-482.01726354,198.49240000,64.89761000
-481.85342354,76.73878000,60.51820000
-481.68958354,207.19010000,64.89761000
-481.52574354,76.73878000,60.51820000
-481.36190354,202.84120000,78.03583000
-481.19806354,89.78545000,73.65642000
-481.03422354,172.39900000,69.27702000
-480.87038354,137.62320000,69.27702000
-480.70654355,120.22770000,78.03583000
-480.54270355,189.79460000,64.89761000
-480.37886355,72.38989000,78.03583000
-480.21502355,207.19010000,69.27702000
-480.05118355,85.43656000,69.27702000
-479.88734355,168.05020000,78.03583000
-479.72350355,150.65460000,78.03583000
-479.55966355,98.48322000,78.03583000
-479.39582355,207.19010000,64.89761000
-479.23198355,68.04102000,78.03583000
-479.06814356,189.79460000,73.65642000
-478.90430356,124.57650000,82.41523000
-478.74046356,115.87880000,73.65642000
-478.57662356,202.84120000,86.79464000
-478.41278356,68.04102000,78.03583000
-478.24894356,202.84120000,82.41523000
-478.08510356,111.52990000,82.41523000
-477.92126356,137.62320000,82.41523000
-477.75742356,181.09680000,82.41523000
-477.59358356,72.38989000,91.17404000
-477.42974357,211.53900000,82.41523000
-477.26590357,81.08768000,82.41523000
-477.10206357,176.74790000,91.17404000
-476.93822357,137.62320000,86.79464000
-476.77438357,115.87880000,82.41523000
-476.61054357,194.14350000,86.79464000
-476.44670357,76.73878000,91.17404000
-476.28286357,211.53900000,95.55344000
-476.11902357,76.73878000,86.79464000
-475.95518357,194.14350000,95.55344000
-475.79134358,107.18100000,95.55344000
-475.62750358,155.00350000,86.79464000
-475.46366358,146.30570000,95.55344000
-475.29982358,120.22770000,95.55344000
-475.13598358,176.74790000,95.55344000
-474.97214358,94.13434000,91.17404000
-474.80830358,194.14350000,99.93285000
-474.64446358,81.08768000,91.17404000
-474.48062358,202.84120000,95.55344000
-474.31678358,76.73878000,95.55344000
