Time,Channel A,Channel B
(ms),(mV),(mV)

0.00000000,137.62320000,310.08330000
0.04096000,124.57650000,305.70390000
0.08192000,128.92540000,310.08330000
0.12288000,146.30570000,301.32450000
0.16384000,168.05020000,305.70390000
0.20480000,172.39900000,310.08330000
0.24576000,159.35240000,310.08330000
0.28672000,137.62320000,301.32450000
0.32768000,120.22770000,310.08330000
0.36864000,124.57650000,314.46270000
0.40960000,146.30570000,310.08330000
0.45056000,168.05020000,305.70390000
0.49152000,172.39900000,310.08330000
0.53248000,163.70130000,310.08330000
0.57344000,141.95680000,305.70390000
0.61440000,124.57650000,310.08330000
0.65536000,124.57650000,305.70390000
0.69632000,141.95680000,310.08330000
0.73728000,163.70130000,310.08330000
0.77824000,172.39900000,318.84210000
0.81920000,163.70130000,310.08330000
0.86015999,141.95680000,305.70390000
0.90111999,124.57650000,305.70390000
0.94207999,120.22770000,314.46270000
0.98303999,137.62320000,310.08330000
1.02399999,159.35240000,310.08330000
1.06495999,172.39900000,305.70390000
1.10591999,168.05020000,305.70390000
1.14687999,150.65460000,314.46270000
1.18783999,128.92540000,318.84210000
1.22879999,124.57650000,305.70390000
1.26975999,133.27430000,318.84210000
1.31071999,155.00350000,305.70390000
1.35167999,168.05020000,323.22150000
1.39263999,168.05020000,318.84210000
1.43359999,155.00350000,310.08330000
1.47455999,137.62320000,305.70390000
1.51551999,124.57650000,318.84210000
1.55647999,128.92540000,310.08330000
1.59743999,146.30570000,318.84210000
1.63839999,163.70130000,310.08330000
1.67935999,168.05020000,323.22150000
1.72031999,159.35240000,323.22150000
1.76127999,141.95680000,318.84210000
1.80223999,124.57650000,318.84210000
1.84319999,124.57650000,314.46270000
1.88415999,141.95680000,318.84210000
1.92511999,159.35240000,318.84210000
1.96607999,172.39900000,318.84210000
2.00703999,163.70130000,323.22150000
2.04799999,150.65460000,323.22150000
2.08895999,128.92540000,323.22150000
2.12991999,124.57650000,310.08330000
2.17087999,133.27430000,314.46270000
2.21183999,155.00350000,310.08330000
2.25279999,168.05020000,310.08330000
2.29375999,168.05020000,318.84210000
2.33471999,155.00350000,314.46270000
2.37567999,137.62320000,331.98030000
2.41663999,124.57650000,314.46270000
2.45759999,124.57650000,318.84210000
2.49855998,141.95680000,323.22150000
2.53951998,159.35240000,318.84210000
2.58047998,172.39900000,327.60090000
2.62143998,163.70130000,323.22150000
2.66239998,146.30570000,323.22150000
2.70335998,128.92540000,314.46270000
2.74431998,124.57650000,323.22150000
2.78527998,133.27430000,323.22150000
2.82623998,150.65460000,318.84210000
2.86719998,168.05020000,323.22150000
2.90815998,168.05020000,323.22150000
2.94911998,159.35240000,323.22150000
2.99007998,141.95680000,323.22150000
3.03103998,124.57650000,323.22150000
3.07199998,124.57650000,327.60090000
3.11295998,141.95680000,327.60090000
3.15391998,159.35240000,323.22150000
3.19487998,168.05020000,323.22150000
3.23583998,168.05020000,323.22150000
3.27679998,150.65460000,331.98030000
3.31775998,133.27430000,336.35970000
3.35871998,124.57650000,327.60090000
3.39967998,128.92540000,327.60090000
3.44063998,146.30570000,323.22150000
3.48159998,163.70130000,323.22150000
3.52255998,172.39900000,327.60090000
3.56351998,163.70130000,327.60090000
3.60447998,146.30570000,323.22150000
3.64543998,128.92540000,327.60090000
3.68639998,124.57650000,331.98030000
3.72735998,133.27430000,323.22150000
3.76831998,150.65460000,327.60090000
3.80927998,163.70130000,323.22150000
3.85023998,172.39900000,331.98030000
3.89119998,159.35240000,336.35970000
3.93215998,141.95680000,336.35970000
3.97311998,124.57650000,327.60090000
4.01407998,124.57650000,331.98030000
4.05503998,133.27430000,336.35970000
4.09599998,155.00350000,327.60090000
4.13695997,168.05020000,336.35970000
4.17791997,172.39900000,336.35970000
4.21887997,159.35240000,327.60090000
4.25983997,137.62320000,336.35970000
4.30079997,124.57650000,323.22150000
4.34175997,124.57650000,327.60090000
4.38271997,133.27430000,331.98030000
4.42367997,155.00350000,331.98030000
4.46463997,168.05020000,327.60090000
4.50559997,168.05020000,327.60090000
4.54655997,155.00350000,331.98030000
4.58751997,137.62320000,331.98030000
4.62847997,124.57650000,327.60090000
4.66943997,124.57650000,331.98030000
4.71039997,137.62320000,327.60090000
4.75135997,155.00350000,327.60090000
4.79231997,168.05020000,336.35970000
4.83327997,168.05020000,327.60090000
4.87423997,155.00350000,327.60090000
4.91519997,137.62320000,331.98030000
4.95615997,124.57650000,336.35970000
4.99711997,124.57650000,331.98030000
5.03807997,137.62320000,327.60090000
5.07903997,155.00350000,336.35970000
5.11999997,168.05020000,336.35970000
5.16095997,172.39900000,331.98030000
5.20191997,159.35240000,327.60090000
5.24287997,141.95680000,331.98030000
5.28383997,124.57650000,327.60090000
5.32479997,120.22770000,340.72390000
5.36575997,133.27430000,340.72390000
5.40671997,150.65460000,327.60090000
5.44767997,168.05020000,340.72390000
5.48863997,172.39900000,336.35970000
5.52959997,159.35240000,340.72390000
5.57055997,141.95680000,336.35970000
5.61151997,124.57650000,340.72390000
5.65247997,120.22770000,340.72390000
5.69343997,128.92540000,327.60090000
5.73439997,146.30570000,340.72390000
5.77535996,163.70130000,327.60090000
5.81631996,172.39900000,340.72390000
5.85727996,168.05020000,336.35970000
5.89823996,150.65460000,336.35970000
5.93919996,133.27430000,336.35970000
5.98015996,120.22770000,336.35970000
6.02111996,124.57650000,340.72390000
6.06207996,137.62320000,331.98030000
6.10303996,159.35240000,336.35970000
6.14399996,168.05020000,331.98030000
6.18495996,172.39900000,331.98030000
6.22591996,155.00350000,331.98030000
6.26687996,137.62320000,340.72390000
6.30783996,124.57650000,345.10330000
6.34879996,120.22770000,340.72390000
6.38975996,133.27430000,336.35970000
6.43071996,150.65460000,336.35970000
6.47167996,163.70130000,340.72390000
6.51263996,172.39900000,340.72390000
6.55359996,168.05020000,345.10330000
6.59455996,150.65460000,345.10330000
6.63551996,133.27430000,340.72390000
6.67647996,120.22770000,331.98030000
6.71743996,124.57650000,340.72390000
6.75839996,137.62320000,340.72390000
6.79935996,155.00350000,340.72390000
6.84031996,172.39900000,340.72390000
6.88127996,172.39900000,340.72390000
6.92223996,163.70130000,340.72390000
