Time,Channel A,Channel B
(ms),(mV),(mV)

0.00000000,133.27430000,380.13850000
0.04096000,168.05020000,380.13850000
0.08192000,202.84120000,371.37970000
0.12288000,228.93460000,371.37970000
0.16384000,250.67900000,375.75910000
0.20480000,259.37680000,371.37970000
0.24576000,259.37680000,371.37970000
0.28672000,246.33010000,375.75910000
0.32768000,224.58570000,371.37970000
0.36864000,202.84120000,375.75910000
0.40960000,168.05020000,375.75910000
0.45056000,133.27430000,367.00030000
0.49152000,98.48322000,375.75910000
0.53248000,68.04102000,371.37970000
0.57344000,46.29657000,375.75910000
0.61440000,33.24991000,375.75910000
0.65536000,28.90103000,375.75910000
0.69632000,33.24991000,371.37970000
0.73728000,46.29657000,371.37970000
0.77824000,72.38989000,375.75910000
0.81920000,102.83210000,367.00030000
0.86015999,137.62320000,375.75910000
0.90111999,168.05020000,375.75910000
0.94207999,198.49240000,371.37970000
0.98303999,224.58570000,371.37970000
1.02399999,246.33010000,375.75910000
1.06495999,259.37680000,375.75910000
1.10591999,263.72570000,375.75910000
1.14687999,259.37680000,371.37970000
1.18783999,246.33010000,375.75910000
1.22879999,224.58570000,371.37970000
1.26975999,194.14350000,375.75910000
1.31071999,168.05020000,371.37970000
1.35167999,137.62320000,380.13850000
1.39263999,102.83210000,384.51790000
1.43359999,72.38989000,375.75910000
1.47455999,50.64546000,367.00030000
1.51551999,33.24991000,375.75910000
1.55647999,24.55214000,371.37970000
1.59743999,24.55214000,380.13850000
1.63839999,33.24991000,380.13850000
1.67935999,50.64546000,375.75910000
1.72031999,72.38989000,375.75910000
1.76127999,102.83210000,375.75910000
1.80223999,128.92540000,375.75910000
1.84319999,159.35240000,375.75910000
1.88415999,189.79460000,384.51790000
1.92511999,220.23680000,375.75910000
1.96607999,241.98120000,371.37970000
2.00703999,259.37680000,375.75910000
2.04799999,263.72570000,367.00030000
2.08895999,268.07460000,375.75910000
2.12991999,259.37680000,375.75910000
2.17087999,250.67900000,371.37970000
2.21183999,233.28350000,375.75910000
2.25279999,207.19010000,375.75910000
2.29375999,181.09680000,375.75910000
2.33471999,155.00350000,371.37970000
2.37567999,124.57650000,371.37970000
2.41663999,98.48322000,380.13850000
2.45759999,72.38989000,375.75910000
2.49855998,50.64546000,375.75910000
2.53951998,33.24991000,375.75910000
2.58047998,24.55214000,371.37970000
2.62143998,20.20325000,384.51790000
2.66239998,24.55214000,380.13850000
2.70335998,33.24991000,375.75910000
2.74431998,50.64546000,375.75910000
2.78527998,68.04102000,380.13850000
2.82623998,89.78545000,371.37970000
2.86719998,115.87880000,371.37970000
2.90815998,141.95680000,375.75910000
2.94911998,172.39900000,380.13850000
2.99007998,198.49240000,371.37970000
3.03103998,220.23680000,375.75910000
3.07199998,237.63240000,371.37970000
3.11295998,255.02790000,375.75910000
3.15391998,263.72570000,375.75910000
3.19487998,272.42350000,375.75910000
3.23583998,272.42350000,371.37970000
3.27679998,268.07460000,375.75910000
3.31775998,259.37680000,380.13850000
3.35871998,246.33010000,371.37970000
3.39967998,228.93460000,380.13850000
3.44063998,207.19010000,371.37970000
3.48159998,189.79460000,375.75910000
3.52255998,168.05020000,375.75910000
3.56351998,141.95680000,371.37970000
3.60447998,120.22770000,375.75910000
3.64543998,98.48322000,371.37970000
3.68639998,76.73878000,375.75910000
3.72735998,59.34324000,380.13850000
3.76831998,41.94769000,375.75910000
3.80927998,33.24991000,375.75910000
3.85023998,20.20325000,380.13850000
3.89119998,20.20325000,371.37970000
3.93215998,15.85437000,375.75910000
3.97311998,20.20325000,375.75910000
4.01407998,24.55214000,375.75910000
4.05503998,33.24991000,375.75910000
4.09599998,46.29657000,375.75910000
4.13695997,63.69213000,375.75910000
4.17791997,81.08768000,375.75910000
4.21887997,102.83210000,375.75910000
4.25983997,120.22770000,371.37970000
4.30079997,141.95680000,371.37970000
4.34175997,163.70130000,375.75910000
4.38271997,181.09680000,371.37970000
4.42367997,198.49240000,380.13850000
4.46463997,220.23680000,375.75910000
4.50559997,233.28350000,380.13850000
4.54655997,246.33010000,375.75910000
4.58751997,259.37680000,375.75910000
4.62847997,268.07460000,371.37970000
4.66943997,272.42350000,375.75910000
4.71039997,276.77230000,375.75910000
4.75135997,276.77230000,388.89730000
4.79231997,276.77230000,371.37970000
4.83327997,268.07460000,375.75910000
4.87423997,259.37680000,384.51790000
4.91519997,255.02790000,375.75910000
4.95615997,241.98120000,380.13850000
4.99711997,228.93460000,380.13850000
5.03807997,215.88790000,384.51790000
5.07903997,198.49240000,375.75910000
5.11999997,185.44570000,371.37970000
5.16095997,168.05020000,371.37970000
5.20191997,155.00350000,388.89730000
5.24287997,137.62320000,371.37970000
5.28383997,120.22770000,375.75910000
5.32479997,107.18100000,375.75910000
5.36575997,89.78545000,371.37970000
5.40671997,76.73878000,380.13850000
5.44767997,63.69213000,375.75910000
5.48863997,50.64546000,380.13850000
5.52959997,41.94769000,375.75910000
5.57055997,33.24991000,375.75910000
5.61151997,24.55214000,371.37970000
5.65247997,20.20325000,380.13850000
5.69343997,15.85437000,371.37970000
5.73439997,15.85437000,375.75910000
5.77535996,11.50548000,375.75910000
5.81631996,11.50548000,371.37970000
5.85727996,15.85437000,362.62090000
5.89823996,15.85437000,375.75910000
5.93919996,20.20325000,375.75910000
5.98015996,24.55214000,375.75910000
6.02111996,33.24991000,371.37970000
6.06207996,37.59880000,375.75910000
6.10303996,46.29657000,371.37970000
6.14399996,54.99435000,375.75910000
6.18495996,68.04102000,375.75910000
6.22591996,76.73878000,380.13850000
6.26687996,85.43656000,380.13850000
6.30783996,98.48322000,375.75910000
6.34879996,111.52990000,380.13850000
6.38975996,120.22770000,375.75910000
6.43071996,133.27430000,371.37970000
6.47167996,146.30570000,375.75910000
6.51263996,155.00350000,380.13850000
6.55359996,168.05020000,380.13850000
6.59455996,181.09680000,375.75910000
6.63551996,189.79460000,375.75910000
6.67647996,202.84120000,375.75910000
6.71743996,207.19010000,375.75910000
6.75839996,220.23680000,371.37970000
6.79935996,228.93460000,375.75910000
6.84031996,237.63240000,362.62090000
6.88127996,241.98120000,375.75910000
6.92223996,250.67900000,367.00030000
