Time,Channel A,Channel B
(ms),(mV),(mV)

0.00000000,115.87880000,-158.37580000
0.04096000,141.95680000,-149.61700000
0.08192000,181.09680000,-158.37580000
0.12288000,168.05020000,-153.99640000
0.16384000,124.57650000,-158.37580000
0.20480000,120.22770000,-158.37580000
0.24576000,163.70130000,-158.37580000
0.28672000,181.09680000,-149.61700000
0.32768000,146.30570000,-162.75520000
0.36864000,115.87880000,-162.75520000
0.40960000,137.62320000,-158.37580000
0.45056000,176.74790000,-153.99640000
0.49152000,172.39900000,-162.75520000
0.53248000,133.27430000,-158.37580000
0.57344000,120.22770000,-158.37580000
0.61440000,155.00350000,-162.75520000
0.65536000,181.09680000,-162.75520000
0.69632000,159.35240000,-171.49870000
0.73728000,120.22770000,-167.11930000
0.77824000,128.92540000,-158.37580000
0.81920000,172.39900000,-162.75520000
0.86015999,181.09680000,-153.99640000
0.90111999,137.62320000,-167.11930000
0.94207999,115.87880000,-158.37580000
0.98303999,146.30570000,-162.75520000
1.02399999,181.09680000,-162.75520000
1.06495999,168.05020000,-162.75520000
1.10591999,124.57650000,-158.37580000
1.14687999,120.22770000,-158.37580000
1.18783999,163.70130000,-167.11930000
1.22879999,181.09680000,-167.11930000
1.26975999,150.65460000,-162.75520000
1.31071999,115.87880000,-167.11930000
1.35167999,137.62320000,-158.37580000
1.39263999,176.74790000,-162.75520000
1.43359999,172.39900000,-158.37580000
1.47455999,133.27430000,-171.49870000
1.51551999,115.87880000,-171.49870000
1.55647999,155.00350000,-167.11930000
1.59743999,185.44570000,-162.75520000
1.63839999,159.35240000,-167.11930000
1.67935999,120.22770000,-167.11930000
1.72031999,128.92540000,-171.49870000
1.76127999,168.05020000,-167.11930000
1.80223999,181.09680000,-180.25760000
1.84319999,141.95680000,-180.25760000
1.88415999,115.87880000,-171.49870000
1.92511999,141.95680000,-180.25760000
1.96607999,181.09680000,-180.25760000
2.00703999,172.39900000,-180.25760000
2.04799999,128.92540000,-180.25760000
2.08895999,120.22770000,-180.25760000
2.12991999,155.00350000,-171.49870000
2.17087999,185.44570000,-184.63700000
2.21183999,155.00350000,-175.87820000
2.25279999,120.22770000,-184.63700000
2.29375999,128.92540000,-180.25760000
2.33471999,172.39900000,-180.25760000
2.37567999,181.09680000,-180.25760000
2.41663999,141.95680000,-171.49870000
2.45759999,115.87880000,-167.11930000
2.49855998,141.95680000,-180.25760000
2.53951998,176.74790000,-184.63700000
2.58047998,172.39900000,-175.87820000
2.62143998,133.27430000,-180.25760000
2.66239998,120.22770000,-184.63700000
2.70335998,155.00350000,-180.25760000
2.74431998,185.44570000,-184.63700000
2.78527998,159.35240000,-180.25760000
2.82623998,120.22770000,-184.63700000
2.86719998,128.92540000,-184.63700000
2.90815998,168.05020000,-184.63700000
2.94911998,181.09680000,-180.25760000
2.99007998,146.30570000,-171.49870000
3.03103998,115.87880000,-189.01640000
3.07199998,137.62320000,-184.63700000
3.11295998,176.74790000,-189.01640000
3.15391998,172.39900000,-193.39580000
3.19487998,133.27430000,-180.25760000
3.23583998,115.87880000,-189.01640000
3.27679998,150.65460000,-193.39580000
3.31775998,185.44570000,-180.25760000
3.35871998,163.70130000,-184.63700000
3.39967998,120.22770000,-184.63700000
3.44063998,120.22770000,-180.25760000
3.48159998,163.70130000,-184.63700000
3.52255998,181.09680000,-189.01640000
3.56351998,155.00350000,-184.63700000
3.60447998,120.22770000,-180.25760000
3.64543998,133.27430000,-193.39580000
3.68639998,172.39900000,-180.25760000
3.72735998,181.09680000,-180.25760000
3.76831998,141.95680000,-189.01640000
3.80927998,115.87880000,-184.63700000
3.85023998,137.62320000,-184.63700000
3.89119998,176.74790000,-193.39580000
3.93215998,172.39900000,-184.63700000
3.97311998,133.27430000,-193.39580000
4.01407998,115.87880000,-189.01640000
4.05503998,150.65460000,-189.01640000
4.09599998,181.09680000,-189.01640000
4.13695997,163.70130000,-189.01640000
4.17791997,124.57650000,-189.01640000
4.21887997,120.22770000,-193.39580000
4.25983997,159.35240000,-193.39580000
4.30079997,185.44570000,-184.63700000
4.34175997,155.00350000,-189.01640000
4.38271997,120.22770000,-193.39580000
4.42367997,124.57650000,-193.39580000
4.46463997,168.05020000,-184.63700000
4.50559997,181.09680000,-197.77520000
4.54655997,146.30570000,-193.39580000
4.58751997,115.87880000,-193.39580000
4.62847997,137.62320000,-193.39580000
4.66943997,172.39900000,-193.39580000
4.71039997,176.74790000,-193.39580000
4.75135997,141.95680000,-197.77520000
4.79231997,115.87880000,-193.39580000
4.83327997,141.95680000,-202.15460000
4.87423997,176.74790000,-193.39580000
4.91519997,172.39900000,-197.77520000
4.95615997,133.27430000,-189.01640000
4.99711997,120.22770000,-197.77520000
5.03807997,150.65460000,-193.39580000
5.07903997,181.09680000,-202.15460000
5.11999997,163.70130000,-202.15460000
5.16095997,124.57650000,-189.01640000
5.20191997,120.22770000,-193.39580000
5.24287997,159.35240000,-197.77520000
5.28383997,185.44570000,-202.15460000
5.32479997,155.00350000,-193.39580000
5.36575997,120.22770000,-202.15460000
5.40671997,124.57650000,-202.15460000
5.44767997,168.05020000,-193.39580000
5.48863997,181.09680000,-197.77520000
5.52959997,150.65460000,-197.77520000
5.57055997,120.22770000,-202.15460000
5.61151997,133.27430000,-202.15460000
5.65247997,172.39900000,-202.15460000
5.69343997,176.74790000,-206.53400000
5.73439997,141.95680000,-202.15460000
5.77535996,115.87880000,-202.15460000
5.81631996,137.62320000,-202.15460000
5.85727996,176.74790000,-202.15460000
5.89823996,172.39900000,-202.15460000
5.93919996,137.62320000,-202.15460000
5.98015996,115.87880000,-197.77520000
6.02111996,141.95680000,-202.15460000
6.06207996,181.09680000,-202.15460000
6.10303996,172.39900000,-202.15460000
6.14399996,133.27430000,-202.15460000
6.18495996,120.22770000,-215.29280000
6.22591996,150.65460000,-206.53400000
6.26687996,181.09680000,-210.91340000
6.30783996,168.05020000,-210.91340000
6.34879996,128.92540000,-215.29280000
6.38975996,120.22770000,-202.15460000
6.43071996,155.00350000,-210.91340000
6.47167996,185.44570000,-206.53400000
6.51263996,163.70130000,-206.53400000
6.55359996,128.92540000,-210.91340000
