Time,Channel A,Channel B
(ms),(mV),(mV)

0.00000000,120.22770000,134.95280000
0.04096000,94.13434000,126.19400000
0.08192000,137.62320000,130.57340000
0.12288000,189.79460000,130.57340000
0.16384000,189.79460000,130.57340000
0.20480000,137.62320000,126.19400000
0.24576000,98.48322000,121.81460000
0.28672000,120.22770000,130.57340000
0.32768000,181.09680000,134.95280000
0.36864000,194.14350000,130.57340000
0.40960000,150.65460000,130.57340000
0.45056000,102.83210000,130.57340000
0.49152000,115.87880000,121.81460000
0.53248000,172.39900000,126.19400000
0.57344000,198.49240000,117.43520000
0.61440000,159.35240000,126.19400000
0.65536000,102.83210000,126.19400000
0.69632000,107.18100000,117.43520000
0.73728000,163.70130000,121.81460000
0.77824000,202.84120000,121.81460000
0.81920000,168.05020000,130.57340000
0.86015999,111.52990000,121.81460000
0.90111999,102.83210000,117.43520000
0.94207999,150.65460000,121.81460000
0.98303999,194.14350000,117.43520000
1.02399999,172.39900000,117.43520000
1.06495999,120.22770000,121.81460000
1.10591999,98.48322000,121.81460000
1.14687999,146.30570000,117.43520000
1.18783999,189.79460000,117.43520000
1.22879999,181.09680000,121.81460000
1.26975999,120.22770000,121.81460000
1.31071999,98.48322000,121.81460000
1.35167999,137.62320000,121.81460000
1.39263999,189.79460000,117.43520000
1.43359999,185.44570000,117.43520000
1.47455999,128.92540000,117.43520000
1.51551999,94.13434000,117.43520000
1.55647999,133.27430000,117.43520000
1.59743999,189.79460000,117.43520000
1.63839999,189.79460000,117.43520000
1.67935999,133.27430000,113.07110000
1.72031999,98.48322000,113.07110000
1.76127999,128.92540000,117.43520000
1.80223999,185.44570000,108.69170000
1.84319999,189.79460000,121.81460000
1.88415999,137.62320000,121.81460000
1.92511999,98.48322000,108.69170000
1.96607999,128.92540000,113.07110000
2.00703999,185.44570000,113.07110000
2.04799999,189.79460000,108.69170000
2.08895999,137.62320000,104.31230000
2.12991999,98.48322000,108.69170000
2.17087999,124.57650000,113.07110000
2.21183999,181.09680000,113.07110000
2.25279999,189.79460000,99.93285000
2.29375999,141.95680000,113.07110000
2.33471999,98.48322000,104.31230000
2.37567999,120.22770000,113.07110000
2.41663999,181.09680000,99.93285000
2.45759999,189.79460000,104.31230000
2.49855998,146.30570000,104.31230000
2.53951998,98.48322000,113.07110000
2.58047998,120.22770000,113.07110000
2.62143998,176.74790000,104.31230000
2.66239998,194.14350000,108.69170000
2.70335998,141.95680000,108.69170000
2.74431998,98.48322000,108.69170000
2.78527998,120.22770000,104.31230000
2.82623998,176.74790000,108.69170000
2.86719998,189.79460000,113.07110000
2.90815998,141.95680000,113.07110000
2.94911998,102.83210000,99.93285000
2.99007998,120.22770000,99.93285000
3.03103998,181.09680000,108.69170000
3.07199998,189.79460000,99.93285000
3.11295998,137.62320000,99.93285000
3.15391998,98.48322000,99.93285000
3.19487998,128.92540000,108.69170000
3.23583998,185.44570000,95.55344000
3.27679998,189.79460000,99.93285000
3.31775998,137.62320000,104.31230000
3.35871998,98.48322000,104.31230000
3.39967998,133.27430000,95.55344000
3.44063998,189.79460000,99.93285000
3.48159998,185.44570000,99.93285000
3.52255998,133.27430000,99.93285000
3.56351998,98.48322000,95.55344000
3.60447998,137.62320000,99.93285000
3.64543998,189.79460000,91.17404000
3.68639998,176.74790000,95.55344000
3.72735998,120.22770000,86.79464000
3.76831998,102.83210000,95.55344000
3.80927998,150.65460000,95.55344000
3.85023998,189.79460000,86.79464000
3.89119998,172.39900000,95.55344000
3.93215998,115.87880000,95.55344000
3.97311998,107.18100000,95.55344000
4.01407998,155.00350000,95.55344000
4.05503998,194.14350000,91.17404000
4.09599998,163.70130000,95.55344000
4.13695997,107.18100000,95.55344000
4.17791997,111.52990000,91.17404000
4.21887997,168.05020000,95.55344000
4.25983997,189.79460000,91.17404000
4.30079997,155.00350000,91.17404000
4.34175997,102.83210000,91.17404000
4.38271997,120.22770000,91.17404000
4.42367997,176.74790000,86.79464000
4.46463997,189.79460000,86.79464000
4.50559997,141.95680000,91.17404000
4.54655997,102.83210000,91.17404000
4.58751997,128.92540000,91.17404000
4.62847997,185.44570000,78.03583000
4.66943997,185.44570000,86.79464000
4.71039997,128.92540000,82.41523000
4.75135997,98.48322000,91.17404000
4.79231997,137.62320000,86.79464000
4.83327997,189.79460000,82.41523000
4.87423997,176.74790000,86.79464000
4.91519997,120.22770000,86.79464000
4.95615997,102.83210000,82.41523000
4.99711997,155.00350000,91.17404000
5.03807997,189.79460000,82.41523000
5.07903997,168.05020000,82.41523000
5.11999997,115.87880000,82.41523000
5.16095997,111.52990000,86.79464000
5.20191997,168.05020000,86.79464000
5.24287997,194.14350000,82.41523000
5.28383997,150.65460000,82.41523000
5.32479997,102.83210000,86.79464000
5.36575997,120.22770000,78.03583000
5.40671997,176.74790000,78.03583000
5.44767997,189.79460000,86.79464000
5.48863997,137.62320000,78.03583000
5.52959997,102.83210000,78.03583000
5.57055997,137.62320000,86.79464000
5.61151997,189.79460000,86.79464000
5.65247997,181.09680000,73.65642000
5.69343997,124.57650000,73.65642000
5.73439997,102.83210000,82.41523000
5.77535996,150.65460000,69.27702000
5.81631996,189.79460000,82.41523000
5.85727996,168.05020000,73.65642000
5.89823996,111.52990000,64.89761000
5.93919996,111.52990000,82.41523000
5.98015996,163.70130000,73.65642000
6.02111996,189.79460000,78.03583000
6.06207996,150.65460000,73.65642000
6.10303996,102.83210000,78.03583000
6.14399996,124.57650000,78.03583000
6.18495996,181.09680000,69.27702000
6.22591996,185.44570000,73.65642000
6.26687996,133.27430000,82.41523000
6.30783996,102.83210000,73.65642000
6.34879996,141.95680000,73.65642000
6.38975996,189.79460000,73.65642000
6.43071996,172.39900000,78.03583000
6.47167996,115.87880000,64.89761000
6.51263996,111.52990000,64.89761000
6.55359996,163.70130000,64.89761000
6.59455996,189.79460000,73.65642000
6.63551996,155.00350000,64.89761000
6.67647996,102.83210000,64.89761000
6.71743996,124.57650000,64.89761000
6.75839996,181.09680000,64.89761000
6.79935996,185.44570000,64.89761000
6.84031996,133.27430000,60.51820000
6.88127996,102.83210000,60.51820000
6.92223996,141.95680000,64.89761000
