Time,Channel A,Channel B
(ms),(mV),(mV)

0.00000000,102.83210000,91.17404000
0.04096000,155.00350000,95.55344000
0.08192000,189.79460000,91.17404000
0.12288000,168.05020000,86.79464000
0.16384000,111.52990000,95.55344000
0.20480000,107.18100000,95.55344000
0.24576000,163.70130000,86.79464000
0.28672000,189.79460000,86.79464000
0.32768000,159.35240000,91.17404000
0.36864000,102.83210000,82.41523000
0.40960000,115.87880000,86.79464000
0.45056000,172.39900000,91.17404000
0.49152000,189.79460000,86.79464000
0.53248000,146.30570000,91.17404000
0.57344000,102.83210000,86.79464000
0.61440000,124.57650000,82.41523000
0.65536000,181.09680000,86.79464000
0.69632000,189.79460000,82.41523000
0.73728000,133.27430000,86.79464000
0.77824000,98.48322000,82.41523000
0.81920000,137.62320000,82.41523000
0.86015999,189.79460000,86.79464000
0.90111999,176.74790000,86.79464000
0.94207999,120.22770000,82.41523000
0.98303999,102.83210000,82.41523000
1.02399999,150.65460000,82.41523000
1.06495999,189.79460000,78.03583000
1.10591999,168.05020000,82.41523000
1.14687999,111.52990000,78.03583000
1.18783999,107.18100000,86.79464000
1.22879999,168.05020000,82.41523000
1.26975999,189.79460000,78.03583000
1.31071999,155.00350000,78.03583000
1.35167999,102.83210000,73.65642000
1.39263999,120.22770000,82.41523000
1.43359999,176.74790000,78.03583000
1.47455999,189.79460000,73.65642000
1.51551999,137.62320000,73.65642000
1.55647999,102.83210000,78.03583000
1.59743999,137.62320000,78.03583000
1.63839999,185.44570000,82.41523000
1.67935999,181.09680000,73.65642000
1.72031999,124.57650000,78.03583000
1.76127999,102.83210000,78.03583000
1.80223999,150.65460000,73.65642000
1.84319999,194.14350000,73.65642000
1.88415999,168.05020000,78.03583000
1.92511999,111.52990000,73.65642000
1.96607999,111.52990000,64.89761000
2.00703999,168.05020000,64.89761000
2.04799999,189.79460000,73.65642000
2.08895999,150.65460000,73.65642000
2.12991999,102.83210000,69.27702000
2.17087999,124.57650000,69.27702000
2.21183999,181.09680000,73.65642000
2.25279999,185.44570000,69.27702000
2.29375999,133.27430000,64.89761000
2.33471999,102.83210000,64.89761000
2.37567999,141.95680000,73.65642000
2.41663999,189.79460000,69.27702000
2.45759999,172.39900000,69.27702000
2.49855998,115.87880000,69.27702000
2.53951998,107.18100000,64.89761000
2.58047998,159.35240000,64.89761000
2.62143998,189.79460000,60.51820000
2.66239998,155.00350000,64.89761000
2.70335998,107.18100000,64.89761000
2.74431998,120.22770000,60.51820000
2.78527998,176.74790000,60.51820000
2.82623998,189.79460000,64.89761000
2.86719998,137.62320000,69.27702000
2.90815998,102.83210000,64.89761000
2.94911998,137.62320000,64.89761000
2.99007998,185.44570000,64.89761000
3.03103998,172.39900000,64.89761000
3.07199998,115.87880000,60.51820000
3.11295998,107.18100000,60.51820000
3.15391998,159.35240000,60.51820000
3.19487998,189.79460000,56.15405000
3.23583998,155.00350000,60.51820000
3.27679998,107.18100000,60.51820000
3.31775998,120.22770000,60.51820000
3.35871998,176.74790000,60.51820000
3.39967998,185.44570000,56.15405000
3.44063998,137.62320000,60.51820000
3.48159998,102.83210000,56.15405000
3.52255998,137.62320000,60.51820000
3.56351998,185.44570000,51.77465000
3.60447998,176.74790000,51.77465000
3.64543998,120.22770000,56.15405000
3.68639998,107.18100000,47.39524000
3.72735998,155.00350000,51.77465000
3.76831998,189.79460000,51.77465000
3.80927998,155.00350000,56.15405000
3.85023998,107.18100000,51.77465000
3.89119998,120.22770000,51.77465000
3.93215998,176.74790000,56.15405000
3.97311998,185.44570000,56.15405000
4.01407998,133.27430000,47.39524000
4.05503998,102.83210000,51.77465000
4.09599998,137.62320000,47.39524000
4.13695997,189.79460000,51.77465000
4.17791997,172.39900000,51.77465000
4.21887997,115.87880000,51.77465000
4.25983997,107.18100000,47.39524000
4.30079997,163.70130000,47.39524000
4.34175997,189.79460000,56.15405000
4.38271997,155.00350000,47.39524000
4.42367997,107.18100000,51.77465000
4.46463997,124.57650000,51.77465000
4.50559997,176.74790000,47.39524000
4.54655997,185.44570000,47.39524000
4.58751997,133.27430000,47.39524000
4.62847997,102.83210000,47.39524000
4.66943997,141.95680000,51.77465000
4.71039997,189.79460000,43.01583000
4.75135997,172.39900000,47.39524000
4.79231997,115.87880000,51.77465000
4.83327997,107.18100000,47.39524000
4.87423997,159.35240000,51.77465000
4.91519997,189.79460000,47.39524000
4.95615997,155.00350000,47.39524000
4.99711997,107.18100000,38.63643000
5.03807997,120.22770000,43.01583000
5.07903997,172.39900000,47.39524000
5.11999997,185.44570000,47.39524000
5.16095997,137.62320000,34.25703000
5.20191997,102.83210000,43.01583000
5.24287997,137.62320000,38.63643000
5.28383997,185.44570000,38.63643000
5.32479997,176.74790000,43.01583000
5.36575997,120.22770000,43.01583000
5.40671997,107.18100000,38.63643000
5.44767997,155.00350000,43.01583000
5.48863997,189.79460000,38.63643000
5.52959997,159.35240000,43.01583000
5.57055997,107.18100000,34.25703000
5.61151997,120.22770000,43.01583000
5.65247997,172.39900000,34.25703000
5.69343997,189.79460000,43.01583000
5.73439997,137.62320000,47.39524000
5.77535996,102.83210000,38.63643000
5.81631996,133.27430000,29.87762000
5.85727996,185.44570000,29.87762000
5.89823996,172.39900000,43.01583000
5.93919996,120.22770000,38.63643000
5.98015996,107.18100000,29.87762000
6.02111996,155.00350000,38.63643000
6.06207996,189.79460000,34.25703000
6.10303996,159.35240000,25.49821000
6.14399996,107.18100000,34.25703000
6.18495996,115.87880000,38.63643000
6.22591996,172.39900000,29.87762000
6.26687996,185.44570000,38.63643000
6.30783996,137.62320000,25.49821000
6.34879996,102.83210000,25.49821000
6.38975996,133.27430000,25.49821000
6.43071996,185.44570000,29.87762000
6.47167996,176.74790000,34.25703000
6.51263996,124.57650000,29.87762000
6.55359996,102.83210000,25.49821000
6.59455996,150.65460000,29.87762000
6.63551996,189.79460000,29.87762000
6.67647996,163.70130000,38.63643000
6.71743996,111.52990000,25.49821000
6.75839996,115.87880000,25.49821000
6.79935996,168.05020000,25.49821000
6.84031996,189.79460000,29.87762000
6.88127996,150.65460000,25.49821000
6.92223996,107.18100000,25.49821000
