Time,Channel A,Channel B
(ms),(mV),(mV)

0.00000000,168.05020000,-92.69997000
0.04096000,128.92540000,-92.69997000
0.08192000,115.87880000,-88.32056000
0.12288000,150.65460000,-92.69997000
0.16384000,176.74790000,-88.32056000
0.20480000,155.00350000,-79.56175000
0.24576000,120.22770000,-92.69997000
0.28672000,120.22770000,-92.69997000
0.32768000,163.70130000,-83.94115000
0.36864000,176.74790000,-88.32056000
0.40960000,146.30570000,-79.56175000
0.45056000,115.87880000,-92.69997000
0.49152000,133.27430000,-79.56175000
0.53248000,172.39900000,-88.32056000
0.57344000,172.39900000,-83.94115000
0.61440000,133.27430000,-88.32056000
0.65536000,115.87880000,-83.94115000
0.69632000,146.30570000,-79.56175000
0.73728000,176.74790000,-83.94115000
0.77824000,159.35240000,-79.56175000
0.81920000,120.22770000,-79.56175000
0.86015999,120.22770000,-88.32056000
0.90111999,159.35240000,-79.56175000
0.94207999,176.74790000,-83.94115000
0.98303999,146.30570000,-79.56175000
1.02399999,115.87880000,-83.94115000
1.06495999,133.27430000,-79.56175000
1.10591999,172.39900000,-79.56175000
1.14687999,172.39900000,-88.32056000
1.18783999,133.27430000,-79.56175000
1.22879999,111.52990000,-79.56175000
1.26975999,141.95680000,-79.56175000
1.31071999,176.74790000,-79.56175000
1.35167999,163.70130000,-79.56175000
1.39263999,120.22770000,-70.80294000
1.43359999,120.22770000,-79.56175000
1.47455999,159.35240000,-75.18234000
1.51551999,176.74790000,-75.18234000
1.55647999,146.30570000,-75.18234000
1.59743999,111.52990000,-75.18234000
1.63839999,133.27430000,-66.42353000
1.67935999,172.39900000,-75.18234000
1.72031999,172.39900000,-75.18234000
1.76127999,133.27430000,-75.18234000
1.80223999,115.87880000,-75.18234000
1.84319999,146.30570000,-75.18234000
1.88415999,176.74790000,-70.80294000
1.92511999,163.70130000,-75.18234000
1.96607999,120.22770000,-75.18234000
2.00703999,120.22770000,-66.42353000
2.04799999,163.70130000,-66.42353000
2.08895999,176.74790000,-70.80294000
2.12991999,146.30570000,-75.18234000
2.17087999,115.87880000,-66.42353000
2.21183999,133.27430000,-66.42353000
2.25279999,172.39900000,-70.80294000
2.29375999,172.39900000,-66.42353000
2.33471999,128.92540000,-75.18234000
2.37567999,115.87880000,-75.18234000
2.41663999,150.65460000,-57.66472000
2.45759999,176.74790000,-75.18234000
2.49855998,155.00350000,-66.42353000
2.53951998,115.87880000,-75.18234000
2.58047998,124.57650000,-62.04412000
2.62143998,163.70130000,-75.18234000
2.66239998,176.74790000,-57.66472000
2.70335998,141.95680000,-62.04412000
2.74431998,111.52990000,-62.04412000
2.78527998,137.62320000,-66.42353000
2.82623998,176.74790000,-62.04412000
2.86719998,172.39900000,-62.04412000
2.90815998,124.57650000,-62.04412000
2.94911998,115.87880000,-62.04412000
2.99007998,155.00350000,-66.42353000
3.03103998,176.74790000,-62.04412000
3.07199998,150.65460000,-66.42353000
3.11295998,115.87880000,-62.04412000
3.15391998,128.92540000,-57.66472000
3.19487998,168.05020000,-62.04412000
3.23583998,172.39900000,-66.42353000
3.27679998,137.62320000,-62.04412000
3.31775998,111.52990000,-62.04412000
3.35871998,141.95680000,-57.66472000
3.39967998,176.74790000,-57.66472000
3.44063998,163.70130000,-57.66472000
3.48159998,120.22770000,-48.92117000
3.52255998,120.22770000,-53.28531000
3.56351998,159.35240000,-44.54176000
3.60447998,176.74790000,-53.28531000
3.64543998,146.30570000,-53.28531000
3.68639998,111.52990000,-57.66472000
3.72735998,133.27430000,-57.66472000
3.76831998,172.39900000,-53.28531000
3.80927998,172.39900000,-48.92117000
3.85023998,128.92540000,-57.66472000
3.89119998,115.87880000,-57.66472000
3.93215998,150.65460000,-48.92117000
3.97311998,181.09680000,-44.54176000
4.01407998,155.00350000,-48.92117000
4.05503998,115.87880000,-57.66472000
4.09599998,124.57650000,-48.92117000
4.13695997,168.05020000,-44.54176000
4.17791997,176.74790000,-53.28531000
4.21887997,137.62320000,-48.92117000
4.25983997,115.87880000,-53.28531000
4.30079997,141.95680000,-48.92117000
4.34175997,176.74790000,-44.54176000
4.38271997,159.35240000,-44.54176000
4.42367997,120.22770000,-48.92117000
4.46463997,120.22770000,-48.92117000
4.50559997,159.35240000,-57.66472000
4.54655997,176.74790000,-53.28531000
4.58751997,146.30570000,-48.92117000
4.62847997,111.52990000,-53.28531000
4.66943997,133.27430000,-48.92117000
4.71039997,172.39900000,-40.16236000
4.75135997,172.39900000,-44.54176000
4.79231997,128.92540000,-48.92117000
4.83327997,115.87880000,-48.92117000
4.87423997,150.65460000,-40.16236000
4.91519997,181.09680000,-44.54176000
4.95615997,155.00350000,-44.54176000
4.99711997,115.87880000,-40.16236000
5.03807997,124.57650000,-44.54176000
5.07903997,168.05020000,-40.16236000
5.11999997,176.74790000,-44.54176000
5.16095997,137.62320000,-40.16236000
5.20191997,111.52990000,-44.54176000
5.24287997,141.95680000,-35.78295000
5.28383997,181.09680000,-44.54176000
5.32479997,163.70130000,-31.40354000
5.36575997,120.22770000,-40.16236000
5.40671997,120.22770000,-35.78295000
5.44767997,159.35240000,-40.16236000
5.48863997,176.74790000,-44.54176000
5.52959997,141.95680000,-40.16236000
5.57055997,115.87880000,-40.16236000
5.61151997,137.62320000,-40.16236000
5.65247997,176.74790000,-35.78295000
5.69343997,168.05020000,-35.78295000
5.73439997,124.57650000,-40.16236000
5.77535996,115.87880000,-31.40354000
5.81631996,155.00350000,-44.54176000
5.85727996,181.09680000,-35.78295000
5.89823996,150.65460000,-40.16236000
5.93919996,111.52990000,-35.78295000
5.98015996,128.92540000,-35.78295000
6.02111996,172.39900000,-40.16236000
6.06207996,172.39900000,-31.40354000
6.10303996,128.92540000,-31.40354000
6.14399996,111.52990000,-40.16236000
6.18495996,155.00350000,-27.02414000
6.22591996,181.09680000,-40.16236000
6.26687996,155.00350000,-31.40354000
6.30783996,115.87880000,-35.78295000
6.34879996,124.57650000,-31.40354000
6.38975996,172.39900000,-31.40354000
6.43071996,176.74790000,-27.02414000
6.47167996,133.27430000,-31.40354000
6.51263996,111.52990000,-35.78295000
6.55359996,146.30570000,-27.02414000
