Time,Channel A
-116.40286620,137.62320000
-116.38238620,150.65460000
-116.36190620,163.70130000
-116.34142620,172.39900000
-116.32094620,176.74790000
-116.30046620,172.39900000
-116.27998620,159.35240000
-116.25950620,146.30570000
-116.23902620,133.27430000
-116.21854620,124.57650000
-116.19806620,120.22770000
-116.17758620,128.92540000
-116.15710620,141.95680000
-116.13662620,155.00350000
-116.11614620,172.39900000
-116.09566620,176.74790000
-116.07518620,172.39900000
-116.05470620,163.70130000
-116.03422620,150.65460000
-116.01374620,137.62320000
-115.99326620,124.57650000
-115.97278620,124.57650000
-115.95230620,128.92540000
-115.93182620,137.62320000
-115.91134620,150.65460000
-115.89086620,163.70130000
-115.87038620,172.39900000
-115.84990620,172.39900000
-115.82942620,172.39900000
-115.80894620,159.35240000
-115.78846620,146.30570000
-115.76798620,133.27430000
-115.74750620,124.57650000
-115.72702620,124.57650000
-115.70654620,133.27430000
-115.68606620,141.95680000
-115.66558620,155.00350000
-115.64510620,168.05020000
-115.62462620,172.39900000
-115.60414620,172.39900000
-115.58366620,163.70130000
-115.56318620,155.00350000
-115.54270620,137.62320000
-115.52222620,128.92540000
-115.50174620,124.57650000
-115.48126620,124.57650000
-115.46078620,133.27430000
-115.44030620,150.65460000
-115.41982620,163.70130000
-115.39934620,172.39900000
-115.37886620,176.74790000
-115.35838621,172.39900000
-115.33790621,163.70130000
-115.31742621,150.65460000
-115.29694621,137.62320000
-115.27646621,124.57650000
-115.25598621,120.22770000
-115.23550621,128.92540000
-115.21502621,137.62320000
-115.19454621,150.65460000
-115.17406621,163.70130000
-115.15358621,172.39900000
-115.13310621,176.74790000
-115.11262621,172.39900000
-115.09214621,159.35240000
-115.07166621,146.30570000
-115.05118621,137.62320000
-115.03070621,124.57650000
-115.01022621,120.22770000
-114.98974621,124.57650000
-114.96926621,137.62320000
-114.94878621,150.65460000
-114.92830621,163.70130000
-114.90782621,172.39900000
-114.88734621,176.74790000
-114.86686621,172.39900000
-114.84638621,163.70130000
-114.82590621,150.65460000
-114.80542621,137.62320000
-114.78494621,124.57650000
-114.76446621,120.22770000
-114.74398621,124.57650000
-114.72350621,133.27430000
-114.70302621,146.30570000
-114.68254621,163.70130000
-114.66206621,172.39900000
-114.64158621,176.74790000
-114.62110621,172.39900000
-114.60062621,163.70130000
-114.58014621,155.00350000
-114.55966621,137.62320000
-114.53918621,128.92540000
-114.51870621,120.22770000
-114.49822621,124.57650000
-114.47774621,133.27430000
-114.45726621,146.30570000
-114.43678621,159.35240000
-114.41630621,172.39900000
-114.39582621,176.74790000
-114.37534621,176.74790000
-114.35486621,168.05020000
-114.33438621,155.00350000
-114.31390621,141.95680000
-114.29342621,133.27430000
-114.27294621,124.57650000
-114.25246621,120.22770000
-114.23198621,124.57650000
-114.21150621,137.62320000
-114.19102621,150.65460000
-114.17054621,163.70130000
-114.15006621,172.39900000
-114.12958621,176.74790000
-114.10910621,172.39900000
-114.08862621,168.05020000
-114.06814621,155.00350000
-114.04766621,141.95680000
-114.02718621,128.92540000
-114.00670621,120.22770000
-113.98622621,120.22770000
-113.96574621,128.92540000
-113.94526621,141.95680000
-113.92478621,155.00350000
-113.90430621,168.05020000
-113.88382621,172.39900000
-113.86334621,176.74790000
-113.84286621,172.39900000
-113.82238621,163.70130000
-113.80190621,150.65460000
-113.78142621,137.62320000
-113.76094621,124.57650000
-113.74046621,120.22770000
-113.71998622,124.57650000
-113.69950622,128.92540000
-113.67902622,141.95680000
-113.65854622,155.00350000
-113.63806622,168.05020000
-113.61758622,176.74790000
-113.59710622,176.74790000
-113.57662622,172.39900000
-113.55614622,163.70130000
-113.53566622,150.65460000
-113.51518622,137.62320000
-113.49470622,124.57650000
-113.47422622,120.22770000
-113.45374622,120.22770000
-113.43326622,128.92540000
-113.41278622,141.95680000
-113.39230622,155.00350000
-113.37182622,168.05020000
-113.35134622,176.74790000
-113.33086622,176.74790000
-113.31038622,172.39900000
-113.28990622,168.05020000
-113.26942622,150.65460000
-113.24894622,141.95680000
-113.22846622,128.92540000
-113.20798622,120.22770000
-113.18750622,120.22770000
-113.16702622,124.57650000
-113.14654622,137.62320000
-113.12606622,150.65460000
-113.10558622,163.70130000
-113.08510622,172.39900000
-113.06462622,176.74790000
-113.04414622,176.74790000
-113.02366622,168.05020000
-113.00318622,159.35240000
-112.98270622,146.30570000
-112.96222622,133.27430000
-112.94174622,124.57650000
-112.92126622,120.22770000
-112.90078622,120.22770000
-112.88030622,128.92540000
-112.85982622,141.95680000
-112.83934622,155.00350000
-112.81886622,168.05020000
-112.79838622,176.74790000
-112.77790622,176.74790000
-112.75742622,176.74790000
-112.73694622,168.05020000
-112.71646622,155.00350000
-112.69598622,137.62320000
-112.67550622,128.92540000
-112.65502622,120.22770000
-112.63454622,120.22770000
-112.61406622,124.57650000
-112.59358622,133.27430000
-112.57310622,146.30570000
-112.55262622,159.35240000
-112.53214622,172.39900000
-112.51166622,176.74790000
-112.49118622,176.74790000
-112.47070622,172.39900000
-112.45022622,163.70130000
-112.42974622,155.00350000
-112.40926622,137.62320000
-112.38878622,128.92540000
-112.36830622,120.22770000
-112.34782622,120.22770000
-112.32734622,124.57650000
-112.30686622,133.27430000
-112.28638622,146.30570000
-112.26590622,155.00350000
-112.24542622,172.39900000
-112.22494622,176.74790000
-112.20446622,176.74790000
-112.18398622,172.39900000
-112.16350622,168.05020000
-112.14302622,155.00350000
-112.12254622,137.62320000
-112.10206622,128.92540000
-112.08158623,120.22770000
-112.06110623,120.22770000
-112.04062623,120.22770000
-112.02014623,133.27430000
-111.99966623,141.95680000
-111.97918623,155.00350000
-111.95870623,168.05020000
-111.93822623,176.74790000
-111.91774623,176.74790000
-111.89726623,176.74790000
-111.87678623,168.05020000
-111.85630623,155.00350000
-111.83582623,146.30570000
-111.81534623,133.27430000
-111.79486623,124.57650000
-111.77438623,120.22770000
-111.75390623,120.22770000
-111.73342623,128.92540000
-111.71294623,137.62320000
-111.69246623,150.65460000
-111.67198623,163.70130000
-111.65150623,172.39900000
-111.63102623,176.74790000
-111.61054623,176.74790000
-111.59006623,172.39900000
-111.56958623,163.70130000
-111.54910623,155.00350000
-111.52862623,137.62320000
-111.50814623,128.92540000
-111.48766623,120.22770000
-111.46718623,120.22770000
-111.44670623,120.22770000
-111.42622623,133.27430000
-111.40574623,141.95680000
-111.38526623,155.00350000
-111.36478623,168.05020000
-111.34430623,172.39900000
-111.32382623,181.09680000
-111.30334623,181.09680000
-111.28286623,172.39900000
-111.26238623,163.70130000
-111.24190623,150.65460000
-111.22142623,137.62320000
-111.20094623,128.92540000
-111.18046623,120.22770000
-111.15998623,120.22770000
-111.13950623,120.22770000
-111.11902623,128.92540000
-111.09854623,141.95680000
-111.07806623,155.00350000
-111.05758623,163.70130000
-111.03710623,172.39900000
-111.01662623,176.74790000
-110.99614623,181.09680000
-110.97566623,172.39900000
-110.95518623,163.70130000
-110.93470623,155.00350000
-110.91422623,141.95680000
-110.89374623,133.27430000
-110.87326623,120.22770000
-110.85278623,120.22770000
-110.83230623,120.22770000
-110.81182623,124.57650000
-110.79134623,133.27430000
-110.77086623,146.30570000
-110.75038623,159.35240000
-110.72990623,172.39900000
-110.70942623,176.74790000
-110.68894623,181.09680000
-110.66846623,176.74790000
-110.64798623,172.39900000
-110.62750623,163.70130000
-110.60702623,150.65460000
-110.58654623,137.62320000
-110.56606623,128.92540000
-110.54558623,120.22770000
-110.52510623,115.87880000
-110.50462623,120.22770000
-110.48414623,128.92540000
-110.46366623,137.62320000
-110.44318623,150.65460000
-110.42270624,159.35240000
-110.40222624,172.39900000
-110.38174624,181.09680000
-110.36126624,181.09680000
-110.34078624,176.74790000
-110.32030624,172.39900000
-110.29982624,159.35240000
-110.27934624,146.30570000
-110.25886624,137.62320000
-110.23838624,124.57650000
-110.21790624,120.22770000
-110.19742624,120.22770000
-110.17694624,120.22770000
-110.15646624,128.92540000
-110.13598624,137.62320000
-110.11550624,155.00350000
-110.09502624,163.70130000
-110.07454624,172.39900000
-110.05406624,176.74790000
-110.03358624,181.09680000
-110.01310624,176.74790000
-109.99262624,172.39900000
-109.97214624,159.35240000
-109.95166624,146.30570000
-109.93118624,137.62320000
-109.91070624,128.92540000
-109.89022624,120.22770000
-109.86974624,115.87880000
-109.84926624,120.22770000
-109.82878624,128.92540000
-109.80830624,137.62320000
-109.78782624,150.65460000
-109.76734624,163.70130000
-109.74686624,172.39900000
-109.72638624,176.74790000
-109.70590624,181.09680000
-109.68542624,176.74790000
-109.66494624,172.39900000
-109.64446624,159.35240000
-109.62398624,150.65460000
-109.60350624,137.62320000
-109.58302624,128.92540000
-109.56254624,120.22770000
-109.54206624,120.22770000
-109.52158624,120.22770000
-109.50110624,124.57650000
-109.48062624,137.62320000
-109.46014624,146.30570000
-109.43966624,159.35240000
-109.41918624,168.05020000
-109.39870624,176.74790000
-109.37822624,181.09680000
-109.35774624,181.09680000
-109.33726624,176.74790000
-109.31678624,168.05020000
-109.29630624,155.00350000
-109.27582624,141.95680000
-109.25534624,133.27430000
-109.23486624,124.57650000
-109.21438624,120.22770000
-109.19390624,115.87880000
-109.17342624,120.22770000
-109.15294624,128.92540000
-109.13246624,137.62320000
-109.11198624,150.65460000
-109.09150624,159.35240000
-109.07102624,172.39900000
-109.05054624,176.74790000
-109.03006624,181.09680000
-109.00958624,181.09680000
-108.98910624,176.74790000
-108.96862624,168.05020000
-108.94814624,159.35240000
-108.92766624,146.30570000
-108.90718624,137.62320000
-108.88670624,124.57650000
-108.86622624,120.22770000
-108.84574624,115.87880000
-108.82526624,120.22770000
-108.80478624,124.57650000
-108.78430625,133.27430000
-108.76382625,146.30570000
-108.74334625,155.00350000
-108.72286625,168.05020000
-108.70238625,176.74790000
-108.68190625,181.09680000
-108.66142625,181.09680000
-108.64094625,176.74790000
-108.62046625,172.39900000
-108.59998625,163.70130000
-108.57950625,150.65460000
-108.55902625,137.62320000
-108.53854625,128.92540000
-108.51806625,120.22770000
-108.49758625,115.87880000
-108.47710625,115.87880000
-108.45662625,120.22770000
-108.43614625,128.92540000
-108.41566625,137.62320000
-108.39518625,150.65460000
-108.37470625,163.70130000
-108.35422625,172.39900000
-108.33374625,181.09680000
-108.31326625,181.09680000
-108.29278625,181.09680000
-108.27230625,176.74790000
-108.25182625,168.05020000
-108.23134625,159.35240000
-108.21086625,146.30570000
-108.19038625,137.62320000
-108.16990625,124.57650000
-108.14942625,120.22770000
-108.12894625,115.87880000
-108.10846625,115.87880000
-108.08798625,120.22770000
-108.06750625,128.92540000
-108.04702625,141.95680000
-108.02654625,150.65460000
-108.00606625,163.70130000
-107.98558625,172.39900000
-107.96510625,176.74790000
-107.94462625,181.09680000
-107.92414625,181.09680000
-107.90366625,176.74790000
-107.88318625,172.39900000
-107.86270625,159.35240000
-107.84222625,150.65460000
-107.82174625,137.62320000
-107.80126625,128.92540000
-107.78078625,120.22770000
-107.76030625,115.87880000
-107.73982625,115.87880000
-107.71934625,120.22770000
-107.69886625,124.57650000
-107.67838625,133.27430000
-107.65790625,146.30570000
-107.63742625,155.00350000
-107.61694625,168.05020000
-107.59646625,172.39900000
-107.57598625,181.09680000
-107.55550625,185.44570000
-107.53502625,181.09680000
-107.51454625,176.74790000
-107.49406625,168.05020000
-107.47358625,159.35240000
-107.45310625,146.30570000
-107.43262625,133.27430000
-107.41214625,124.57650000
-107.39166625,120.22770000
-107.37118625,115.87880000
-107.35070625,115.87880000
-107.33022625,120.22770000
-107.30974625,128.92540000
-107.28926625,137.62320000
-107.26878625,146.30570000
-107.24830625,159.35240000
-107.22782625,168.05020000
-107.20734625,176.74790000
-107.18686625,181.09680000
-107.16638625,181.09680000
-107.14590626,181.09680000
-107.12542626,176.74790000
-107.10494626,172.39900000
-107.08446626,159.35240000
-107.06398626,146.30570000
-107.04350626,137.62320000
-107.02302626,128.92540000
-107.00254626,120.22770000
-106.98206626,115.87880000
-106.96158626,115.87880000
-106.94110626,120.22770000
-106.92062626,124.57650000
-106.90014626,133.27430000
-106.87966626,141.95680000
-106.85918626,155.00350000
-106.83870626,163.70130000
-106.81822626,172.39900000
-106.79774626,181.09680000
-106.77726626,185.44570000
-106.75678626,181.09680000
-106.73630626,176.74790000
-106.71582626,172.39900000
-106.69534626,163.70130000
-106.67486626,155.00350000
-106.65438626,141.95680000
-106.63390626,133.27430000
-106.61342626,124.57650000
-106.59294626,120.22770000
-106.57246626,115.87880000
-106.55198626,115.87880000
-106.53150626,120.22770000
-106.51102626,124.57650000
-106.49054626,137.62320000
-106.47006626,146.30570000
-106.44958626,155.00350000
-106.42910626,168.05020000
-106.40862626,172.39900000
-106.38814626,181.09680000
-106.36766626,185.44570000
-106.34718626,185.44570000
-106.32670626,181.09680000
-106.30622626,172.39900000
-106.28574626,168.05020000
-106.26526626,155.00350000
-106.24478626,141.95680000
-106.22430626,133.27430000
-106.20382626,124.57650000
-106.18334626,120.22770000
-106.16286626,115.87880000
-106.14238626,115.87880000
-106.12190626,115.87880000
-106.10142626,120.22770000
-106.08094626,128.92540000
-106.06046626,137.62320000
-106.03998626,146.30570000
-106.01950626,159.35240000
-105.99902626,168.05020000
-105.97854626,176.74790000
-105.95806626,181.09680000
-105.93758626,185.44570000
-105.91710626,185.44570000
-105.89662626,181.09680000
-105.87614626,172.39900000
-105.85566626,168.05020000
-105.83518626,155.00350000
-105.81470626,150.65460000
-105.79422626,137.62320000
-105.77374626,128.92540000
-105.75326626,120.22770000
-105.73278626,115.87880000
-105.71230626,111.52990000
-105.69182626,115.87880000
-105.67134626,115.87880000
-105.65086626,120.22770000
-105.63038626,133.27430000
-105.60990626,137.62320000
-105.58942626,150.65460000
-105.56894626,159.35240000
-105.54846626,172.39900000
-105.52798626,176.74790000
-105.50750626,181.09680000
-105.48702627,185.44570000
-105.46654627,185.44570000
-105.44606627,185.44570000
-105.42558627,176.74790000
-105.40510627,172.39900000
-105.38462627,163.70130000
-105.36414627,155.00350000
-105.34366627,141.95680000
-105.32318627,133.27430000
-105.30270627,124.57650000
-105.28222627,120.22770000
-105.26174627,115.87880000
-105.24126627,111.52990000
-105.22078627,115.87880000
-105.20030627,115.87880000
-105.17982627,120.22770000
-105.15934627,133.27430000
-105.13886627,141.95680000
-105.11838627,150.65460000
-105.09790627,159.35240000
-105.07742627,172.39900000
-105.05694627,176.74790000
-105.03646627,181.09680000
-105.01598627,189.79460000
-104.99550627,185.44570000
-104.97502627,185.44570000
-104.95454627,181.09680000
-104.93406627,172.39900000
-104.91358627,163.70130000
-104.89310627,155.00350000
-104.87262627,146.30570000
-104.85214627,133.27430000
-104.83166627,124.57650000
-104.81118627,120.22770000
-104.79070627,111.52990000
-104.77022627,111.52990000
-104.74974627,111.52990000
-104.72926627,111.52990000
-104.70878627,120.22770000
-104.68830627,124.57650000
-104.66782627,137.62320000
-104.64734627,141.95680000
-104.62686627,155.00350000
-104.60638627,163.70130000
-104.58590627,172.39900000
-104.56542627,181.09680000
-104.54494627,185.44570000
-104.52446627,189.79460000
-104.50398627,189.79460000
-104.48350627,185.44570000
-104.46302627,181.09680000
-104.44254627,172.39900000
-104.42206627,168.05020000
-104.40158627,155.00350000
-104.38110627,146.30570000
-104.36062627,137.62320000
-104.34014627,128.92540000
-104.31966627,120.22770000
-104.29918627,115.87880000
-104.27870627,115.87880000
-104.25822627,111.52990000
-104.23774627,111.52990000
-104.21726627,115.87880000
-104.19678627,120.22770000
-104.17630627,128.92540000
-104.15582627,133.27430000
-104.13534627,146.30570000
-104.11486627,155.00350000
-104.09438627,163.70130000
-104.07390627,168.05020000
-104.05342627,176.74790000
-104.03294627,185.44570000
-104.01246627,185.44570000
-103.99198627,189.79460000
-103.97150627,189.79460000
-103.95102627,185.44570000
-103.93054627,181.09680000
-103.91006627,172.39900000
-103.88958627,168.05020000
-103.86910627,155.00350000
-103.84862628,146.30570000
-103.82814628,137.62320000
-103.80766628,128.92540000
-103.78718628,124.57650000
-103.76670628,115.87880000
-103.74622628,111.52990000
-103.72574628,111.52990000
-103.70526628,111.52990000
-103.68478628,111.52990000
-103.66430628,115.87880000
-103.64382628,120.22770000
-103.62334628,128.92540000
-103.60286628,137.62320000
-103.58238628,141.95680000
-103.56190628,150.65460000
-103.54142628,159.35240000
-103.52094628,172.39900000
-103.50046628,176.74790000
-103.47998628,185.44570000
-103.45950628,185.44570000
-103.43902628,189.79460000
-103.41854628,189.79460000
-103.39806628,189.79460000
-103.37758628,185.44570000
-103.35710628,181.09680000
-103.33662628,172.39900000
-103.31614628,168.05020000
-103.29566628,159.35240000
-103.27518628,150.65460000
-103.25470628,141.95680000
-103.23422628,133.27430000
-103.21374628,124.57650000
-103.19326628,120.22770000
-103.17278628,115.87880000
-103.15230628,111.52990000
-103.13182628,107.18100000
-103.11134628,107.18100000
-103.09086628,107.18100000
-103.07038628,115.87880000
-103.04990628,120.22770000
-103.02942628,124.57650000
-103.00894628,133.27430000
-102.98846628,137.62320000
-102.96798628,150.65460000
-102.94750628,159.35240000
-102.92702628,168.05020000
-102.90654628,172.39900000
-102.88606628,181.09680000
-102.86558628,185.44570000
-102.84510628,189.79460000
-102.82462628,189.79460000
-102.80414628,189.79460000
-102.78366628,189.79460000
-102.76318628,185.44570000
-102.74270628,185.44570000
-102.72222628,172.39900000
-102.70174628,168.05020000
-102.68126628,159.35240000
-102.66078628,155.00350000
-102.64030628,141.95680000
-102.61982628,137.62320000
-102.59934628,128.92540000
-102.57886628,120.22770000
-102.55838628,115.87880000
-102.53790628,111.52990000
-102.51742628,107.18100000
-102.49694628,107.18100000
-102.47646628,107.18100000
-102.45598628,107.18100000
-102.43550628,111.52990000
-102.41502628,115.87880000
-102.39454628,120.22770000
-102.37406628,128.92540000
-102.35358628,137.62320000
-102.33310628,146.30570000
-102.31262628,155.00350000
-102.29214628,159.35240000
-102.27166628,168.05020000
-102.25118628,176.74790000
-102.23070628,181.09680000
-102.21022629,185.44570000
-102.18974629,189.79460000
-102.16926629,189.79460000
-102.14878629,189.79460000
-102.12830629,189.79460000
-102.10782629,189.79460000
-102.08734629,185.44570000
-102.06686629,185.44570000
-102.04638629,176.74790000
-102.02590629,172.39900000
-102.00542629,163.70130000
-101.98494629,155.00350000
-101.96446629,150.65460000
-101.94398629,141.95680000
-101.92350629,137.62320000
-101.90302629,128.92540000
-101.88254629,120.22770000
-101.86206629,115.87880000
-101.84158629,111.52990000
-101.82110629,107.18100000
-101.80062629,102.83210000
-101.78014629,102.83210000
-101.75966629,107.18100000
-101.73918629,107.18100000
-101.71870629,111.52990000
-101.69822629,115.87880000
-101.67774629,120.22770000
-101.65726629,124.57650000
-101.63678629,133.27430000
-101.61630629,137.62320000
-101.59582629,146.30570000
-101.57534629,155.00350000
-101.55486629,163.70130000
-101.53438629,168.05020000
-101.51390629,172.39900000
-101.49342629,176.74790000
-101.47294629,185.44570000
-101.45246629,189.79460000
-101.43198629,189.79460000
-101.41150629,189.79460000
-101.39102629,194.14350000
-101.37054629,194.14350000
-101.35006629,189.79460000
-101.32958629,189.79460000
-101.30910629,185.44570000
-101.28862629,176.74790000
-101.26814629,172.39900000
-101.24766629,168.05020000
-101.22718629,155.00350000
-101.20670629,155.00350000
-101.18622629,146.30570000
-101.16574629,137.62320000
-101.14526629,133.27430000
-101.12478629,124.57650000
-101.10430629,120.22770000
-101.08382629,115.87880000
-101.06334629,111.52990000
-101.04286629,107.18100000
-101.02238629,102.83210000
-101.00190629,102.83210000
-100.98142629,102.83210000
-100.96094629,107.18100000
-100.94046629,107.18100000
-100.91998629,107.18100000
-100.89950629,111.52990000
-100.87902629,120.22770000
-100.85854629,124.57650000
-100.83806629,133.27430000
-100.81758629,137.62320000
-100.79710629,141.95680000
-100.77662629,150.65460000
-100.75614629,155.00350000
-100.73566629,163.70130000
-100.71518629,172.39900000
-100.69470629,176.74790000
-100.67422629,181.09680000
-100.65374629,185.44570000
-100.63326629,189.79460000
-100.61278629,189.79460000
-100.59230629,189.79460000
-100.57182629,194.14350000
-100.55134630,198.49240000
-100.53086630,194.14350000
-100.51038630,189.79460000
-100.48990630,189.79460000
-100.46942630,189.79460000
-100.44894630,185.44570000
-100.42846630,176.74790000
-100.40798630,172.39900000
-100.38750630,168.05020000
-100.36702630,159.35240000
-100.34654630,155.00350000
-100.32606630,150.65460000
-100.30558630,141.95680000
-100.28510630,137.62320000
-100.26462630,133.27430000
-100.24414630,124.57650000
-100.22366630,120.22770000
-100.20318630,115.87880000
-100.18270630,115.87880000
-100.16222630,107.18100000
-100.14174630,102.83210000
-100.12126630,102.83210000
-100.10078630,102.83210000
-100.08030630,102.83210000
-100.05982630,102.83210000
-100.03934630,102.83210000
-100.01886630,102.83210000
-99.99838630,107.18100000
-99.97790630,107.18100000
-99.95742630,111.52990000
-99.93694630,115.87880000
-99.91646630,120.22770000
-99.89598630,124.57650000
-99.87550630,133.27430000
-99.85502630,137.62320000
-99.83454630,141.95680000
-99.81406630,146.30570000
-99.79358630,155.00350000
-99.77310630,163.70130000
-99.75262630,168.05020000
-99.73214630,172.39900000
-99.71166630,172.39900000
-99.69118630,181.09680000
-99.67070630,185.44570000
-99.65022630,185.44570000
-99.62974630,189.79460000
-99.60926630,189.79460000
-99.58878630,194.14350000
-99.56830630,198.49240000
-99.54782630,194.14350000
-99.52734630,198.49240000
-99.50686630,194.14350000
-99.48638630,194.14350000
-99.46590630,189.79460000
-99.44542630,189.79460000
-99.42494630,189.79460000
-99.40446630,185.44570000
-99.38398630,181.09680000
-99.36350630,176.74790000
-99.34302630,172.39900000
-99.32254630,168.05020000
-99.30206630,163.70130000
-99.28158630,155.00350000
-99.26110630,150.65460000
-99.24062630,146.30570000
-99.22014630,141.95680000
-99.19966630,137.62320000
-99.17918630,128.92540000
-99.15870630,124.57650000
-99.13822630,120.22770000
-99.11774630,115.87880000
-99.09726630,111.52990000
-99.07678630,111.52990000
-99.05630630,107.18100000
-99.03582630,107.18100000
-99.01534630,102.83210000
-98.99486630,102.83210000
-98.97438630,98.48322000
-98.95390630,102.83210000
-98.93342630,102.83210000
-98.91294631,98.48322000
-98.89246631,102.83210000
-98.87198631,102.83210000
-98.85150631,107.18100000
-98.83102631,107.18100000
-98.81054631,111.52990000
-98.79006631,115.87880000
-98.76958631,120.22770000
-98.74910631,120.22770000
-98.72862631,128.92540000
-98.70814631,133.27430000
-98.68766631,137.62320000
-98.66718631,137.62320000
-98.64670631,146.30570000
-98.62622631,150.65460000
-98.60574631,155.00350000
-98.58526631,159.35240000
-98.56478631,163.70130000
-98.54430631,168.05020000
-98.52382631,172.39900000
-98.50334631,176.74790000
-98.48286631,181.09680000
-98.46238631,185.44570000
-98.44190631,189.79460000
-98.42142631,189.79460000
-98.40094631,189.79460000
-98.38046631,194.14350000
-98.35998631,194.14350000
-98.33950631,198.49240000
-98.31902631,198.49240000
-98.29854631,198.49240000
-98.27806631,202.84120000
-98.25758631,198.49240000
-98.23710631,198.49240000
-98.21662631,194.14350000
-98.19614631,194.14350000
-98.17566631,194.14350000
-98.15518631,189.79460000
-98.13470631,189.79460000
-98.11422631,189.79460000
-98.09374631,185.44570000
-98.07326631,185.44570000
-98.05278631,181.09680000
-98.03230631,176.74790000
-98.01182631,172.39900000
-97.99134631,168.05020000
-97.97086631,163.70130000
-97.95038631,163.70130000
-97.92990631,159.35240000
-97.90942631,155.00350000
-97.88894631,150.65460000
-97.86846631,146.30570000
-97.84798631,141.95680000
-97.82750631,137.62320000
-97.80702631,137.62320000
-97.78654631,133.27430000
-97.76606631,128.92540000
-97.74558631,124.57650000
-97.72510631,120.22770000
-97.70462631,120.22770000
-97.68414631,120.22770000
-97.66366631,115.87880000
-97.64318631,111.52990000
-97.62270631,107.18100000
-97.60222631,107.18100000
-97.58174631,102.83210000
-97.56126631,102.83210000
-97.54078631,102.83210000
-97.52030631,102.83210000
-97.49982631,98.48322000
-97.47934631,102.83210000
-97.45886631,98.48322000
-97.43838631,98.48322000
-97.41790631,98.48322000
-97.39742631,98.48322000
-97.37694631,98.48322000
-97.35646631,98.48322000
-97.33598631,98.48322000
-97.31550631,102.83210000
-97.29502631,102.83210000
-97.27454632,102.83210000
-97.25406632,102.83210000
-97.23358632,107.18100000
-97.21310632,107.18100000
-97.19262632,107.18100000
-97.17214632,111.52990000
-97.15166632,115.87880000
-97.13118632,115.87880000
-97.11070632,120.22770000
-97.09022632,120.22770000
-97.06974632,120.22770000
-97.04926632,124.57650000
-97.02878632,128.92540000
-97.00830632,128.92540000
-96.98782632,133.27430000
-96.96734632,133.27430000
-96.94686632,137.62320000
-96.92638632,137.62320000
-96.90590632,141.95680000
-96.88542632,146.30570000
-96.86494632,150.65460000
-96.84446632,155.00350000
-96.82398632,155.00350000
-96.80350632,155.00350000
-96.78302632,159.35240000
-96.76254632,159.35240000
-96.74206632,168.05020000
-96.72158632,168.05020000
-96.70110632,168.05020000
-96.68062632,172.39900000
-96.66014632,172.39900000
-96.63966632,176.74790000
-96.61918632,176.74790000
-96.59870632,181.09680000
-96.57822632,181.09680000
-96.55774632,185.44570000
-96.53726632,185.44570000
-96.51678632,185.44570000
-96.49630632,189.79460000
-96.47582632,189.79460000
-96.45534632,189.79460000
-96.43486632,194.14350000
-96.41438632,194.14350000
-96.39390632,194.14350000
-96.37342632,198.49240000
-96.35294632,198.49240000
-96.33246632,198.49240000
-96.31198632,198.49240000
-96.29150632,202.84120000
-96.27102632,202.84120000
-96.25054632,202.84120000
-96.23006632,202.84120000
-96.20958632,202.84120000
-96.18910632,202.84120000
-96.16862632,202.84120000
-96.14814632,202.84120000
-96.12766632,202.84120000
-96.10718632,202.84120000
-96.08670632,202.84120000
-96.06622632,202.84120000
-96.04574632,202.84120000
-96.02526632,202.84120000
