Time,Channel A
-116.40738870,150.65460000
-116.38690870,137.62320000
-116.36642870,124.57650000
-116.34594870,120.22770000
-116.32546870,120.22770000
-116.30498870,128.92540000
-116.28450870,141.95680000
-116.26402870,155.00350000
-116.24354870,168.05020000
-116.22306870,172.39900000
-116.20258870,172.39900000
-116.18210870,159.35240000
-116.16162870,146.30570000
-116.14114870,133.27430000
-116.12066870,120.22770000
-116.10018870,115.87880000
-116.07970870,120.22770000
-116.05922870,133.27430000
-116.03874870,146.30570000
-116.01826870,159.35240000
-115.99778870,168.05020000
-115.97730870,172.39900000
-115.95682870,168.05020000
-115.93634870,155.00350000
-115.91586870,146.30570000
-115.89538870,133.27430000
-115.87490870,120.22770000
-115.85442870,120.22770000
-115.83394870,120.22770000
-115.81346870,133.27430000
-115.79298870,150.65460000
-115.77250871,159.35240000
-115.75202871,172.39900000
-115.73154871,172.39900000
-115.71106871,168.05020000
-115.69058871,159.35240000
-115.67010871,141.95680000
-115.64962871,128.92540000
-115.62914871,120.22770000
-115.60866871,120.22770000
-115.58818871,124.57650000
-115.56770871,137.62320000
-115.54722871,150.65460000
-115.52674871,163.70130000
-115.50626871,172.39900000
-115.48578871,172.39900000
-115.46530871,168.05020000
-115.44482871,159.35240000
-115.42434871,141.95680000
-115.40386871,128.92540000
-115.38338871,120.22770000
-115.36290871,115.87880000
-115.34242871,124.57650000
-115.32194871,133.27430000
-115.30146871,146.30570000
-115.28098871,159.35240000
-115.26050871,172.39900000
-115.24002871,172.39900000
-115.21954871,172.39900000
-115.19906871,159.35240000
-115.17858871,146.30570000
-115.15810871,133.27430000
-115.13762871,120.22770000
-115.11714871,115.87880000
-115.09666871,120.22770000
-115.07618871,128.92540000
-115.05570871,141.95680000
-115.03522871,155.00350000
-115.01474871,168.05020000
-114.99426871,172.39900000
-114.97378871,172.39900000
-114.95330871,163.70130000
-114.93282871,150.65460000
-114.91234871,137.62320000
-114.89186871,124.57650000
-114.87138871,115.87880000
-114.85090871,120.22770000
-114.83042871,124.57650000
-114.80994871,137.62320000
-114.78946871,150.65460000
-114.76898871,163.70130000
-114.74850871,172.39900000
-114.72802871,176.74790000
-114.70754871,172.39900000
-114.68706871,159.35240000
-114.66658871,146.30570000
-114.64610871,128.92540000
-114.62562871,120.22770000
-114.60514871,115.87880000
-114.58466871,120.22770000
-114.56418871,133.27430000
-114.54370871,141.95680000
-114.52322871,155.00350000
-114.50274871,168.05020000
-114.48226871,172.39900000
-114.46178871,172.39900000
-114.44130871,163.70130000
-114.42082871,150.65460000
-114.40034871,137.62320000
-114.37986871,124.57650000
-114.35938871,120.22770000
-114.33890871,120.22770000
-114.31842871,124.57650000
-114.29794871,137.62320000
-114.27746871,150.65460000
-114.25698871,163.70130000
-114.23650871,172.39900000
-114.21602871,172.39900000
-114.19554871,168.05020000
-114.17506871,159.35240000
-114.15458871,146.30570000
-114.13410872,133.27430000
-114.11362872,120.22770000
-114.09314872,120.22770000
-114.07266872,120.22770000
-114.05218872,128.92540000
-114.03170872,141.95680000
-114.01122872,155.00350000
-113.99074872,168.05020000
-113.97026872,172.39900000
-113.94978872,172.39900000
-113.92930872,168.05020000
-113.90882872,155.00350000
-113.88834872,137.62320000
-113.86786872,128.92540000
-113.84738872,120.22770000
-113.82690872,120.22770000
-113.80642872,120.22770000
-113.78594872,133.27430000
-113.76546872,146.30570000
-113.74498872,155.00350000
-113.72450872,168.05020000
-113.70402872,172.39900000
-113.68354872,172.39900000
-113.66306872,163.70130000
-113.64258872,155.00350000
-113.62210872,137.62320000
-113.60162872,124.57650000
-113.58114872,120.22770000
-113.56066872,115.87880000
-113.54018872,120.22770000
-113.51970872,128.92540000
-113.49922872,141.95680000
-113.47874872,155.00350000
-113.45826872,168.05020000
-113.43778872,172.39900000
-113.41730872,172.39900000
-113.39682872,168.05020000
-113.37634872,155.00350000
-113.35586872,141.95680000
-113.33538872,128.92540000
-113.31490872,120.22770000
-113.29442872,120.22770000
-113.27394872,120.22770000
-113.25346872,128.92540000
-113.23298872,141.95680000
-113.21250872,155.00350000
-113.19202872,168.05020000
-113.17154872,172.39900000
-113.15106872,172.39900000
-113.13058872,172.39900000
-113.11010872,159.35240000
-113.08962872,150.65460000
-113.06914872,133.27430000
-113.04866872,124.57650000
-113.02818872,115.87880000
-113.00770872,115.87880000
-112.98722872,124.57650000
-112.96674872,133.27430000
-112.94626872,146.30570000
-112.92578872,159.35240000
-112.90530872,168.05020000
-112.88482872,172.39900000
-112.86434872,172.39900000
-112.84386872,168.05020000
-112.82338872,155.00350000
-112.80290872,141.95680000
-112.78242872,128.92540000
-112.76194872,120.22770000
-112.74146872,115.87880000
-112.72098872,120.22770000
-112.70050872,124.57650000
-112.68002872,137.62320000
-112.65954872,155.00350000
-112.63906872,163.70130000
-112.61858872,172.39900000
-112.59810872,176.74790000
-112.57762872,172.39900000
-112.55714872,163.70130000
-112.53666872,150.65460000
-112.51618872,137.62320000
-112.49570872,124.57650000
-112.47522873,120.22770000
-112.45474873,115.87880000
-112.43426873,120.22770000
-112.41378873,128.92540000
-112.39330873,137.62320000
-112.37282873,155.00350000
-112.35234873,168.05020000
-112.33186873,172.39900000
-112.31138873,172.39900000
-112.29090873,172.39900000
-112.27042873,159.35240000
-112.24994873,150.65460000
-112.22946873,137.62320000
-112.20898873,124.57650000
-112.18850873,115.87880000
-112.16802873,115.87880000
-112.14754873,120.22770000
-112.12706873,133.27430000
-112.10658873,141.95680000
-112.08610873,155.00350000
-112.06562873,168.05020000
-112.04514873,172.39900000
-112.02466873,172.39900000
-112.00418873,172.39900000
-111.98370873,159.35240000
-111.96322873,150.65460000
-111.94274873,137.62320000
-111.92226873,124.57650000
-111.90178873,120.22770000
-111.88130873,115.87880000
-111.86082873,120.22770000
-111.84034873,128.92540000
-111.81986873,137.62320000
-111.79938873,155.00350000
-111.77890873,168.05020000
-111.75842873,172.39900000
-111.73794873,172.39900000
-111.71746873,172.39900000
-111.69698873,163.70130000
-111.67650873,155.00350000
-111.65602873,141.95680000
-111.63554873,128.92540000
-111.61506873,120.22770000
-111.59458873,115.87880000
-111.57410873,115.87880000
-111.55362873,120.22770000
-111.53314873,133.27430000
-111.51266873,146.30570000
-111.49218873,159.35240000
-111.47170873,168.05020000
-111.45122873,172.39900000
-111.43074873,176.74790000
-111.41026873,172.39900000
-111.38978873,163.70130000
-111.36930873,150.65460000
-111.34882873,137.62320000
-111.32834873,124.57650000
-111.30786873,120.22770000
-111.28738873,115.87880000
-111.26690873,115.87880000
-111.24642873,120.22770000
-111.22594873,133.27430000
-111.20546873,150.65460000
-111.18498873,159.35240000
-111.16450873,172.39900000
-111.14402873,176.74790000
-111.12354873,176.74790000
-111.10306873,172.39900000
-111.08258873,163.70130000
-111.06210873,155.00350000
-111.04162873,141.95680000
-111.02114873,128.92540000
-111.00066873,120.22770000
-110.98018873,115.87880000
-110.95970873,115.87880000
-110.93922873,120.22770000
-110.91874873,128.92540000
-110.89826873,141.95680000
-110.87778873,155.00350000
-110.85730873,163.70130000
-110.83682874,172.39900000
-110.81634874,176.74790000
-110.79586874,176.74790000
-110.77538874,172.39900000
-110.75490874,159.35240000
-110.73442874,146.30570000
-110.71394874,137.62320000
-110.69346874,124.57650000
-110.67298874,115.87880000
-110.65250874,115.87880000
-110.63202874,115.87880000
-110.61154874,120.22770000
-110.59106874,133.27430000
-110.57058874,146.30570000
-110.55010874,159.35240000
-110.52962874,168.05020000
-110.50914874,176.74790000
-110.48866874,176.74790000
-110.46818874,176.74790000
-110.44770874,168.05020000
-110.42722874,159.35240000
-110.40674874,146.30570000
-110.38626874,133.27430000
-110.36578874,120.22770000
-110.34530874,115.87880000
-110.32482874,111.52990000
-110.30434874,115.87880000
-110.28386874,120.22770000
-110.26338874,133.27430000
-110.24290874,146.30570000
-110.22242874,155.00350000
-110.20194874,168.05020000
-110.18146874,176.74790000
-110.16098874,176.74790000
-110.14050874,176.74790000
-110.12002874,168.05020000
-110.09954874,159.35240000
-110.07906874,150.65460000
-110.05858874,137.62320000
-110.03810874,128.92540000
-110.01762874,120.22770000
-109.99714874,115.87880000
-109.97666874,115.87880000
-109.95618874,120.22770000
-109.93570874,128.92540000
-109.91522874,137.62320000
-109.89474874,150.65460000
-109.87426874,163.70130000
-109.85378874,172.39900000
-109.83330874,176.74790000
-109.81282874,176.74790000
-109.79234874,172.39900000
-109.77186874,168.05020000
-109.75138874,155.00350000
-109.73090874,146.30570000
-109.71042874,133.27430000
-109.68994874,120.22770000
-109.66946874,115.87880000
-109.64898874,115.87880000
-109.62850874,115.87880000
-109.60802874,120.22770000
-109.58754874,128.92540000
-109.56706874,137.62320000
-109.54658874,150.65460000
-109.52610874,163.70130000
-109.50562874,172.39900000
-109.48514874,176.74790000
-109.46466874,181.09680000
-109.44418874,176.74790000
-109.42370874,172.39900000
-109.40322874,159.35240000
-109.38274874,150.65460000
-109.36226874,137.62320000
-109.34178874,124.57650000
-109.32130874,120.22770000
-109.30082874,111.52990000
-109.28034874,111.52990000
-109.25986874,115.87880000
-109.23938874,124.57650000
-109.21890874,133.27430000
-109.19842875,146.30570000
-109.17794875,155.00350000
-109.15746875,168.05020000
-109.13698875,172.39900000
-109.11650875,181.09680000
-109.09602875,176.74790000
-109.07554875,176.74790000
-109.05506875,168.05020000
-109.03458875,159.35240000
-109.01410875,146.30570000
-108.99362875,137.62320000
-108.97314875,124.57650000
-108.95266875,115.87880000
-108.93218875,111.52990000
-108.91170875,115.87880000
-108.89122875,115.87880000
-108.87074875,124.57650000
-108.85026875,133.27430000
-108.82978875,141.95680000
-108.80930875,155.00350000
-108.78882875,168.05020000
-108.76834875,172.39900000
-108.74786875,181.09680000
-108.72738875,176.74790000
-108.70690875,176.74790000
-108.68642875,168.05020000
-108.66594875,159.35240000
-108.64546875,150.65460000
-108.62498875,137.62320000
-108.60450875,128.92540000
-108.58402875,120.22770000
-108.56354875,111.52990000
-108.54306875,111.52990000
-108.52258875,111.52990000
-108.50210875,120.22770000
-108.48162875,124.57650000
-108.46114875,137.62320000
-108.44066875,146.30570000
-108.42018875,159.35240000
-108.39970875,168.05020000
-108.37922875,176.74790000
-108.35874875,181.09680000
-108.33826875,176.74790000
-108.31778875,176.74790000
-108.29730875,172.39900000
-108.27682875,159.35240000
-108.25634875,150.65460000
-108.23586875,137.62320000
-108.21538875,124.57650000
-108.19490875,120.22770000
-108.17442875,111.52990000
-108.15394875,111.52990000
-108.13346875,111.52990000
-108.11298875,115.87880000
-108.09250875,124.57650000
-108.07202875,137.62320000
-108.05154875,146.30570000
-108.03106875,159.35240000
-108.01058875,168.05020000
-107.99010875,172.39900000
-107.96962875,181.09680000
-107.94914875,181.09680000
-107.92866875,181.09680000
-107.90818875,176.74790000
-107.88770875,168.05020000
-107.86722875,155.00350000
-107.84674875,146.30570000
-107.82626875,133.27430000
-107.80578875,124.57650000
-107.78530875,120.22770000
-107.76482875,111.52990000
-107.74434875,107.18100000
-107.72386875,111.52990000
-107.70338875,115.87880000
-107.68290875,120.22770000
-107.66242875,133.27430000
-107.64194875,141.95680000
-107.62146875,155.00350000
-107.60098875,168.05020000
-107.58050875,172.39900000
-107.56002875,181.09680000
-107.53954876,181.09680000
-107.51906876,181.09680000
-107.49858876,176.74790000
-107.47810876,172.39900000
-107.45762876,163.70130000
-107.43714876,150.65460000
-107.41666876,141.95680000
-107.39618876,128.92540000
-107.37570876,120.22770000
-107.35522876,111.52990000
-107.33474876,107.18100000
-107.31426876,107.18100000
-107.29378876,107.18100000
-107.27330876,120.22770000
-107.25282876,124.57650000
-107.23234876,137.62320000
-107.21186876,146.30570000
-107.19138876,159.35240000
-107.17090876,168.05020000
-107.15042876,172.39900000
-107.12994876,181.09680000
-107.10946876,181.09680000
-107.08898876,181.09680000
-107.06850876,176.74790000
-107.04802876,172.39900000
-107.02754876,163.70130000
-107.00706876,155.00350000
-106.98658876,141.95680000
-106.96610876,128.92540000
-106.94562876,120.22770000
-106.92514876,115.87880000
-106.90466876,107.18100000
-106.88418876,107.18100000
-106.86370876,111.52990000
-106.84322876,115.87880000
-106.82274876,124.57650000
-106.80226876,133.27430000
-106.78178876,141.95680000
-106.76130876,155.00350000
-106.74082876,163.70130000
-106.72034876,172.39900000
-106.69986876,176.74790000
-106.67938876,181.09680000
-106.65890876,185.44570000
-106.63842876,181.09680000
-106.61794876,176.74790000
-106.59746876,172.39900000
-106.57698876,159.35240000
-106.55650876,150.65460000
-106.53602876,137.62320000
-106.51554876,128.92540000
-106.49506876,120.22770000
-106.47458876,115.87880000
-106.45410876,111.52990000
-106.43362876,107.18100000
-106.41314876,111.52990000
-106.39266876,115.87880000
-106.37218876,120.22770000
-106.35170876,128.92540000
-106.33122876,137.62320000
-106.31074876,150.65460000
-106.29026876,159.35240000
-106.26978876,168.05020000
-106.24930876,176.74790000
-106.22882876,181.09680000
-106.20834876,181.09680000
-106.18786876,185.44570000
-106.16738876,181.09680000
-106.14690876,172.39900000
-106.12642876,168.05020000
-106.10594876,155.00350000
-106.08546876,146.30570000
-106.06498876,137.62320000
-106.04450876,128.92540000
-106.02402876,120.22770000
-106.00354876,111.52990000
-105.98306876,107.18100000
-105.96258876,107.18100000
-105.94210876,107.18100000
-105.92162876,115.87880000
-105.90114877,120.22770000
-105.88066877,124.57650000
-105.86018877,137.62320000
-105.83970877,146.30570000
-105.81922877,155.00350000
-105.79874877,168.05020000
-105.77826877,172.39900000
-105.75778877,181.09680000
-105.73730877,185.44570000
-105.71682877,185.44570000
-105.69634877,185.44570000
-105.67586877,181.09680000
-105.65538877,172.39900000
-105.63490877,168.05020000
-105.61442877,155.00350000
-105.59394877,146.30570000
-105.57346877,137.62320000
-105.55298877,128.92540000
-105.53250877,120.22770000
-105.51202877,111.52990000
-105.49154877,107.18100000
-105.47106877,107.18100000
-105.45058877,107.18100000
-105.43010877,111.52990000
-105.40962877,115.87880000
-105.38914877,120.22770000
-105.36866877,128.92540000
-105.34818877,137.62320000
-105.32770877,150.65460000
-105.30722877,159.35240000
-105.28674877,168.05020000
-105.26626877,172.39900000
-105.24578877,181.09680000
-105.22530877,185.44570000
-105.20482877,185.44570000
-105.18434877,185.44570000
-105.16386877,181.09680000
-105.14338877,172.39900000
-105.12290877,168.05020000
-105.10242877,155.00350000
-105.08194877,146.30570000
-105.06146877,137.62320000
-105.04098877,128.92540000
-105.02050877,120.22770000
-105.00002877,115.87880000
-104.97954877,107.18100000
-104.95906877,107.18100000
-104.93858877,107.18100000
-104.91810877,107.18100000
-104.89762877,111.52990000
-104.87714877,120.22770000
-104.85666877,124.57650000
-104.83618877,137.62320000
-104.81570877,141.95680000
-104.79522877,155.00350000
-104.77474877,163.70130000
-104.75426877,172.39900000
-104.73378877,176.74790000
-104.71330877,181.09680000
-104.69282877,185.44570000
-104.67234877,185.44570000
-104.65186877,185.44570000
-104.63138877,181.09680000
-104.61090877,172.39900000
-104.59042877,163.70130000
-104.56994877,155.00350000
-104.54946877,146.30570000
-104.52898877,137.62320000
-104.50850877,128.92540000
-104.48802877,120.22770000
-104.46754877,115.87880000
-104.44706877,111.52990000
-104.42658877,102.83210000
-104.40610877,102.83210000
-104.38562877,107.18100000
-104.36514877,107.18100000
-104.34466877,115.87880000
-104.32418877,120.22770000
-104.30370877,128.92540000
-104.28322877,137.62320000
-104.26274878,146.30570000
-104.24226878,155.00350000
-104.22178878,168.05020000
-104.20130878,172.39900000
-104.18082878,176.74790000
-104.16034878,181.09680000
-104.13986878,185.44570000
-104.11938878,189.79460000
-104.09890878,185.44570000
-104.07842878,181.09680000
-104.05794878,176.74790000
-104.03746878,168.05020000
-104.01698878,163.70130000
-103.99650878,155.00350000
-103.97602878,141.95680000
-103.95554878,133.27430000
-103.93506878,124.57650000
-103.91458878,120.22770000
-103.89410878,111.52990000
-103.87362878,107.18100000
-103.85314878,102.83210000
-103.83266878,102.83210000
-103.81218878,107.18100000
-103.79170878,107.18100000
-103.77122878,115.87880000
-103.75074878,120.22770000
-103.73026878,128.92540000
-103.70978878,137.62320000
-103.68930878,146.30570000
-103.66882878,155.00350000
-103.64834878,163.70130000
-103.62786878,172.39900000
-103.60738878,176.74790000
-103.58690878,185.44570000
-103.56642878,189.79460000
-103.54594878,185.44570000
-103.52546878,189.79460000
-103.50498878,185.44570000
-103.48450878,181.09680000
-103.46402878,176.74790000
-103.44354878,172.39900000
-103.42306878,163.70130000
-103.40258878,150.65460000
-103.38210878,141.95680000
-103.36162878,137.62320000
-103.34114878,124.57650000
-103.32066878,120.22770000
-103.30018878,115.87880000
-103.27970878,107.18100000
-103.25922878,102.83210000
-103.23874878,102.83210000
-103.21826878,102.83210000
-103.19778878,107.18100000
-103.17730878,111.52990000
-103.15682878,115.87880000
-103.13634878,120.22770000
-103.11586878,133.27430000
-103.09538878,137.62320000
-103.07490878,150.65460000
-103.05442878,155.00350000
-103.03394878,163.70130000
-103.01346878,172.39900000
-102.99298878,176.74790000
-102.97250878,181.09680000
-102.95202878,189.79460000
-102.93154878,185.44570000
-102.91106878,189.79460000
-102.89058878,185.44570000
-102.87010878,185.44570000
-102.84962878,181.09680000
-102.82914878,172.39900000
-102.80866878,168.05020000
-102.78818878,159.35240000
-102.76770878,150.65460000
-102.74722878,141.95680000
-102.72674878,133.27430000
-102.70626878,124.57650000
-102.68578878,120.22770000
-102.66530878,111.52990000
-102.64482878,107.18100000
-102.62434878,102.83210000
-102.60386879,102.83210000
-102.58338879,102.83210000
-102.56290879,102.83210000
-102.54242879,107.18100000
-102.52194879,107.18100000
-102.50146879,115.87880000
-102.48098879,120.22770000
-102.46050879,124.57650000
-102.44002879,137.62320000
-102.41954879,141.95680000
-102.39906879,150.65460000
-102.37858879,155.00350000
-102.35810879,163.70130000
-102.33762879,172.39900000
-102.31714879,176.74790000
-102.29666879,185.44570000
-102.27618879,185.44570000
-102.25570879,189.79460000
-102.23522879,189.79460000
-102.21474879,189.79460000
-102.19426879,189.79460000
-102.17378879,185.44570000
-102.15330879,181.09680000
-102.13282879,176.74790000
-102.11234879,168.05020000
-102.09186879,163.70130000
-102.07138879,155.00350000
-102.05090879,146.30570000
-102.03042879,137.62320000
-102.00994879,128.92540000
-101.98946879,124.57650000
-101.96898879,115.87880000
-101.94850879,111.52990000
-101.92802879,107.18100000
-101.90754879,102.83210000
-101.88706879,102.83210000
-101.86658879,98.48322000
-101.84610879,102.83210000
-101.82562879,102.83210000
-101.80514879,107.18100000
-101.78466879,111.52990000
-101.76418879,115.87880000
-101.74370879,120.22770000
-101.72322879,128.92540000
-101.70274879,137.62320000
-101.68226879,146.30570000
-101.66178879,150.65460000
-101.64130879,159.35240000
-101.62082879,168.05020000
-101.60034879,172.39900000
-101.57986879,176.74790000
-101.55938879,185.44570000
-101.53890879,189.79460000
-101.51842879,189.79460000
-101.49794879,189.79460000
-101.47746879,189.79460000
-101.45698879,189.79460000
-101.43650879,189.79460000
-101.41602879,185.44570000
-101.39554879,185.44570000
-101.37506879,176.74790000
-101.35458879,172.39900000
-101.33410879,163.70130000
-101.31362879,159.35240000
-101.29314879,150.65460000
-101.27266879,141.95680000
-101.25218879,133.27430000
-101.23170879,128.92540000
-101.21122879,120.22770000
-101.19074879,115.87880000
-101.17026879,111.52990000
-101.14978879,102.83210000
-101.12930879,102.83210000
-101.10882879,102.83210000
-101.08834879,98.48322000
-101.06786879,98.48322000
-101.04738879,102.83210000
-101.02690879,102.83210000
-101.00642879,107.18100000
-100.98594879,111.52990000
-100.96546880,115.87880000
-100.94498880,120.22770000
-100.92450880,128.92540000
-100.90402880,133.27430000
-100.88354880,137.62320000
-100.86306880,146.30570000
-100.84258880,155.00350000
-100.82210880,159.35240000
-100.80162880,168.05020000
-100.78114880,172.39900000
-100.76066880,176.74790000
-100.74018880,181.09680000
-100.71970880,189.79460000
-100.69922880,189.79460000
-100.67874880,189.79460000
-100.65826880,189.79460000
-100.63778880,189.79460000
-100.61730880,189.79460000
-100.59682880,189.79460000
-100.57634880,189.79460000
-100.55586880,185.44570000
-100.53538880,181.09680000
-100.51490880,176.74790000
-100.49442880,172.39900000
-100.47394880,168.05020000
-100.45346880,163.70130000
-100.43298880,155.00350000
-100.41250880,150.65460000
-100.39202880,146.30570000
-100.37154880,137.62320000
-100.35106880,133.27430000
-100.33058880,124.57650000
-100.31010880,120.22770000
-100.28962880,115.87880000
-100.26914880,111.52990000
-100.24866880,107.18100000
-100.22818880,102.83210000
-100.20770880,102.83210000
-100.18722880,98.48322000
-100.16674880,98.48322000
-100.14626880,94.13434000
-100.12578880,94.13434000
-100.10530880,98.48322000
-100.08482880,98.48322000
-100.06434880,102.83210000
-100.04386880,102.83210000
-100.02338880,107.18100000
-100.00290880,111.52990000
-99.98242880,115.87880000
-99.96194880,120.22770000
-99.94146880,124.57650000
-99.92098880,133.27430000
-99.90050880,137.62320000
-99.88002880,141.95680000
-99.85954880,146.30570000
-99.83906880,155.00350000
-99.81858880,159.35240000
-99.79810880,163.70130000
-99.77762880,172.39900000
-99.75714880,172.39900000
-99.73666880,176.74790000
-99.71618880,181.09680000
-99.69570880,189.79460000
-99.67522880,189.79460000
-99.65474880,189.79460000
-99.63426880,189.79460000
-99.61378880,194.14350000
-99.59330880,194.14350000
-99.57282880,194.14350000
-99.55234880,194.14350000
-99.53186880,194.14350000
-99.51138880,189.79460000
-99.49090880,189.79460000
-99.47042880,189.79460000
-99.44994880,185.44570000
-99.42946880,181.09680000
-99.40898880,176.74790000
-99.38850880,172.39900000
-99.36802880,172.39900000
-99.34754880,168.05020000
-99.32706880,159.35240000
-99.30658881,155.00350000
-99.28610881,150.65460000
-99.26562881,146.30570000
-99.24514881,141.95680000
-99.22466881,137.62320000
-99.20418881,133.27430000
-99.18370881,124.57650000
-99.16322881,124.57650000
-99.14274881,115.87880000
-99.12226881,115.87880000
-99.10178881,107.18100000
-99.08130881,107.18100000
-99.06082881,102.83210000
-99.04034881,102.83210000
-99.01986881,98.48322000
-98.99938881,98.48322000
-98.97890881,94.13434000
-98.95842881,94.13434000
-98.93794881,94.13434000
-98.91746881,94.13434000
-98.89698881,89.78545000
-98.87650881,94.13434000
-98.85602881,94.13434000
-98.83554881,98.48322000
-98.81506881,98.48322000
-98.79458881,98.48322000
-98.77410881,102.83210000
-98.75362881,107.18100000
-98.73314881,107.18100000
-98.71266881,111.52990000
-98.69218881,115.87880000
-98.67170881,120.22770000
-98.65122881,120.22770000
-98.63074881,128.92540000
-98.61026881,133.27430000
-98.58978881,137.62320000
-98.56930881,137.62320000
-98.54882881,141.95680000
-98.52834881,146.30570000
-98.50786881,150.65460000
-98.48738881,155.00350000
-98.46690881,159.35240000
-98.44642881,163.70130000
-98.42594881,168.05020000
-98.40546881,172.39900000
-98.38498881,172.39900000
-98.36450881,176.74790000
-98.34402881,181.09680000
-98.32354881,185.44570000
-98.30306881,185.44570000
-98.28258881,189.79460000
-98.26210881,189.79460000
-98.24162881,189.79460000
-98.22114881,194.14350000
-98.20066881,198.49240000
-98.18018881,194.14350000
-98.15970881,198.49240000
-98.13922881,198.49240000
-98.11874881,202.84120000
-98.09826881,198.49240000
-98.07778881,198.49240000
-98.05730881,198.49240000
-98.03682881,194.14350000
-98.01634881,194.14350000
-97.99586881,194.14350000
-97.97538881,194.14350000
-97.95490881,189.79460000
-97.93442881,189.79460000
-97.91394881,189.79460000
-97.89346881,185.44570000
-97.87298881,185.44570000
-97.85250881,185.44570000
-97.83202881,181.09680000
-97.81154881,176.74790000
-97.79106881,172.39900000
-97.77058881,172.39900000
-97.75010881,172.39900000
-97.72962881,168.05020000
-97.70914881,168.05020000
-97.68866881,163.70130000
-97.66818882,159.35240000
-97.64770882,155.00350000
-97.62722882,155.00350000
-97.60674882,155.00350000
-97.58626882,150.65460000
-97.56578882,146.30570000
-97.54530882,146.30570000
-97.52482882,141.95680000
-97.50434882,137.62320000
-97.48386882,137.62320000
-97.46338882,137.62320000
-97.44290882,133.27430000
-97.42242882,128.92540000
-97.40194882,124.57650000
-97.38146882,124.57650000
-97.36098882,124.57650000
-97.34050882,120.22770000
-97.32002882,120.22770000
-97.29954882,120.22770000
-97.27906882,115.87880000
-97.25858882,115.87880000
-97.23810882,111.52990000
-97.21762882,111.52990000
-97.19714882,111.52990000
-97.17666882,107.18100000
-97.15618882,102.83210000
-97.13570882,102.83210000
-97.11522882,102.83210000
-97.09474882,102.83210000
-97.07426882,102.83210000
-97.05378882,98.48322000
-97.03330882,98.48322000
-97.01282882,98.48322000
-96.99234882,98.48322000
-96.97186882,98.48322000
-96.95138882,94.13434000
-96.93090882,94.13434000
-96.91042882,94.13434000
-96.88994882,94.13434000
-96.86946882,94.13434000
-96.84898882,94.13434000
-96.82850882,89.78545000
-96.80802882,94.13434000
-96.78754882,89.78545000
-96.76706882,89.78545000
-96.74658882,89.78545000
-96.72610882,89.78545000
-96.70562882,89.78545000
-96.68514882,89.78545000
-96.66466882,89.78545000
-96.64418882,89.78545000
-96.62370882,89.78545000
-96.60322882,89.78545000
-96.58274882,89.78545000
-96.56226882,89.78545000
-96.54178882,94.13434000
-96.52130882,94.13434000
-96.50082882,94.13434000
-96.48034882,94.13434000
-96.45986882,94.13434000
-96.43938882,94.13434000
-96.41890882,94.13434000
-96.39842882,94.13434000
-96.37794882,94.13434000
-96.35746882,94.13434000
-96.33698882,94.13434000
-96.31650882,98.48322000
-96.29602882,98.48322000
-96.27554882,98.48322000
-96.25506882,98.48322000
-96.23458882,98.48322000
-96.21410882,98.48322000
-96.19362882,98.48322000
-96.17314882,98.48322000
-96.15266882,98.48322000
-96.13218882,102.83210000
-96.11170882,102.83210000
-96.09122882,102.83210000
-96.07074882,102.83210000
-96.05026882,102.83210000
-96.02978883,107.18100000
