Time,Channel A
-116.40178586,146.30570000
-116.38130586,163.70130000
-116.36082586,172.39900000
-116.34034586,172.39900000
-116.31986587,168.05020000
-116.29938587,159.35240000
-116.27890587,141.95680000
-116.25842587,128.92540000
-116.23794587,124.57650000
-116.21746587,120.22770000
-116.19698587,128.92540000
-116.17650587,141.95680000
-116.15602587,155.00350000
-116.13554587,168.05020000
-116.11506587,172.39900000
-116.09458587,172.39900000
-116.07410587,163.70130000
-116.05362587,150.65460000
-116.03314587,133.27430000
-116.01266587,124.57650000
-115.99218587,120.22770000
-115.97170587,124.57650000
-115.95122587,137.62320000
-115.93074587,150.65460000
-115.91026587,163.70130000
-115.88978587,172.39900000
-115.86930587,172.39900000
-115.84882587,163.70130000
-115.82834587,155.00350000
-115.80786587,141.95680000
-115.78738587,128.92540000
-115.76690587,120.22770000
-115.74642587,124.57650000
-115.72594587,128.92540000
-115.70546587,141.95680000
-115.68498587,155.00350000
-115.66450587,168.05020000
-115.64402587,172.39900000
-115.62354587,172.39900000
-115.60306587,163.70130000
-115.58258587,150.65460000
-115.56210587,137.62320000
-115.54162587,124.57650000
-115.52114587,120.22770000
-115.50066587,120.22770000
-115.48018587,133.27430000
-115.45970587,146.30570000
-115.43922587,155.00350000
-115.41874587,168.05020000
-115.39826587,172.39900000
-115.37778587,172.39900000
-115.35730587,159.35240000
-115.33682587,146.30570000
-115.31634587,137.62320000
-115.29586587,124.57650000
-115.27538587,120.22770000
-115.25490587,124.57650000
-115.23442587,137.62320000
-115.21394587,150.65460000
-115.19346587,159.35240000
-115.17298587,172.39900000
-115.15250587,172.39900000
-115.13202587,172.39900000
-115.11154587,159.35240000
-115.09106587,146.30570000
-115.07058587,133.27430000
-115.05010587,124.57650000
-115.02962587,120.22770000
-115.00914587,124.57650000
-114.98866587,133.27430000
-114.96818587,146.30570000
-114.94770587,159.35240000
-114.92722587,172.39900000
-114.90674587,172.39900000
-114.88626587,172.39900000
-114.86578587,163.70130000
-114.84530587,150.65460000
-114.82482587,137.62320000
-114.80434587,124.57650000
-114.78386587,120.22770000
-114.76338587,120.22770000
-114.74290587,128.92540000
-114.72242587,141.95680000
-114.70194587,155.00350000
-114.68146588,168.05020000
-114.66098588,172.39900000
-114.64050588,172.39900000
-114.62002588,163.70130000
-114.59954588,155.00350000
-114.57906588,137.62320000
-114.55858588,128.92540000
-114.53810588,124.57650000
-114.51762588,120.22770000
-114.49714588,128.92540000
-114.47666588,137.62320000
-114.45618588,150.65460000
-114.43570588,163.70130000
-114.41522588,172.39900000
-114.39474588,172.39900000
-114.37426588,168.05020000
-114.35378588,159.35240000
-114.33330588,146.30570000
-114.31282588,133.27430000
-114.29234588,124.57650000
-114.27186588,120.22770000
-114.25138588,124.57650000
-114.23090588,133.27430000
-114.21042588,146.30570000
-114.18994588,159.35240000
-114.16946588,168.05020000
-114.14898588,172.39900000
-114.12850588,172.39900000
-114.10802588,163.70130000
-114.08754588,155.00350000
-114.06706588,137.62320000
-114.04658588,128.92540000
-114.02610588,120.22770000
-114.00562588,120.22770000
-113.98514588,124.57650000
-113.96466588,137.62320000
-113.94418588,150.65460000
-113.92370588,163.70130000
-113.90322588,172.39900000
-113.88274588,172.39900000
-113.86226588,172.39900000
-113.84178588,163.70130000
-113.82130588,150.65460000
-113.80082588,137.62320000
-113.78034588,124.57650000
-113.75986588,120.22770000
-113.73938588,120.22770000
-113.71890588,128.92540000
-113.69842588,137.62320000
-113.67794588,155.00350000
-113.65746588,163.70130000
-113.63698588,172.39900000
-113.61650588,172.39900000
-113.59602588,172.39900000
-113.57554588,159.35240000
-113.55506588,146.30570000
-113.53458588,133.27430000
-113.51410588,124.57650000
-113.49362588,120.22770000
-113.47314588,120.22770000
-113.45266588,128.92540000
-113.43218588,137.62320000
-113.41170588,155.00350000
-113.39122588,163.70130000
-113.37074588,172.39900000
-113.35026588,172.39900000
-113.32978588,172.39900000
-113.30930588,159.35240000
-113.28882588,146.30570000
-113.26834588,137.62320000
-113.24786588,128.92540000
-113.22738588,120.22770000
-113.20690588,120.22770000
-113.18642588,128.92540000
-113.16594588,137.62320000
-113.14546588,150.65460000
-113.12498588,163.70130000
-113.10450588,172.39900000
-113.08402588,172.39900000
-113.06354588,172.39900000
-113.04306588,163.70130000
-113.02258589,155.00350000
-113.00210589,137.62320000
-112.98162589,128.92540000
-112.96114589,120.22770000
-112.94066589,120.22770000
-112.92018589,120.22770000
-112.89970589,133.27430000
-112.87922589,146.30570000
-112.85874589,159.35240000
-112.83826589,168.05020000
-112.81778589,172.39900000
-112.79730589,172.39900000
-112.77682589,168.05020000
-112.75634589,155.00350000
-112.73586589,146.30570000
-112.71538589,133.27430000
-112.69490589,124.57650000
-112.67442589,120.22770000
-112.65394589,120.22770000
-112.63346589,128.92540000
-112.61298589,137.62320000
-112.59250589,150.65460000
-112.57202589,163.70130000
-112.55154589,172.39900000
-112.53106589,172.39900000
-112.51058589,172.39900000
-112.49010589,163.70130000
-112.46962589,155.00350000
-112.44914589,141.95680000
-112.42866589,133.27430000
-112.40818589,120.22770000
-112.38770589,120.22770000
-112.36722589,120.22770000
-112.34674589,128.92540000
-112.32626589,137.62320000
-112.30578589,155.00350000
-112.28530589,163.70130000
-112.26482589,172.39900000
-112.24434589,172.39900000
-112.22386589,172.39900000
-112.20338589,163.70130000
-112.18290589,155.00350000
-112.16242589,137.62320000
-112.14194589,128.92540000
-112.12146589,120.22770000
-112.10098589,120.22770000
-112.08050589,120.22770000
-112.06002589,133.27430000
-112.03954589,141.95680000
-112.01906589,155.00350000
-111.99858589,168.05020000
-111.97810589,172.39900000
-111.95762589,172.39900000
-111.93714589,172.39900000
-111.91666589,163.70130000
-111.89618589,150.65460000
-111.87570589,137.62320000
-111.85522589,128.92540000
-111.83474589,120.22770000
-111.81426589,120.22770000
-111.79378589,120.22770000
-111.77330589,128.92540000
-111.75282589,141.95680000
-111.73234589,155.00350000
-111.71186589,163.70130000
-111.69138589,172.39900000
-111.67090589,172.39900000
-111.65042589,172.39900000
-111.62994589,168.05020000
-111.60946589,155.00350000
-111.58898589,141.95680000
-111.56850589,133.27430000
-111.54802589,124.57650000
-111.52754589,120.22770000
-111.50706589,120.22770000
-111.48658589,128.92540000
-111.46610589,137.62320000
-111.44562589,150.65460000
-111.42514589,159.35240000
-111.40466589,172.39900000
-111.38418590,172.39900000
-111.36370590,172.39900000
-111.34322590,168.05020000
-111.32274590,159.35240000
-111.30226590,146.30570000
-111.28178590,137.62320000
-111.26130590,128.92540000
-111.24082590,120.22770000
-111.22034590,120.22770000
-111.19986590,124.57650000
-111.17938590,133.27430000
-111.15890590,141.95680000
-111.13842590,155.00350000
-111.11794590,168.05020000
-111.09746590,172.39900000
-111.07698590,172.39900000
-111.05650590,172.39900000
-111.03602590,168.05020000
-111.01554590,155.00350000
-110.99506590,146.30570000
-110.97458590,133.27430000
-110.95410590,124.57650000
-110.93362590,120.22770000
-110.91314590,120.22770000
-110.89266590,124.57650000
-110.87218590,133.27430000
-110.85170590,146.30570000
-110.83122590,155.00350000
-110.81074590,168.05020000
-110.79026590,172.39900000
-110.76978590,176.74790000
-110.74930590,172.39900000
-110.72882590,168.05020000
-110.70834590,155.00350000
-110.68786590,141.95680000
-110.66738590,133.27430000
-110.64690590,124.57650000
-110.62642590,120.22770000
-110.60594590,120.22770000
-110.58546590,124.57650000
-110.56498590,133.27430000
-110.54450590,141.95680000
-110.52402590,155.00350000
-110.50354590,168.05020000
-110.48306590,172.39900000
-110.46258590,176.74790000
-110.44210590,172.39900000
-110.42162590,168.05020000
-110.40114590,159.35240000
-110.38066590,146.30570000
-110.36018590,137.62320000
-110.33970590,124.57650000
-110.31922590,120.22770000
-110.29874590,120.22770000
-110.27826590,120.22770000
-110.25778590,128.92540000
-110.23730590,141.95680000
-110.21682590,150.65460000
-110.19634590,163.70130000
-110.17586590,172.39900000
-110.15538590,172.39900000
-110.13490590,176.74790000
-110.11442590,172.39900000
-110.09394590,159.35240000
-110.07346590,150.65460000
-110.05298590,141.95680000
-110.03250590,128.92540000
-110.01202590,120.22770000
-109.99154590,120.22770000
-109.97106590,120.22770000
-109.95058590,124.57650000
-109.93010590,133.27430000
-109.90962590,146.30570000
-109.88914590,155.00350000
-109.86866590,168.05020000
-109.84818590,172.39900000
-109.82770590,176.74790000
-109.80722590,172.39900000
-109.78674590,168.05020000
-109.76626590,159.35240000
-109.74578591,150.65460000
-109.72530591,137.62320000
-109.70482591,128.92540000
-109.68434591,120.22770000
-109.66386591,115.87880000
-109.64338591,120.22770000
-109.62290591,124.57650000
-109.60242591,137.62320000
-109.58194591,141.95680000
-109.56146591,155.00350000
-109.54098591,168.05020000
-109.52050591,172.39900000
-109.50002591,176.74790000
-109.47954591,172.39900000
-109.45906591,172.39900000
-109.43858591,163.70130000
-109.41810591,150.65460000
-109.39762591,137.62320000
-109.37714591,128.92540000
-109.35666591,120.22770000
-109.33618591,120.22770000
-109.31570591,120.22770000
-109.29522591,124.57650000
-109.27474591,128.92540000
-109.25426591,141.95680000
-109.23378591,155.00350000
-109.21330591,163.70130000
-109.19282591,172.39900000
-109.17234591,176.74790000
-109.15186591,176.74790000
-109.13138591,172.39900000
-109.11090591,168.05020000
-109.09042591,155.00350000
-109.06994591,146.30570000
-109.04946591,133.27430000
-109.02898591,124.57650000
-109.00850591,120.22770000
-108.98802591,120.22770000
-108.96754591,120.22770000
-108.94706591,124.57650000
-108.92658591,133.27430000
-108.90610591,146.30570000
-108.88562591,155.00350000
-108.86514591,168.05020000
-108.84466591,172.39900000
-108.82418591,176.74790000
-108.80370591,176.74790000
-108.78322591,172.39900000
-108.76274591,163.70130000
-108.74226591,155.00350000
-108.72178591,141.95680000
-108.70130591,133.27430000
-108.68082591,120.22770000
-108.66034591,115.87880000
-108.63986591,120.22770000
-108.61938591,120.22770000
-108.59890591,124.57650000
-108.57842591,133.27430000
-108.55794591,146.30570000
-108.53746591,155.00350000
-108.51698591,168.05020000
-108.49650591,172.39900000
-108.47602591,176.74790000
-108.45554591,176.74790000
-108.43506591,172.39900000
-108.41458591,168.05020000
-108.39410591,155.00350000
-108.37362591,141.95680000
-108.35314591,133.27430000
-108.33266591,124.57650000
-108.31218591,120.22770000
-108.29170591,115.87880000
-108.27122591,120.22770000
-108.25074591,124.57650000
-108.23026591,133.27430000
-108.20978591,141.95680000
-108.18930591,155.00350000
-108.16882591,163.70130000
-108.14834591,172.39900000
-108.12786591,176.74790000
-108.10738591,176.74790000
-108.08690592,172.39900000
-108.06642592,172.39900000
-108.04594592,163.70130000
-108.02546592,150.65460000
-108.00498592,137.62320000
-107.98450592,133.27430000
-107.96402592,120.22770000
-107.94354592,115.87880000
-107.92306592,115.87880000
-107.90258592,115.87880000
-107.88210592,124.57650000
-107.86162592,133.27430000
-107.84114592,141.95680000
-107.82066592,155.00350000
-107.80018592,163.70130000
-107.77970592,172.39900000
-107.75922592,176.74790000
-107.73874592,176.74790000
-107.71826592,176.74790000
-107.69778592,172.39900000
-107.67730592,163.70130000
-107.65682592,155.00350000
-107.63634592,141.95680000
-107.61586592,133.27430000
-107.59538592,124.57650000
-107.57490592,120.22770000
-107.55442592,115.87880000
-107.53394592,115.87880000
-107.51346592,120.22770000
-107.49298592,128.92540000
-107.47250592,137.62320000
-107.45202592,150.65460000
-107.43154592,159.35240000
-107.41106592,168.05020000
-107.39058592,176.74790000
-107.37010592,181.09680000
-107.34962592,176.74790000
-107.32914592,172.39900000
-107.30866592,172.39900000
-107.28818592,163.70130000
-107.26770592,150.65460000
-107.24722592,141.95680000
-107.22674592,133.27430000
-107.20626592,124.57650000
-107.18578592,120.22770000
-107.16530592,115.87880000
-107.14482592,115.87880000
-107.12434592,120.22770000
-107.10386592,124.57650000
-107.08338592,137.62320000
-107.06290592,146.30570000
-107.04242592,155.00350000
-107.02194592,168.05020000
-107.00146592,172.39900000
-106.98098592,176.74790000
-106.96050592,176.74790000
-106.94002592,176.74790000
-106.91954592,172.39900000
-106.89906592,168.05020000
-106.87858592,155.00350000
-106.85810592,146.30570000
-106.83762592,137.62320000
-106.81714592,124.57650000
-106.79666592,120.22770000
-106.77618592,115.87880000
-106.75570592,115.87880000
-106.73522592,115.87880000
-106.71474592,120.22770000
-106.69426592,128.92540000
-106.67378592,137.62320000
-106.65330592,150.65460000
-106.63282592,159.35240000
-106.61234592,172.39900000
-106.59186592,172.39900000
-106.57138592,176.74790000
-106.55090592,181.09680000
-106.53042592,176.74790000
-106.50994592,172.39900000
-106.48946592,163.70130000
-106.46898592,155.00350000
-106.44850593,146.30570000
-106.42802593,137.62320000
-106.40754593,124.57650000
-106.38706593,120.22770000
-106.36658593,115.87880000
-106.34610593,115.87880000
-106.32562593,115.87880000
-106.30514593,120.22770000
-106.28466593,128.92540000
-106.26418593,137.62320000
-106.24370593,146.30570000
-106.22322593,155.00350000
-106.20274593,168.05020000
-106.18226593,172.39900000
-106.16178593,176.74790000
-106.14130593,181.09680000
-106.12082593,181.09680000
-106.10034593,176.74790000
-106.07986593,172.39900000
-106.05938593,163.70130000
-106.03890593,155.00350000
-106.01842593,141.95680000
-105.99794593,133.27430000
-105.97746593,124.57650000
-105.95698593,120.22770000
-105.93650593,115.87880000
-105.91602593,111.52990000
-105.89554593,115.87880000
-105.87506593,120.22770000
-105.85458593,124.57650000
-105.83410593,137.62320000
-105.81362593,141.95680000
-105.79314593,155.00350000
-105.77266593,163.70130000
-105.75218593,172.39900000
-105.73170593,176.74790000
-105.71122593,181.09680000
-105.69074593,185.44570000
-105.67026593,181.09680000
-105.64978593,176.74790000
-105.62930593,172.39900000
-105.60882593,159.35240000
-105.58834593,155.00350000
-105.56786593,141.95680000
-105.54738593,133.27430000
-105.52690593,124.57650000
-105.50642593,120.22770000
-105.48594593,115.87880000
-105.46546593,111.52990000
-105.44498593,111.52990000
-105.42450593,120.22770000
-105.40402593,120.22770000
-105.38354593,128.92540000
-105.36306593,137.62320000
-105.34258593,146.30570000
-105.32210593,159.35240000
-105.30162593,168.05020000
-105.28114593,172.39900000
-105.26066593,176.74790000
-105.24018593,181.09680000
-105.21970593,181.09680000
-105.19922593,181.09680000
-105.17874593,176.74790000
-105.15826593,172.39900000
-105.13778593,159.35240000
-105.11730593,155.00350000
-105.09682593,141.95680000
-105.07634593,133.27430000
-105.05586593,128.92540000
-105.03538593,120.22770000
-105.01490593,115.87880000
-104.99442593,111.52990000
-104.97394593,111.52990000
-104.95346593,115.87880000
-104.93298593,120.22770000
-104.91250593,128.92540000
-104.89202593,137.62320000
-104.87154593,146.30570000
-104.85106593,155.00350000
-104.83058593,163.70130000
-104.81010594,172.39900000
-104.78962594,176.74790000
-104.76914594,181.09680000
-104.74866594,181.09680000
-104.72818594,181.09680000
-104.70770594,181.09680000
-104.68722594,172.39900000
-104.66674594,168.05020000
-104.64626594,159.35240000
-104.62578594,150.65460000
-104.60530594,141.95680000
-104.58482594,133.27430000
-104.56434594,124.57650000
-104.54386594,120.22770000
-104.52338594,111.52990000
-104.50290594,111.52990000
-104.48242594,111.52990000
-104.46194594,111.52990000
-104.44146594,115.87880000
-104.42098594,124.57650000
-104.40050594,133.27430000
-104.38002594,141.95680000
-104.35954594,150.65460000
-104.33906594,159.35240000
-104.31858594,168.05020000
-104.29810594,172.39900000
-104.27762594,181.09680000
-104.25714594,181.09680000
-104.23666594,185.44570000
-104.21618594,181.09680000
-104.19570594,176.74790000
-104.17522594,172.39900000
-104.15474594,168.05020000
-104.13426594,159.35240000
-104.11378594,150.65460000
-104.09330594,141.95680000
-104.07282594,133.27430000
-104.05234594,124.57650000
-104.03186594,120.22770000
-104.01138594,115.87880000
-103.99090594,111.52990000
-103.97042594,111.52990000
-103.94994594,111.52990000
-103.92946594,115.87880000
-103.90898594,120.22770000
-103.88850594,124.57650000
-103.86802594,133.27430000
-103.84754594,141.95680000
-103.82706594,150.65460000
-103.80658594,159.35240000
-103.78610594,168.05020000
-103.76562594,172.39900000
-103.74514594,176.74790000
-103.72466594,181.09680000
-103.70418594,185.44570000
-103.68370594,185.44570000
-103.66322594,185.44570000
-103.64274594,181.09680000
-103.62226594,172.39900000
-103.60178594,168.05020000
-103.58130594,159.35240000
-103.56082594,150.65460000
-103.54034594,141.95680000
-103.51986594,133.27430000
-103.49938594,124.57650000
-103.47890594,120.22770000
-103.45842594,111.52990000
-103.43794594,111.52990000
-103.41746594,111.52990000
-103.39698594,111.52990000
-103.37650594,111.52990000
-103.35602594,115.87880000
-103.33554594,120.22770000
-103.31506594,128.92540000
-103.29458594,137.62320000
-103.27410594,141.95680000
-103.25362594,155.00350000
-103.23314594,159.35240000
-103.21266594,168.05020000
-103.19218594,176.74790000
-103.17170594,181.09680000
-103.15122595,185.44570000
-103.13074595,185.44570000
-103.11026595,185.44570000
-103.08978595,185.44570000
-103.06930595,181.09680000
-103.04882595,172.39900000
-103.02834595,172.39900000
-103.00786595,163.70130000
-102.98738595,155.00350000
-102.96690595,146.30570000
-102.94642595,137.62320000
-102.92594595,128.92540000
-102.90546595,120.22770000
-102.88498595,115.87880000
-102.86450595,111.52990000
-102.84402595,111.52990000
-102.82354595,107.18100000
-102.80306595,107.18100000
-102.78258595,111.52990000
-102.76210595,115.87880000
-102.74162595,120.22770000
-102.72114595,124.57650000
-102.70066595,133.27430000
-102.68018595,141.95680000
-102.65970595,150.65460000
-102.63922595,159.35240000
-102.61874595,163.70130000
-102.59826595,172.39900000
-102.57778595,176.74790000
-102.55730595,181.09680000
-102.53682595,185.44570000
-102.51634595,185.44570000
-102.49586595,185.44570000
-102.47538595,185.44570000
-102.45490595,181.09680000
-102.43442595,176.74790000
-102.41394595,172.39900000
-102.39346595,163.70130000
-102.37298595,155.00350000
-102.35250595,150.65460000
-102.33202595,137.62320000
-102.31154595,133.27430000
-102.29106595,128.92540000
-102.27058595,120.22770000
-102.25010595,115.87880000
-102.22962595,111.52990000
-102.20914595,107.18100000
-102.18866595,107.18100000
-102.16818595,107.18100000
-102.14770595,111.52990000
-102.12722595,115.87880000
-102.10674595,115.87880000
-102.08626595,120.22770000
-102.06578595,128.92540000
-102.04530595,137.62320000
-102.02482595,141.95680000
-102.00434595,150.65460000
-101.98386595,159.35240000
-101.96338595,163.70130000
-101.94290595,172.39900000
-101.92242595,176.74790000
-101.90194595,181.09680000
-101.88146595,185.44570000
-101.86098595,189.79460000
-101.84050595,185.44570000
-101.82002595,185.44570000
-101.79954595,185.44570000
-101.77906595,181.09680000
-101.75858595,176.74790000
-101.73810595,172.39900000
-101.71762595,168.05020000
-101.69714595,159.35240000
-101.67666595,150.65460000
-101.65618595,146.30570000
-101.63570595,137.62320000
-101.61522595,128.92540000
-101.59474595,124.57650000
-101.57426595,115.87880000
-101.55378595,115.87880000
-101.53330595,107.18100000
-101.51282596,107.18100000
-101.49234596,107.18100000
-101.47186596,107.18100000
-101.45138596,107.18100000
-101.43090596,111.52990000
-101.41042596,115.87880000
-101.38994596,120.22770000
-101.36946596,124.57650000
-101.34898596,133.27430000
-101.32850596,137.62320000
-101.30802596,146.30570000
-101.28754596,155.00350000
-101.26706596,159.35240000
-101.24658596,168.05020000
-101.22610596,172.39900000
-101.20562596,176.74790000
-101.18514596,181.09680000
-101.16466596,185.44570000
-101.14418596,185.44570000
-101.12370596,189.79460000
-101.10322596,189.79460000
-101.08274596,189.79460000
-101.06226596,185.44570000
-101.04178596,181.09680000
-101.02130596,176.74790000
-101.00082596,172.39900000
-100.98034596,168.05020000
-100.95986596,159.35240000
-100.93938596,155.00350000
-100.91890596,146.30570000
-100.89842596,141.95680000
-100.87794596,133.27430000
-100.85746596,128.92540000
-100.83698596,120.22770000
-100.81650596,115.87880000
-100.79602596,111.52990000
-100.77554596,107.18100000
-100.75506596,107.18100000
-100.73458596,102.83210000
-100.71410596,102.83210000
-100.69362596,107.18100000
-100.67314596,107.18100000
-100.65266596,111.52990000
-100.63218596,115.87880000
-100.61170596,115.87880000
-100.59122596,120.22770000
-100.57074596,128.92540000
-100.55026596,133.27430000
-100.52978596,141.95680000
-100.50930596,146.30570000
-100.48882596,155.00350000
-100.46834596,159.35240000
-100.44786596,168.05020000
-100.42738596,172.39900000
-100.40690596,176.74790000
-100.38642596,181.09680000
-100.36594596,185.44570000
-100.34546596,189.79460000
-100.32498596,189.79460000
-100.30450596,189.79460000
-100.28402596,189.79460000
-100.26354596,189.79460000
-100.24306596,189.79460000
-100.22258596,185.44570000
-100.20210596,181.09680000
-100.18162596,176.74790000
-100.16114596,172.39900000
-100.14066596,168.05020000
-100.12018596,163.70130000
-100.09970596,155.00350000
-100.07922596,150.65460000
-100.05874596,141.95680000
-100.03826596,137.62320000
-100.01778596,133.27430000
-99.99730596,124.57650000
-99.97682596,120.22770000
-99.95634596,120.22770000
-99.93586596,111.52990000
-99.91538596,107.18100000
-99.89490596,107.18100000
-99.87442597,102.83210000
-99.85394597,102.83210000
-99.83346597,102.83210000
-99.81298597,102.83210000
-99.79250597,107.18100000
-99.77202597,107.18100000
-99.75154597,111.52990000
-99.73106597,115.87880000
-99.71058597,115.87880000
-99.69010597,120.22770000
-99.66962597,128.92540000
-99.64914597,133.27430000
-99.62866597,137.62320000
-99.60818597,146.30570000
-99.58770597,150.65460000
-99.56722597,155.00350000
-99.54674597,159.35240000
-99.52626597,168.05020000
-99.50578597,172.39900000
-99.48530597,176.74790000
-99.46482597,181.09680000
-99.44434597,181.09680000
-99.42386597,185.44570000
-99.40338597,189.79460000
-99.38290597,189.79460000
-99.36242597,189.79460000
-99.34194597,189.79460000
-99.32146597,189.79460000
-99.30098597,189.79460000
-99.28050597,189.79460000
-99.26002597,189.79460000
-99.23954597,185.44570000
-99.21906597,181.09680000
-99.19858597,176.74790000
-99.17810597,172.39900000
-99.15762597,172.39900000
-99.13714597,163.70130000
-99.11666597,159.35240000
-99.09618597,155.00350000
-99.07570597,150.65460000
-99.05522597,141.95680000
-99.03474597,137.62320000
-99.01426597,133.27430000
-98.99378597,128.92540000
-98.97330597,124.57650000
-98.95282597,120.22770000
-98.93234597,115.87880000
-98.91186597,115.87880000
-98.89138597,111.52990000
-98.87090597,107.18100000
-98.85042597,102.83210000
-98.82994597,102.83210000
-98.80946597,102.83210000
-98.78898597,102.83210000
-98.76850597,102.83210000
-98.74802597,102.83210000
-98.72754597,102.83210000
-98.70706597,102.83210000
-98.68658597,107.18100000
-98.66610597,107.18100000
-98.64562597,111.52990000
-98.62514597,115.87880000
-98.60466597,120.22770000
-98.58418597,120.22770000
-98.56370597,124.57650000
-98.54322597,128.92540000
-98.52274597,133.27430000
-98.50226597,137.62320000
-98.48178597,141.95680000
-98.46130597,150.65460000
-98.44082597,155.00350000
-98.42034597,155.00350000
-98.39986597,163.70130000
-98.37938597,168.05020000
-98.35890597,172.39900000
-98.33842597,172.39900000
-98.31794597,176.74790000
-98.29746597,181.09680000
-98.27698597,185.44570000
-98.25650597,185.44570000
-98.23602597,189.79460000
-98.21554598,189.79460000
-98.19506598,189.79460000
-98.17458598,189.79460000
-98.15410598,194.14350000
-98.13362598,194.14350000
-98.11314598,194.14350000
-98.09266598,194.14350000
-98.07218598,189.79460000
-98.05170598,189.79460000
-98.03122598,189.79460000
-98.01074598,189.79460000
-97.99026598,185.44570000
-97.96978598,181.09680000
-97.94930598,176.74790000
-97.92882598,172.39900000
-97.90834598,172.39900000
-97.88786598,172.39900000
-97.86738598,168.05020000
-97.84690598,159.35240000
-97.82642598,155.00350000
-97.80594598,155.00350000
-97.78546598,150.65460000
-97.76498598,146.30570000
-97.74450598,141.95680000
-97.72402598,137.62320000
-97.70354598,133.27430000
-97.68306598,133.27430000
-97.66258598,124.57650000
-97.64210598,124.57650000
-97.62162598,120.22770000
-97.60114598,115.87880000
-97.58066598,115.87880000
-97.56018598,111.52990000
-97.53970598,111.52990000
-97.51922598,107.18100000
-97.49874598,107.18100000
-97.47826598,102.83210000
-97.45778598,102.83210000
-97.43730598,102.83210000
-97.41682598,102.83210000
-97.39634598,98.48322000
-97.37586598,98.48322000
-97.35538598,102.83210000
-97.33490598,98.48322000
-97.31442598,98.48322000
-97.29394598,102.83210000
-97.27346598,98.48322000
-97.25298598,102.83210000
-97.23250598,98.48322000
-97.21202598,102.83210000
-97.19154598,102.83210000
-97.17106598,107.18100000
-97.15058598,107.18100000
-97.13010598,111.52990000
-97.10962598,111.52990000
-97.08914598,111.52990000
-97.06866598,115.87880000
-97.04818598,120.22770000
-97.02770598,120.22770000
-97.00722598,120.22770000
-96.98674598,124.57650000
-96.96626598,128.92540000
-96.94578598,128.92540000
-96.92530598,133.27430000
-96.90482598,133.27430000
-96.88434598,137.62320000
-96.86386598,137.62320000
-96.84338598,141.95680000
-96.82290598,146.30570000
-96.80242598,146.30570000
-96.78194598,150.65460000
-96.76146598,155.00350000
-96.74098598,155.00350000
-96.72050598,155.00350000
-96.70002598,159.35240000
-96.67954598,163.70130000
-96.65906598,163.70130000
-96.63858598,168.05020000
-96.61810598,168.05020000
-96.59762598,172.39900000
-96.57714599,172.39900000
-96.55666599,172.39900000
-96.53618599,176.74790000
-96.51570599,176.74790000
-96.49522599,176.74790000
-96.47474599,181.09680000
-96.45426599,185.44570000
-96.43378599,185.44570000
-96.41330599,185.44570000
-96.39282599,185.44570000
-96.37234599,185.44570000
-96.35186599,189.79460000
-96.33138599,189.79460000
-96.31090599,189.79460000
-96.29042599,194.14350000
-96.26994599,189.79460000
-96.24946599,194.14350000
-96.22898599,194.14350000
-96.20850599,194.14350000
-96.18802599,194.14350000
-96.16754599,198.49240000
-96.14706599,198.49240000
-96.12658599,198.49240000
-96.10610599,194.14350000
-96.08562599,198.49240000
-96.06514599,198.49240000
-96.04466599,194.14350000
-96.02418599,198.49240000
